#{"t_start": 1654720237.8566322, "env_id": null}
r,l,t
6.142857,16,0.239216
-26.0,26,0.325294
-19.5,13,0.4414
-23.5,21,0.641581
-18.5,11,0.73967
-22.5,19,0.943891
-64.5,101,1.061964
-64.5,101,1.061964
-64.5,101,1.224111
-29.0,32,1.275157
1.6428571,25,1.316194
8.571428,14,1.369243
-21.0,16,1.4323
-22.0,18,1.489352
-20.5,15,1.508368
-21.0,16,1.589442
-18.5,11,1.599452
7.642857,13,1.706548
13.5,7,1.770607
-20.0,14,1.912736
-64.5,101,2.052864
11.071428,9,2.140944
-64.5,101,2.522796
-64.5,101,2.624889
-19.0,12,2.749001
-64.5,101,2.953187
8.857142,22,2.963196
-22.0,18,3.117335
-23.0,20,3.14436
-64.5,101,3.163378
-18.5,11,3.24345
8.0,18,3.27648
14.285714,14,3.286489
-23.5,21,3.468655
-64.5,101,3.48567
1.5714283,28,3.548728
-19.5,13,3.614788
-33.5,41,3.623796
6.0,22,3.67284
-22.0,18,3.70587
-22.0,18,3.776934
4.642857,19,3.955096
6.9285717,23,4.143267
2.5714283,26,4.360465
-64.5,101,4.47657
-64.5,101,4.535624
-64.5,101,4.574659
-25.5,25,4.690765
-24.0,22,4.759827
6.9285717,23,4.891947
-22.5,19,4.931984
-24.0,22,5.11415
12.5,9,5.231256
-64.5,101,5.301319
-19.5,13,5.348362
-18.0,10,5.446451
-64.5,101,5.506505
2.9285717,31,5.777752
-20.0,14,5.89686
-64.5,101,5.89686
-20.0,14,6.01797
6.642857,15,6.027979
6.142857,16,6.17211
-64.5,101,6.223156
-25.5,25,6.2712
7.5714283,16,6.322247
-64.5,101,6.356278
-21.0,16,6.408324
-19.5,13,6.467378
6.9285717,23,6.659553
-26.0,26,6.897769
-21.0,16,7.043902
-64.5,101,7.119971
-64.5,101,7.230071
-64.5,101,7.330162
-21.0,16,7.468287
-32.0,38,7.477295
8.0,18,7.623428
-25.0,24,7.841626
-64.5,101,7.960239
1.5,31,8.105371
-64.5,101,8.126391
-19.0,12,8.235214
-64.5,101,8.379345
-24.0,22,8.575353
-64.5,101,8.87838
-64.5,101,9.029518
-64.5,101,9.157633
-31.0,36,9.201721
-22.0,18,9.314998
-18.5,11,14.625309
-64.5,101,14.691369
-20.0,14,14.810477
-25.0,24,15.018666
-64.5,101,15.118757
-19.0,12,15.119758
-64.5,101,15.275899
-64.5,101,15.482086
-64.5,101,16.022578
-64.5,101,16.022578
-64.5,101,16.185732
5.714286,14,16.306842
-64.5,101,16.395923
-23.5,21,16.572083
2.7857141,37,16.622371
-22.0,18,16.725464
9.5,15,16.755491
-19.5,13,16.862588
-64.5,101,16.887611
-64.5,101,16.887611
-23.5,21,16.903626
13.928572,9,16.958745
-21.0,16,17.018904
-19.0,12,17.060028
-64.5,101,17.717691
-64.5,101,17.760731
-19.5,13,17.866358
-64.5,101,17.876367
-64.5,101,17.918405
7.142857,14,17.998478
-29.5,33,17.998478
-22.5,19,18.153619
-64.5,101,18.729142
-64.5,101,18.782492
-17.5,9,18.808516
-64.5,101,18.859562
-21.0,16,18.943639
-64.5,101,19.019708
10.5,13,19.054739
11.428572,14,19.136814
-22.0,18,19.202874
-64.5,101,19.652282
-64.5,101,19.729352
10.0,14,19.769388
-20.0,14,19.8915
3.5,27,19.964566
10.5,13,20.01361
-64.5,101,20.02462
-64.5,101,20.096685
-18.0,10,20.105695
-18.0,10,20.190771
-19.5,13,20.296867
-25.5,25,20.499051
-25.5,25,20.700234
-64.5,101,20.80533
-22.0,18,20.847368
-64.5,101,20.857377
-64.5,101,20.92744
5.642857,17,21.001508
-24.0,22,21.001508
-19.0,12,21.110607
-27.5,29,21.190679
-19.0,12,21.216703
