#{"t_start": 1655461084.9097476, "env_id": null}
r,l,t
-23.499998,91,0.401667
-24.199997,98,0.430693
-26.699995,103,0.451713
-31.300007,155,0.648892
-28.399996,100,0.785015
-24.799997,72,1.052145
-64.69989,501,2.25383
-65.29988,501,2.281498
-22.3,33,2.38532
-64.69989,501,2.43645
-31.400007,126,2.774363
-64.69989,501,2.774363
-64.69989,501,3.847695
-64.69989,501,4.027858
-31.100006,153,4.342145
-65.099884,501,4.379178
-64.69989,501,4.384182
-27.599995,100,4.7325
-22.199999,30,4.829588
-32.50001,151,4.858614
-29.4,148,4.885638
-20.699999,63,5.076813
-64.69989,501,5.719595
-25.599997,112,6.089931
-64.69989,501,6.553353
-66.69986,501,6.613408
-22.699999,35,6.679469
-33.000015,186,6.772552
-66.49986,501,6.841084
-26.499996,121,7.059574
-23.399998,82,7.106452
-21.1,67,7.292533
-65.099884,501,8.445967
-68.69983,501,8.528008
-22.4,70,8.751845
-67.09985,501,8.826153
-64.69989,501,8.97559
-42.000046,264,9.262188
-27.999994,136,9.71127
-64.69989,501,10.391548
-65.89987,501,10.472621
-64.69989,501,10.647781
1.063633,107,10.856971
-41.300045,269,11.313918
-68.69983,501,11.42573
-37.10003,197,11.508334
-28.799997,96,11.818056
-32.000008,176,11.995805
-28.699997,113,12.18519
-64.69989,501,12.298625
-33.400017,154,12.493736
-25.299997,63,12.510751
-27.899994,135,12.611651
-67.29985,501,12.927512
-22.699999,63,13.128783
-42.20005,234,13.277152
-26.199997,118,13.533458
-29.4,130,27.488078
-23.999998,48,27.633711
-29.800001,154,27.783116
-64.69989,501,27.881253
-64.69989,501,27.995028
-30.100002,125,28.277746
-40.00004,256,28.42485
-34.60002,200,28.644049
-39.80004,232,29.18912
-65.29988,501,29.432929
-20.8,14,29.480972
-21.6,18,29.541027
-23.099998,37,29.658134
-65.29988,501,29.944219
-24.999996,106,30.006724
-67.09985,501,30.319308
-69.89981,501,30.859747
-32.50001,181,31.492991
-64.69989,501,31.640892
-68.69983,501,31.70395
-68.299835,501,32.023905
-41.200043,268,32.897528
-68.899826,501,33.146756
-22.699999,83,33.160768
-65.699875,501,33.28288
-68.69983,501,33.343935
-25.099997,107,33.501077
-29.800001,140,33.603443
-23.999998,96,33.796072
-35.300022,167,33.872762
-28.399996,140,34.209878
-42.80005,284,34.47315
-26.199997,118,34.600688
-23.199999,34,34.605694
-64.69989,501,34.863913
-30.100002,139,35.044075
-24.499998,89,35.300918
-64.69989,501,35.439582
-34.000015,176,36.01443
-65.29988,501,36.21933
-64.69989,501,36.46602
-67.29985,501,36.999205
-42.70005,267,37.102459
-64.69989,501,37.695081
-64.69989,501,38.132761
-67.49985,501,38.590723
-64.69989,501,38.707813
-29.5,105,38.91866
-28.099995,93,39.203446
-67.49985,501,39.257645
-64.69989,501,39.681552
-30.700005,163,39.744056
-29.099998,147,40.181914
-66.09987,501,40.233206
-24.199997,48,53.546218
-65.29988,501,53.945205
-32.50001,141,53.993042
-25.999996,78,54.294284
-64.69989,501,54.538151
-40.10004,237,55.234053
-66.49986,501,55.265306
-26.699995,117,55.600185
-64.69989,501,55.775442
-67.49985,501,56.312687
-66.09987,501,56.917787
-40.40004,224,57.044903
-64.69989,501,57.259097
-65.29988,501,57.433255
-40.200043,258,57.7361
-43.400055,266,58.108475
-30.800005,164,58.261614
-64.69989,501,58.6359
-40.500042,217,58.790714
-25.699997,73,58.890485
-66.49986,501,59.045626
-30.300003,157,59.523137
-64.89989,501,59.825609
-27.399994,130,59.909798
-64.69989,501,60.384427
-64.69989,501,60.462498
-32.10001,177,60.991278
-68.299835,501,61.559268
-64.69989,501,61.648765
-26.499996,89,61.96476
-64.69989,501,62.259546
-32.30001,179,62.638239
-64.69989,501,62.903899
-24.499998,53,63.097414
-65.29988,501,63.447836
-36.700027,223,63.494725
-36.000023,216,63.860504
-25.699997,113,63.921746
-27.199995,128,63.921746
-64.69989,501,64.122142
-22.8,84,64.189862
-32.000008,142,64.319224
-27.399994,130,64.531681
-34.100018,147,64.788169
-33.80002,194,64.809189
-48.00007,336,65.00704
-31.200006,124,65.43643
-65.099884,501,66.192886
-65.29988,501,66.424412
-68.49983,501,66.44448
-28.699997,95,66.767187
-66.09987,501,67.04644
-25.799995,114,80.388935
-28.399996,96,80.712228
-64.69989,501,81.159636
-26.999996,72,81.387894
-64.69989,501,81.417921
-23.399998,88,81.701971
-68.299835,501,82.05236
-35.300022,201,82.359098
-25.499996,111,82.418152
-65.29988,501,82.465195
-67.09985,501,83.103859
-36.500027,221,83.16907
-66.49986,501,83.983847
-68.899826,501,84.059349
-33.400017,190,84.623348
-64.69989,501,84.623348
-64.69989,501,84.69037
-28.899998,129,85.073744
-29.4,130,85.141241
-33.100014,157,85.183873
-22.599998,36,85.210664
-29.099998,121,85.567955
-64.69989,501,85.605989
-30.100002,135,85.659677
-36.200027,218,85.898899
-28.999998,98,85.915914
-23.099998,41,86.046875
-31.600008,122,86.305097
-64.69989,501,87.109319
-64.69989,501,87.192537
-24.599998,84,87.384585
-64.69989,501,87.609791
-65.699875,501,87.871256
-30.800005,142,88.302902
-64.69989,501,88.798418
-32.80001,184,88.8885
-68.49983,501,88.98659
-64.69989,501,89.189775
-24.499998,49,89.345839
-24.199997,52,89.531007
-38.200035,198,89.665129
-32.000008,176,90.144154
-69.09982,501,90.519519
-66.69986,501,90.608599
-27.699995,127,91.062799
-64.69989,501,91.444474
-41.400047,252,91.444474
-24.499998,101,91.460726
-32.200012,140,91.95587
-65.89987,501,91.963877
-31.400007,170,92.55839
-36.60003,212,92.726931
-28.899998,125,93.269717
-64.69989,501,93.344408
-65.89987,501,93.358222
-21.9,23,93.43378
-35.400024,210,107.424192
-65.89987,501,107.791457
-27.399994,130,108.195801
-66.69986,501,108.396858
-64.69989,501,108.446924
-65.29988,501,108.996644
-69.09982,501,109.849434
-64.69989,501,110.045806
-64.69989,501,110.108309
-26.799995,114,110.220783
-27.599995,132,110.637161
-64.69989,501,110.646169
-40.80004,264,111.441654
-64.69989,501,111.603139
-64.69989,501,111.654379
12.227272,7,111.685632
-64.69989,501,112.217906
-35.700024,177,112.301984
-34.000015,150,112.835468
-64.69989,501,113.117988
-66.299866,501,113.294342
-35.20002,160,113.344333
-25.299997,59,113.507912
-27.299995,87,113.780159
-64.69989,501,113.883206
-21.5,23,113.969639
-27.599995,132,114.385008
-68.299835,501,114.754745
-64.69989,501,114.939947
-31.700008,173,115.323014
-66.49986,501,115.401085
-41.600044,272,115.87671
-39.300037,203,116.004826
-64.69989,501,116.047865
-25.899996,71,116.290086
-38.600037,220,116.603926
-26.099997,117,116.946084
-66.49986,501,117.013559
-29.3,99,117.337434
-64.69989,501,117.606792
-25.699997,69,117.854988
-64.89989,501,117.906333
-35.000023,206,118.518003
-64.69989,501,118.559626
-68.69983,501,118.942706
-31.600008,142,118.983742
-64.69989,501,119.461864
-24.699997,103,119.789321
-31.100006,119,120.175997
-68.69983,501,120.20725
-65.29988,501,133.283823
-66.09987,501,133.320188
-29.199999,146,133.818408
-68.49983,501,134.518046
-66.49986,501,134.540067
-68.299835,501,134.920917
-67.699844,501,135.412116
-64.69989,501,136.052874
-64.69989,501,136.084127
-24.799997,64,136.249214
-47.50007,331,136.409876
-64.69989,501,136.456754
-36.000023,188,136.832996
-39.200035,204,137.044896
-66.89986,501,137.665461
-66.89986,501,138.054916
-64.69989,501,138.47177
-65.29988,501,138.706666
-33.200012,184,139.052312
-64.69989,501,139.28753
