#{"t_start": 1655415320.1529825, "env_id": null}
r,l,t
-37.5,91,1.065661
-41.0,98,1.161097
-53.5,101,1.2742
-44.5,101,1.2742
-43.5,101,2.402117
-45.5,101,2.484313
-47.5,101,2.54274
-69.5,101,2.54274
-61.5,101,3.435077
-45.5,101,3.503058
-53.5,101,3.549932
-43.5,101,3.549932
-44.5,101,4.481636
-47.5,101,4.558989
-50.5,101,4.620149
-67.5,101,4.620149
-37.5,49,5.107592
-47.5,101,5.517016
-50.5,101,5.602216
-44.5,101,5.621495
-58.5,101,6.185604
-63.5,101,6.613996
-59.5,101,6.695204
-45.5,101,6.726232
-68.5,101,7.237508
-36.5,89,7.611962
-50.5,101,7.627574
-43.5,101,7.704982
-56.5,101,8.207651
-46.5,101,8.624566
-45.5,101,8.661261
-45.5,101,8.739385
-43.5,87,9.10394
-51.5,101,9.640358
-62.5,101,9.692738
-47.5,101,9.755199
-52.0,92,10.037135
-32.5,81,10.592703
-64.5,101,10.68827
-62.5,101,10.717043
-44.5,101,11.094649
-55.5,101,11.664377
-44.5,101,11.822735
-44.5,101,11.842431
-44.5,101,12.225306
-44.5,101,12.776396
-65.5,101,12.933228
-44.5,101,12.948853
-44.5,101,13.326812
-45.0,62,13.473473
-54.5,101,13.997041
-44.5,101,14.012666
-55.5,101,14.406202
-44.5,101,14.53127
-44.5,55,14.599094
-44.5,101,15.10377
-57.5,101,15.436101
-44.5,101,15.59804
-55.5,101,15.661343
-69.5,101,16.213874
-44.5,101,16.579828
-59.0,96,16.69509
-50.5,101,16.710714
-69.5,101,17.296558
-43.5,101,17.685017
-45.5,101,17.815459
-45.5,101,17.862333
-50.5,101,18.329477
-64.5,101,18.700055
-66.5,101,18.799277
-70.5,101,18.814902
-45.5,101,19.303479
-65.5,101,19.634035
-43.5,101,19.769111
-44.5,101,19.784724
-43.5,101,20.350342
-46.5,101,20.717957
-55.5,101,20.882102
-45.5,101,20.913352
-34.5,85,21.333155
-46.5,83,21.76861
-43.5,101,21.83111
-57.5,101,21.964108
-42.5,99,22.396005
-44.5,101,22.911869
-55.5,101,22.99941
-44.5,101,23.138266
-45.5,101,23.456587
-45.5,101,23.930555
-59.5,101,24.004428
-47.5,101,24.137296
-43.5,101,24.51816
-37.0,90,24.852334
-43.5,101,25.039256
-46.5,101,25.152764
-47.5,101,25.528301
-45.5,101,25.882993
-62.5,101,26.065733
-48.5,101,26.206484
-67.5,101,26.566943
-51.5,101,26.931452
-46.5,101,27.123839
-46.5,101,27.254743
-35.5,87,27.453123
-44.5,101,28.005847
-65.5,101,28.241607
-66.5,101,28.372686
-60.5,101,28.549911
-37.5,61,28.985744
-68.5,101,29.102731
-68.5,101,29.292435
-45.0,56,29.60985
-47.5,101,29.641506
-45.5,101,30.174876
-52.5,101,30.356795
-69.5,101,30.624106
-45.5,101,30.660139
-60.5,101,31.157753
-45.5,101,31.334978
-44.5,101,31.627606
-47.5,101,31.674468
-49.5,101,32.227195
-54.5,101,32.425393
-46.5,101,32.706569
-45.5,101,32.74317
-48.5,101,33.275534
-44.5,101,33.458368
-44.5,101,33.744406
-44.5,101,33.796661
-50.5,101,34.321891
-45.5,101,34.488853
-43.5,101,34.775584
-44.5,101,34.827823
-68.5,101,35.412795
-46.5,101,35.576658
-30.5,77,35.643705
-44.5,101,35.940275
-50.0,66,36.130798
-22.0,8,36.214331
-41.5,93,36.596554
-45.5,101,36.633004
-56.5,101,36.945382
-44.5,101,37.177533
-46.5,101,37.610048
-50.5,101,37.662266
-45.5,101,37.981437
-43.5,101,38.231709
-58.0,80,38.430543
-68.5,101,38.663825
-44.5,57,38.825251
-64.5,101,39.047472
-46.5,101,39.435668
-61.0,98,39.649668
-49.5,101,39.832385
-46.5,101,40.113621
-46.5,101,40.550033
-46.5,101,40.765917
-63.5,101,40.998858
-66.5,101,41.21893
-40.5,49,41.539118
-46.5,101,41.704393
-45.5,101,41.937159
-59.5,101,42.31467
