#{"t_start": 1654727483.8619726, "env_id": null}
r,l,t
6.142857,16,0.184068
-26.0,26,0.249975
-19.5,13,0.317945
-23.5,21,0.48815
-18.5,11,0.575965
-22.5,19,0.727624
-64.5,101,0.81374
-64.5,101,0.81374
-64.5,101,0.975471
-29.0,32,1.018512
1.6428571,25,1.051541
8.571428,14,1.09358
-21.0,16,1.15063
-22.0,18,1.198675
-20.5,15,1.215691
-21.0,16,1.278747
-18.5,11,1.288757
7.642857,13,1.382842
13.5,7,1.438892
-20.0,14,1.547992
-64.5,101,1.65609
11.071428,9,1.730157
-64.5,101,2.005734
-64.5,101,2.089106
-19.0,12,2.180668
-64.5,101,2.338298
8.857142,22,2.359278
-22.0,18,2.486505
-23.0,20,2.50212
-64.5,101,2.533436
-18.5,11,2.591379
8.0,18,2.616401
14.285714,14,2.618565
-23.5,21,2.737598
-64.5,101,2.753223
1.5714283,28,2.784472
-19.5,13,2.852637
-33.5,41,2.852637
6.0,22,2.899511
-22.0,18,2.936305
-22.0,18,2.983179
4.642857,19,3.117742
6.9285717,23,3.250685
2.5714283,26,3.418452
-64.5,101,3.533197
-64.5,101,3.593038
-64.5,101,3.622897
-25.5,25,3.705672
-24.0,22,3.757974
6.9285717,23,3.872788
-22.5,19,3.904038
-24.0,22,4.060882
12.5,9,4.119977
-64.5,101,4.182451
-19.5,13,4.203614
-18.0,10,4.266103
-64.5,101,4.318423
2.9285717,31,4.510405
-20.0,14,4.604083
-64.5,101,4.604083
-20.0,14,4.704381
6.642857,15,4.704381
6.142857,16,4.804183
-64.5,101,4.835434
-25.5,25,4.866683
7.5714283,16,4.903389
-64.5,101,4.934639
-21.0,16,4.969171
-19.5,13,5.00587
6.9285717,23,5.169651
-26.0,26,5.370594
-21.0,16,5.501606
-64.5,101,5.548479
-64.5,101,5.623575
-64.5,101,5.672105
-21.0,16,5.770342
-32.0,38,5.785966
8.0,18,5.885158
-25.0,24,6.040257
-64.5,101,6.121096
1.5,31,6.239106
-64.5,101,6.239106
-19.0,12,6.322719
-64.5,101,6.421965
-24.0,22,6.55651
-64.5,101,6.788288
-64.5,101,6.888005
-64.5,101,6.974818
-31.0,36,7.006044
-22.0,18,7.093177
