#{"t_start": 1654727939.7423255, "env_id": null}
r,l,t
-64.5,101,46.249732
-19.5,13,46.299821
6.642857,15,46.320829
9.5,15,46.357862
-29.0,32,46.547937
-64.5,101,46.66997
4.5,25,46.713009
-22.5,19,46.847131
-64.5,101,46.971381
-64.5,101,46.985457
-29.0,32,47.069515
-20.5,15,47.184246
-27.5,29,47.184246
-19.5,13,47.279962
-24.5,23,47.336693
-64.5,101,47.367722
9.428572,18,47.399751
-24.0,22,47.502106
-32.5,39,47.564606
-20.0,14,47.589884
-64.5,101,47.634925
6.0714283,19,47.699984
8.071428,15,47.732729
4.5714283,22,47.848835
13.857142,12,47.939917
-64.5,101,48.076041
-17.5,9,48.1401
5.142857,18,48.25154
-64.5,101,48.289342
-64.5,101,48.428964
-28.5,31,48.459993
-64.5,101,48.612132
-26.5,27,48.631149
8.571428,14,48.733241
-24.0,22,48.767272
11.571428,8,48.787291
13.857142,12,48.855353
5.5,23,48.966847
10.428572,16,48.984847
-64.5,101,48.984847
6.214286,13,49.078931
-64.5,101,49.135658
-25.5,25,49.151269
3.642857,21,49.299731
-19.0,12,49.381807
11.0,12,49.475892
8.214286,9,49.54227
-64.5,101,49.727438
-0.28571415,26,49.735446
10.642857,7,49.772479
-18.5,11,49.802849
-64.5,101,49.802849
-64.5,101,49.88558
-7.357143,43,50.101741
-21.0,16,50.206861
-64.5,101,50.476752
-64.5,101,50.514786
-64.5,101,50.579803
0.71428585,24,50.643861
8.142857,12,50.739664
-18.0,10,50.825397
-64.5,101,50.978092
-22.5,19,50.986099
12.0,10,51.055217
10.928572,15,51.161313
7.642857,13,51.253396
-64.5,101,51.289429
-64.5,101,51.358492
5.5714283,20,51.395526
-17.5,9,51.42355
2.5714283,26,51.478602
12.857142,14,51.581695
-27.5,29,51.60972
2.5714283,26,51.618728
-64.5,101,51.720081
2.642857,23,51.741648
-23.0,20,51.757261
-23.5,21,51.772886
-22.5,19,51.835386
-24.5,23,51.903253
-18.0,10,51.978356
-18.0,10,52.045417
8.5,17,56.301796
-64.5,101,56.536755
-64.5,101,56.557143
-19.5,13,56.643094
-64.5,101,56.652102
5.142857,18,56.67312
-22.5,19,56.785797
4.0,26,56.824832
-25.5,25,56.943941
-23.0,20,56.950947
-64.5,101,56.970965
9.5,15,57.040246
-21.0,16,57.040246
-24.0,22,57.109302
-20.0,14,57.140817
-23.5,21,57.170844
-25.5,25,57.268188
-64.5,101,57.324871
-1.5714283,40,57.579555
-64.5,101,57.80109
-64.5,101,57.838123
-20.5,15,57.909793
-64.5,101,57.94488
-21.0,16,58.023672
-21.5,17,58.059215
8.071428,15,58.121714
-64.5,101,58.304438
8.5,17,58.403539
-22.5,19,58.541076
-64.5,101,58.548082
14.357142,11,58.610139
-22.0,18,58.71278
-64.5,101,58.744018
-64.5,101,58.800061
-30.5,35,58.96083
0.14285707,28,58.976455
-17.5,9,59.027615
8.0,18,59.116481
-64.5,101,59.197488
5.8571424,28,59.213113
12.0,10,59.275613
5.642857,17,59.297456
-64.5,101,59.381035
-20.0,14,59.461205
-30.5,35,59.696058
-64.5,101,59.764038
-21.5,17,59.894473
-64.5,101,59.956971
-64.5,101,59.972596
5.642857,17,60.159639
-21.0,16,60.316368
4.5714283,22,60.491527
-64.5,101,60.525081
-20.5,15,60.605263
12.785714,17,60.660557
12.0,10,60.679984
-64.5,101,60.713533
8.5,17,60.762688
-64.5,101,60.786559
-18.0,10,60.830599
9.428572,18,60.837605
-23.5,21,60.923683
-21.0,16,60.938697
-23.5,21,61.098842
5.142857,18,61.232964
-64.5,101,61.393109
-26.5,27,61.428141
8.642857,11,61.507213
12.5,9,61.567268
-64.5,101,61.567268
-64.5,101,61.658349
-20.5,15,61.674365
-25.0,24,61.738423
-25.0,24,61.843519
8.5,17,61.857531
-22.0,18,61.98865
-0.8571429,30,62.05471
-64.5,101,62.103755
7.0,20,62.126775
5.642857,17,62.170816
