#{"t_start": 1654723493.0786195, "env_id": null}
r,l,t
-64.5,101,46.936184
-0.78571415,27,46.972217
-31.0,36,46.994239
-23.5,21,47.086342
-19.0,12,47.170439
-25.5,25,47.170439
-18.0,10,47.238521
7.5,19,47.370668
-64.5,101,47.488794
-20.5,15,47.601966
-64.5,101,47.69607
8.214286,9,47.758138
-22.0,18,47.890271
-64.5,101,47.897277
-19.0,12,47.965339
-64.5,101,48.095458
5.5714283,20,48.111473
-23.5,21,48.253602
6.8571424,26,48.272619
-64.5,101,48.302646
11.0,12,48.327669
9.857142,20,48.398733
7.5,19,48.452782
5.5,23,48.452782
-64.5,101,48.574894
-22.0,18,48.575895
2.5,29,48.593911
-20.5,15,48.689998
-21.5,17,48.801098
-21.0,16,48.922209
-24.5,23,49.076349
-64.5,101,49.140408
5.142857,18,49.199461
-64.5,101,49.263519
-64.5,101,49.263519
-18.0,10,49.272527
12.0,10,49.340589
-18.0,10,49.340589
-33.5,41,49.435675
-21.0,16,49.455693
5.8571424,28,49.47371
-18.5,11,49.507741
4.642857,19,49.59482
-27.0,28,49.669888
-37.5,49,49.6819
-23.0,20,49.723937
-20.5,15,49.771981
-20.0,14,49.780989
-21.5,17,49.84805
10.571428,10,49.857058
3.5,27,49.96916
-22.0,18,49.976166
8.928572,19,50.107285
-33.0,40,50.13431
-64.5,101,50.226394
-24.0,22,50.26543
-22.0,18,50.26543
