#{"t_start": 1654759530.8623004, "env_id": null}
r,l,t
-21.0,16,19.061705
-30.0,34,19.184569
-25.0,24,19.243014
-18.0,10,19.300308
6.5,21,19.806667
-64.5,101,19.837918
-64.5,101,19.884792
5.4285717,26,19.984581
5.5714283,20,20.036828
9.0,16,20.107413
7.714286,10,20.169972
-27.0,28,20.241476
-64.5,101,20.268501
10.071428,11,20.317391
6.9285717,23,20.34864
1.6428571,25,20.801674
2.642857,23,20.854023
7.5714283,16,20.932148
-64.5,101,20.932148
-30.0,34,20.953241
-24.0,22,21.015709
9.0,16,21.046959
-32.0,38,21.23638
-25.5,25,21.23638
11.571428,8,21.293097
-64.5,101,22.03952
-19.0,12,22.123177
-64.5,101,22.123177
-20.5,15,22.260564
-24.0,22,22.304229
-64.5,101,22.37226
11.857142,16,22.423629
-64.5,101,22.423629
5.9285717,25,22.452457
7.714286,10,22.522932
-21.0,16,22.572002
-64.5,101,23.549807
-64.5,101,23.602139
-64.5,101,23.683377
-64.5,101,23.740115
-28.5,31,23.771769
-20.0,14,23.771769
-64.5,101,24.697205
-64.5,101,24.825046
2.7142859,20,24.857847
-64.5,101,24.873462
-64.5,101,24.873462
-16.5,7,25.2743
11.5,11,25.357853
6.5,21,25.523403
-64.5,101,25.954412
-64.5,101,25.958465
-64.5,101,25.995153
10.071428,11,26.390045
7.0,20,26.483507
7.5714283,16,26.592174
-64.5,101,26.639049
-25.5,25,26.776123
-30.0,34,26.875899
-17.5,9,26.928233
-64.5,101,27.091605
-64.5,101,27.538066
9.071428,13,27.591348
-64.5,101,27.908172
-64.5,101,28.076922
-24.0,22,28.607577
-64.5,101,28.626218
-64.5,101,28.694498
11.071428,9,28.710123
-20.0,14,28.731014
-17.5,9,28.778101
6.5,21,28.940233
-34.5,43,29.039404
-64.5,101,29.039404
4.5714283,22,29.105017
8.5,17,29.160691
9.428572,18,29.239036
-0.78571415,27,29.247043
7.0714283,17,29.69882
-23.0,20,29.739686
-64.5,101,29.829753
-24.5,23,29.908011
-28.5,31,29.92889
-20.0,14,30.028081
-23.0,20,30.043695
6.0714283,19,30.168677
-23.0,20,30.195727
-64.5,101,30.26515
-22.0,18,30.341678
8.5,17,30.394071
-19.0,12,30.809485
-25.0,24,30.84622
-20.0,14,30.924344
-64.5,101,30.924344
-42.5,59,30.961744
-20.5,15,31.060892
-19.0,12,31.139006
-19.0,12,31.236742
-64.5,101,31.978083
-64.5,101,32.056184
-64.5,101,32.056184
2.2142859,21,32.155308
-19.5,13,32.155308
-20.0,14,32.170932
-18.5,11,32.26344
-24.0,22,32.364295
5.4285717,26,32.379894
-64.5,101,32.432346
-17.5,9,32.447931
-25.5,25,32.485642
9.0,16,32.516891
7.142857,14,32.597121
4.142857,20,32.66389
-22.0,18,33.08133
-22.5,19,33.219007
-26.0,26,33.219007
12.5,9,33.280691
-21.5,17,33.412594
9.071428,13,33.496186
-64.5,101,33.543061
-64.5,101,33.543061
-22.0,18,33.626608
-21.0,16,33.642233
-20.5,15,33.780532
-64.5,101,34.359761
-25.0,24,34.564442
-64.5,101,34.73725
-64.5,101,34.813169
14.357142,11,34.881129
-64.5,101,34.959208
6.5714283,18,35.38103
8.142857,12,35.396655
-30.0,34,35.631787
-64.5,101,35.665214
-20.0,14,35.748794
-64.5,101,35.815766
-19.5,13,35.930634
-30.0,34,36.033378
7.0714283,17,36.064593
-19.0,12,36.498874
-64.5,101,36.517733
12.5,9,36.566091
6.714286,12,36.602791
7.9285717,21,36.764981
-64.5,101,36.783621
-2.7857141,31,36.799246
-23.0,20,36.914051
-22.5,19,36.935247
2.0714283,27,36.997735
8.142857,12,37.01336
-20.5,15,37.131806
-64.5,101,37.18463
-18.5,11,37.563506
-34.0,42,37.682694
0.0,34,37.831549
6.0714283,19,37.84256
8.071428,15,37.951525
10.428572,16,37.96715
-64.5,101,38.064095
-21.0,16,38.06913
-22.5,19,38.119557
10.0,14,38.167601
-21.5,17,38.235705
13.428572,10,38.300001
-64.5,101,38.701924
-22.0,18,38.790832
3.642857,21,38.95252
-64.5,101,39.150742
10.071428,11,39.243455
-64.5,101,39.250462
-19.5,13,39.331991
11.428572,14,39.347616
-19.5,13,39.83689
-64.5,101,39.852515
10.571428,10,39.915014
3.642857,21,39.915014
7.9285717,21,39.999425
-64.5,101,40.067326
0.6428571,27,40.098576
4.142857,20,40.145451
-18.5,11,40.166429
6.5714283,18,40.251522
-20.0,14,40.286407
-64.5,101,41.066133
-28.0,30,41.310074
-64.5,101,41.321248
-64.5,101,41.417133
-64.5,101,41.436007
-23.5,21,41.467256
9.642857,9,41.498507
-30.0,34,41.550897
-20.0,14,41.566522
8.642857,11,41.597771
5.0,24,41.597771
-20.0,14,41.665668
8.071428,15,41.718771
8.428572,20,42.121853
-64.5,101,42.667879
-64.5,101,42.763168
-64.5,101,42.809949
-64.5,101,43.210095
-21.5,17,43.257138
-23.5,21,43.32332
5.642857,17,43.331326
3.2142859,19,43.387224
-22.5,19,43.456464
6.642857,15,43.503495
-22.0,18,43.586857
-25.0,24,43.670368
10.0,14,43.685993
-64.5,101,43.773168
9.071428,13,43.872346
10.071428,11,44.325054
-64.5,101,44.439884
6.5714283,18,44.57536
-21.0,16,44.705739
-64.5,101,44.812118
-64.5,101,44.827742
-2.7857141,31,44.942638
-22.0,18,44.973889
-17.5,9,45.024386
-64.5,101,45.452568
-1.0,36,45.596189
4.142857,20,45.749687
-64.5,101,45.922079
-64.5,101,46.12392
-64.5,101,46.573161
-20.5,15,46.59602
-20.5,15,46.678366
12.857142,14,46.693991
-17.5,9,46.743075
-64.5,101,46.839791
-24.0,22,46.989464
-64.5,101,46.991749
5.0,24,47.160286
-26.5,27,47.709979
-64.5,101,47.743499
-64.5,101,47.79652
4.714286,16,47.857432
6.8571424,26,47.990679
7.4285717,22,48.031871
-64.5,101,48.078729
-26.5,27,48.20422
-1.3571429,31,48.264241
-64.5,101,48.839148
-64.5,101,49.175041
-64.5,101,49.324094
-22.0,18,49.333102
-64.5,101,49.376056
6.142857,16,49.828559
-21.0,16,49.836566
-22.5,19,49.908806
7.5714283,16,49.940055
-64.5,101,49.973407
5.0714283,21,50.054805
6.5714283,18,50.07043
-21.5,17,50.09862
-19.0,12,50.167683
5.0,24,50.291795
8.071428,15,50.291795
1.0714283,29,50.302806
-19.0,12,50.377113
6.642857,15,50.408362
-64.5,101,51.029238
-26.5,27,51.046891
-18.0,10,51.095803
-19.0,12,51.143672
-17.0,8,51.180706
-20.0,14,51.258776
-24.5,23,51.343429
-27.0,28,51.445063
-64.5,101,51.474089
-64.5,101,51.563395
-21.0,16,51.584604
1.6428571,25,51.615839
9.142857,10,51.667675
-20.5,15,51.676682
11.071428,9,51.699704
-19.5,13,52.145561
-18.5,11,52.154569
-22.5,19,52.179508
-28.5,31,52.432128
-64.5,101,52.483174
-23.0,20,52.632633
9.071428,13,52.735727
-64.5,101,53.320258
-64.5,101,53.327264
6.214286,13,53.427356
11.428572,14,53.427356
9.071428,13,53.523442
-22.5,19,53.565537
-64.5,101,53.599422
6.5,21,53.696617
3.5714283,24,53.781361
-64.5,101,53.896271
9.0,16,53.917173
-64.5,101,54.766331
-64.5,101,54.89064
4.5714283,22,54.948593
-24.0,22,55.073386
-64.5,101,55.113422
-64.5,101,55.12243
-28.5,31,55.206506
9.0,16,55.206506
-22.0,18,55.730921
-32.5,39,56.015961
3.0,28,56.257705
-64.5,101,56.298743
-64.5,101,56.308752
-17.5,9,56.378814
-64.5,101,56.39583
-19.5,13,56.419852
-18.0,10,56.85955
-24.0,22,56.9159
-24.5,23,57.077526
-19.5,13,57.161896
-64.5,101,57.384657
7.5714283,16,57.484916
-64.5,101,57.484916
-64.5,101,57.955487
-20.5,15,57.971112
-22.5,19,58.103193
-26.0,26,58.171316
-20.0,14,58.281416
-64.5,101,58.288423
-20.0,14,58.393518
1.9285717,33,58.535647
-64.5,101,58.640743
11.357142,17,58.671772
-22.0,18,59.198248
0.6428571,27,59.237284
-64.5,101,59.276916
-20.5,15,59.314745
-20.0,14,59.39112
-21.5,17,59.530633
-64.5,101,59.597013
-20.0,14,59.659663
7.0,20,59.765734
-19.5,13,59.924879
13.0,8,60.398932
-31.5,37,60.42696
11.928572,13,60.519044
-64.5,101,60.528051
8.5,17,60.528051
-64.5,101,60.607123
-21.0,16,60.723229
6.142857,16,60.83533
-24.0,22,61.014493
8.571428,14,61.518951
8.5,17,61.644065
-64.5,101,61.6831
-64.5,101,61.691108
-64.5,101,61.692109
11.5,11,61.765175
8.642857,11,61.774183
7.0714283,17,61.816221
-64.5,101,62.733054
-64.5,101,62.853163
-64.5,101,62.862172
-64.5,101,62.908213
10.571428,10,62.99229
7.0714283,17,62.99229
-24.5,23,63.042336
5.642857,17,63.118404
8.571428,14,63.148431
-24.5,23,63.164446
-16.5,7,63.214492
6.142857,16,63.23451
-21.0,16,63.262535
-64.5,101,63.852072
-21.0,16,63.974182
13.428572,10,64.049249
3.142857,22,64.196383
-64.5,101,64.300478
-64.5,101,64.321497
-22.5,19,64.330505
-64.5,101,64.358531
8.142857,12,64.392562
10.571428,10,64.407576
-20.0,14,64.77591
0.71428585,24,64.873999
-17.5,9,64.936055
-28.0,30,64.951069
2.8571424,34,65.180276
8.071428,15,65.28237
-64.5,101,65.442515
-64.5,101,65.810849
-64.5,101,65.972997
-27.0,28,65.989012
-1.9285717,35,66.06408
11.357142,17,66.100113
-20.5,15,66.214216
-64.5,101,66.354343
-64.5,101,67.06699
-64.5,101,67.138055
-64.5,101,67.306208
-64.5,101,67.451339
-20.0,14,67.557436
6.0714283,19,68.197474
-64.5,101,68.359621
-27.5,29,68.441695
-64.5,101,68.441695
9.071428,13,68.542788
-26.0,26,68.565808
-64.5,101,68.594835
3.5,27,68.642878
6.642857,15,68.650885
-20.5,15,68.769994
3.0714283,25,68.83305
10.857142,18,68.897109
4.642857,19,69.403682
-22.0,18,69.470572
-18.5,11,69.496595
-21.0,16,69.599693
11.928572,13,69.599693
-20.0,14,69.699783
-64.5,101,69.755837
-64.5,101,69.783862
-20.5,15,69.864935
-20.5,15,69.971977
-64.5,101,70.682624
-64.5,101,70.780711
-64.5,101,70.869792
-23.5,21,70.937854
-64.5,101,71.052958
8.0,18,71.060966
8.0,18,71.595452
-26.0,26,71.648499
9.071428,13,71.744587
-64.5,101,71.827663
-21.0,16,71.959782
-64.5,101,72.04486
-64.5,101,72.811555
7.0,20,72.961692
-64.5,101,72.961692
5.642857,17,73.092812
4.642857,19,73.108826
-64.5,101,73.159872
-64.5,101,73.246951
-19.0,12,73.264967
5.0714283,21,73.283985
4.4285717,28,73.329026
-21.5,17,73.432119
8.928572,19,73.432119
11.071428,9,73.506187
-25.0,24,73.533211
13.428572,10,73.946586
-22.5,19,73.946586
12.5,9,74.006641
-25.5,25,74.066695
-18.5,11,74.080708
3.0714283,25,74.114739
9.0,16,74.222837
-64.5,101,74.356959
2.5714283,26,74.399999
-18.5,11,74.477068
-25.0,24,74.526113
-64.5,101,75.110157
-64.5,101,75.124169
-22.0,18,75.240278
2.5714283,26,75.433467
-64.5,101,75.555584
-22.5,19,75.583615
-64.5,101,75.619348
-20.0,14,76.072059
7.142857,14,76.178155
-64.5,101,76.230202
7.5714283,16,76.3383
8.571428,14,76.4394
7.642857,13,76.53049
11.071428,9,76.59456
-64.5,101,76.634606
-64.5,101,76.65563
2.0714283,27,77.191159
-64.5,101,77.227192
5.5714283,20,77.341296
4.642857,19,77.375327
5.5714283,20,77.517456
-21.5,17,77.639566
-64.5,101,77.667592
-64.5,101,77.708629
-20.0,14,77.736654
10.928572,15,77.770686
-25.0,24,78.220094
8.785714,25,78.288164
-33.0,40,78.357242
-20.5,15,78.39576
-64.5,101,78.403769
9.0,16,78.474833
-21.5,17,78.52688
4.0714283,23,78.563914
1.2142859,23,78.645989
4.0,26,78.728066
-29.0,32,78.883206
-64.5,101,79.301587
-23.5,21,79.376655
-21.0,16,79.410686
4.5,25,79.578838
-64.5,101,79.63589
10.0,14,79.683933
-64.5,101,79.774016
-24.0,22,79.829066
11.785714,19,80.303498
-64.5,101,80.410594
-22.0,18,80.425608
14.357142,11,80.508683
0.71428585,24,80.675835
-64.5,101,80.675835
-64.5,101,80.817964
-1.7857141,29,80.873013
-18.5,11,80.897035
10.071428,11,80.952085
-4.4285717,40,80.952085
-20.0,14,81.555634
5.0714283,21,81.662731
8.071428,15,81.662731
-64.5,101,81.682749
12.357142,15,81.78284
4.142857,20,81.796853
7.142857,14,81.888937
-22.5,19,82.013049
-7.9285717,47,82.09112
5.214286,15,82.112139
-64.5,101,82.192212
-64.5,101,82.670652
9.428572,18,82.789453
-7.357143,43,82.817488
-19.5,13,82.905593
-23.5,21,82.9369
-18.5,11,82.985457
-20.5,15,83.087607
-24.5,23,83.09562
-64.5,101,83.116645
-64.5,101,83.139665
7.0714283,17,83.208728
-22.0,18,83.608092
5.9285717,25,83.639119
6.714286,12,83.639119
-18.5,11,83.714187
5.642857,17,83.754223
-24.5,23,83.769237
12.857142,14,83.86032
1.2142859,23,83.868327
4.5,25,83.922377
-64.5,101,84.14658
11.5,11,84.220648
-64.5,101,84.898263
-64.5,101,84.906271
-64.5,101,84.96032
6.5714283,18,85.022377
-24.5,23,85.070419
7.0714283,17,85.085433
9.928572,17,85.147489
-22.0,18,85.209545
11.0,12,85.231565
-26.0,26,85.252585
-64.5,101,85.260592
-19.0,12,85.698991
-19.5,13,85.733022
12.357142,15,85.741029
11.928572,13,85.83111
-20.0,14,85.83111
10.5,13,85.921193
8.357142,23,85.989254
-25.5,25,86.088344
4.142857,20,86.126379
8.642857,11,86.198444
-64.5,101,86.293531
-31.5,37,86.347579
-17.5,9,86.356587
-64.5,101,86.741937
-27.5,29,86.749945
-20.0,14,86.794986
-20.5,15,86.849035
-25.5,25,86.924104
-22.0,18,86.973147
8.857142,22,87.116278
-18.0,10,87.18434
9.642857,9,87.250399
-64.5,101,87.388525
-64.5,101,87.821918
11.857142,16,87.843938
12.357142,15,87.928015
-64.5,101,87.95604
-22.0,18,88.086158
-4.357143,37,88.192255
-19.5,13,88.287341
-64.5,101,88.304357
4.642857,19,88.422464
-18.0,10,88.845849
11.071428,9,88.907905
-64.5,101,88.915912
-20.5,15,89.010998
-64.5,101,89.14512
-64.5,101,89.353309
-25.0,24,89.873782
-64.5,101,89.982881
8.0,18,90.028923
-64.5,101,90.106994
-22.0,18,90.184064
-25.5,25,90.200079
-22.0,18,90.267139
-64.5,101,90.289159
11.0,12,90.300169
-19.5,13,90.32219
9.142857,10,90.408267
-22.5,19,90.437295
-24.5,23,90.494345
-2.2857141,30,90.564409
-64.5,101,91.645392
-64.5,101,91.678421
-64.5,101,91.729467
-64.5,101,91.796528
-25.5,25,91.86459
-22.5,19,92.303989
-19.0,12,92.311996
-17.5,9,92.369048
-34.5,43,92.41609
-23.0,20,92.450122
13.428572,10,92.485154
-25.5,25,92.616273
-64.5,101,92.770412
2.5714283,26,92.961587
-64.5,101,93.418
2.0,30,93.520094
-64.5,101,93.540113
-25.0,24,93.591159
-21.5,17,93.638202
-64.5,101,93.680239
10.0,14,93.738292
-24.0,22,93.746299
5.642857,17,93.860402
5.3571424,29,93.881421
-20.0,14,93.976507
-20.0,14,94.424915
8.5,17,94.538018
-64.5,101,94.586062
-23.0,20,94.718182
-64.5,101,94.772231
-18.5,11,94.847299
-64.5,101,94.89234
-64.5,101,95.562948
-64.5,101,95.757125
-19.0,12,95.838199
-64.5,101,95.88424
-64.5,101,95.935287
1.6428571,25,96.011356
6.0714283,19,96.020364
5.142857,18,96.062402
-17.5,9,96.076416
6.142857,16,96.47878
8.5,17,96.545842
-22.5,19,96.545842
-64.5,101,96.619909
-23.5,21,96.758035
-20.5,15,96.855123
5.142857,18,96.97323
17.785713,7,97.020272
-21.0,16,97.472683
-64.5,101,97.499707
-64.5,101,97.560763
-64.5,101,97.560763
-21.5,17,97.62282
11.071428,9,97.632829
-24.5,23,97.643839
-22.0,18,97.805987
-26.0,26,97.989152
4.5,25,98.164311
-64.5,101,98.679779
3.5714283,24,98.687787
-64.5,101,98.739834
-64.5,101,98.754848
11.5,11,98.763856
-20.5,15,98.882964
-22.5,19,98.901982
-19.5,13,99.023092
-0.8571429,30,99.032099
-19.5,13,99.117177
-0.5,35,99.166221
11.857142,16,99.227276
-18.0,10,99.234283
-30.0,34,99.267313
-18.5,11,99.303346
8.571428,14,99.331371
12.928572,11,99.716722
-21.0,16,99.716722
-17.5,9,99.78078
9.928572,17,99.789788
-18.0,10,99.789788
-64.5,101,99.796794
-20.0,14,99.884875
-23.5,21,99.931917
-27.0,28,99.974956
6.0,22,100.03401
-21.5,17,100.087058
9.142857,10,100.15512
-23.5,21,100.176139
-23.0,20,100.307258
-26.0,26,100.328277
-64.5,101,100.822726
8.642857,11,100.898796
1.8571424,36,100.919815
-64.5,101,100.959851
-23.5,21,101.041926
-23.5,21,101.061944
-21.5,17,101.076958
-19.5,13,101.151025
-22.5,19,101.277139
-29.0,32,101.292152
-64.5,101,101.341196
-24.0,22,101.766583
12.357142,15,101.781596
15.357142,9,101.828639
8.5,17,101.944745
-64.5,101,102.070859
-26.0,26,102.125909
-19.5,13,102.161942
13.0,8,102.228002
-64.5,101,102.34611
-64.5,101,102.868583
-64.5,101,103.209894
-64.5,101,103.29397
-64.5,101,103.407073
-32.5,39,103.473133
0.6428571,27,103.825453
-64.5,101,103.89952
-64.5,101,104.426999
-64.5,101,104.85739
-64.5,101,104.866398
-18.5,11,104.936462
-64.5,101,104.944469
-24.5,23,104.951475
6.642857,15,104.973495
6.642857,15,105.040556
6.5714283,18,105.073586
6.5,21,105.087599
11.428572,14,105.168673
-19.5,13,105.17668
8.857142,22,105.191694
14.357142,11,105.252749
5.714286,14,105.343832
4.0,26,105.364851
-19.5,13,105.437917
-27.0,28,105.966397
-64.5,101,106.000428
12.5,9,106.062484
11.785714,19,106.097517
5.714286,14,106.157571
-19.0,12,106.177589
-64.5,101,106.199609
10.0,14,106.272676
9.428572,18,106.280683
9.071428,13,106.360756
-64.5,101,106.395788
10.857142,18,106.517898
-20.5,15,106.973312
13.857142,12,107.054385
-18.0,10,107.121446
-64.5,101,107.23555
-24.0,22,107.274585
-64.5,101,107.321628
-19.5,13,107.329635
-64.5,101,107.405704
-21.0,16,107.43373
-24.5,23,107.485777
-29.0,32,107.963211
3.0,28,107.963211
-26.0,26,108.003247
-23.5,21,108.103338
-18.5,11,108.175404
-64.5,101,108.29251
-22.5,19,108.300517
3.5,27,108.47968
-19.5,13,108.568761
-64.5,101,108.988141
-64.5,101,109.028178
-22.5,19,109.043192
-1.8571429,32,109.254384
-35.5,45,109.288414
-64.5,101,109.330453
8.5,17,109.377496
8.214286,9,109.445557
0.21428585,25,109.610707
-64.5,101,110.070125
-24.5,23,110.118169
10.071428,11,110.194237
10.142857,8,110.25229
-64.5,101,110.339369
-64.5,101,110.380407
-17.5,9,110.442462
6.142857,16,110.552563
-18.5,11,110.62663
