#{"t_start": 1655463070.3364198, "env_id": null}
r,l,t
-38.25,123,127.849723
-69.0,210,127.932239
-78.25,251,128.015255
-26.5,32,128.030882
-32.25,75,128.113635
-32.5,72,128.326702
-69.75,251,128.662933
-55.0,196,128.842723
-69.25,251,128.987585
-32.0,60,129.073091
-69.25,251,129.218146
-41.0,106,129.430115
-74.25,251,129.543915
-73.75,251,129.82342
-37.0,120,129.952781
-24.0,20,130.035269
-69.25,251,130.082147
-69.25,251,130.278344
-48.5,130,130.49085
-53.0,160,130.537736
-75.25,251,130.635897
-54.75,161,130.992959
-36.5,118,130.992959
-69.25,251,131.060565
-27.5,82,131.319586
-79.25,251,131.319586
-72.25,251,131.763082
-69.25,251,131.763082
-46.5,150,131.763082
-44.0,152,131.778708
-37.75,127,132.151329
-69.25,251,132.509081
-69.25,251,132.524707
-73.25,251,132.524707
-23.75,71,132.736563
-73.75,251,132.917142
-54.75,195,133.114066
-38.0,128,133.12969
-69.25,251,133.290336
-69.25,251,133.692154
-70.75,251,133.904761
-72.75,251,133.920385
-79.25,251,134.081039
-32.0,58,134.081039
-47.0,164,134.210449
-35.0,116,134.277298
-24.25,73,134.324177
-40.75,139,134.536703
-36.5,122,134.603604
-27.25,33,134.634857
-44.0,108,134.960423
-73.75,251,135.074149
-45.75,159,135.105402
-72.75,251,135.121028
-43.25,133,135.400795
-44.25,153,135.577039
-50.75,179,135.643938
-72.75,251,135.887645
-49.5,174,136.130764
-69.25,251,136.197732
-70.75,251,136.487997
-46.25,155,136.751839
-75.75,251,136.767464
-37.25,71,136.995002
-70.75,251,137.010629
-69.25,251,137.301509
-56.25,201,137.368377
-42.25,123,137.384003
-65.25,193,137.59586
-29.75,85,137.642739
-71.25,251,138.083053
-44.75,147,138.117412
-69.25,251,138.165546
-70.75,251,138.439893
-37.25,125,138.553681
-43.0,148,138.688064
-29.0,92,138.719315
-77.75,251,138.91549
-51.75,183,139.12297
-43.75,131,139.319967
-69.25,251,139.449349
-69.25,251,139.485012
-35.5,118,139.676927
-38.25,127,139.842022
-76.25,251,139.888901
-26.25,57,140.070159
-47.0,164,140.183877
-73.25,251,140.262017
-37.75,127,152.163206
-21.25,9,152.194448
-72.75,251,152.194448
-69.25,251,152.422956
-16.954546,88,152.474658
-73.25,251,152.619614
-80.25,251,152.961579
-41.25,141,153.059757
-69.25,251,153.189091
-69.25,251,153.235969
-57.0,204,153.577189
-69.25,251,153.821174
-70.75,251,153.970571
-71.75,251,154.033076
-70.75,251,154.390392
-23.25,21,154.45733
-69.25,251,154.618072
-69.25,251,154.751934
-69.25,251,154.798811
-52.0,184,155.042735
-21.75,9,155.073988
-33.75,97,155.156475
-69.25,251,155.466361
-69.25,251,155.61375
-47.0,156,155.681272
-33.25,81,155.743777
-23.0,26,155.779392
-21.75,9,155.810643
-69.25,251,155.940011
-39.75,101,155.971263
-34.0,92,156.214394
-69.25,251,156.525036
-20.5,4,156.540662
-72.75,251,156.576288
-42.75,147,156.670053
-70.75,251,156.737018
-27.25,33,156.76827
-48.75,137,157.259557
-75.25,251,157.420206
-69.25,251,157.467084
-33.0,102,157.616488
-69.25,251,157.616488
-42.0,96,157.777906
-43.25,149,157.939986
-80.75,251,158.536187
-69.25,251,158.540191
-69.25,251,158.707958
-62.25,225,158.764342
-33.0,62,159.051424
-45.0,156,159.280416
-69.25,251,159.42541
-69.25,251,159.441036
-31.5,66,159.487914
-41.0,90,159.715436
-69.25,251,159.814131
-28.75,51,159.979183
-54.5,194,160.108538
-69.25,251,160.222269
-69.25,251,160.51297
-44.0,152,160.595514
-55.75,191,160.595514
-23.25,17,160.646816
-36.25,101,160.874332
-32.25,105,160.968088
-76.75,251,161.081809
-71.75,251,161.522103
-55.5,172,161.651561
-69.75,251,161.702795
-65.25,237,161.749673
-46.5,162,162.189911
-70.75,251,162.288055
-69.25,251,162.417418
-38.0,82,162.464298
-71.25,251,162.516194
-33.25,73,162.645612
-70.75,251,163.038075
-65.75,239,163.168229
-52.0,184,163.183855
-69.25,251,163.266484
-29.75,95,163.325421
-72.75,251,163.961093
-69.25,251,163.97672
-69.25,251,164.074829
-69.25,251,164.121707
-43.0,98,164.380419
-40.0,136,164.416021
-37.0,82,164.675336
-72.75,251,164.804668
-75.75,251,164.969688
-37.0,124,176.567772
-25.5,78,176.697127
-76.75,251,176.732798
-33.0,108,176.894073
-74.25,251,177.074727
-41.75,137,177.302352
-69.25,251,177.462996
-69.25,251,177.494248
-34.5,94,177.59297
-28.5,40,177.737974
-29.25,93,177.773569
-69.25,251,177.867437
-49.75,137,178.192994
-69.25,251,178.2921
-75.75,251,178.519629
-76.25,251,178.649035
-59.75,165,178.848757
-72.25,251,179.03002
-43.75,149,179.045646
-19.5,6,179.061272
-73.25,251,179.469613
-76.75,251,179.650611
-69.25,251,179.815679
-73.25,251,179.846931
-38.75,113,179.9919
-30.0,92,180.121288
-77.25,251,180.250649
-37.0,78,180.3818
-35.5,80,180.545723
-31.0,48,180.561349
-69.25,251,180.659473
-63.75,231,180.8045
-38.5,90,180.886995
-40.5,108,181.068408
-55.25,157,181.162164
-33.75,59,181.295892
-28.0,46,181.342769
-41.75,127,181.374021
-25.25,25,181.47212
-69.25,251,181.715991
-45.25,157,181.829768
-43.25,149,181.979071
-69.25,251,182.222309
-55.25,197,182.399249
-77.25,251,182.724788
-70.75,251,182.869816
-73.25,251,183.118
-70.75,251,183.341255
-69.25,251,183.635704
-69.25,251,183.765906
-69.25,251,183.993459
-24.75,27,184.091561
-65.25,223,184.142913
6.522727,25,184.221042
-23.5,70,184.48474
-69.25,251,184.562869
-76.25,251,184.692399
-32.75,65,184.71247
-69.25,251,184.987001
-42.25,111,185.049506
-76.25,251,185.360259
-49.5,140,185.427127
-72.75,251,185.489631
-69.75,251,185.851452
-34.5,114,185.867077
-24.0,22,185.913955
-69.25,251,186.157108
-41.75,95,186.208336
-70.75,251,186.223963
-33.0,108,186.53483
-37.75,127,186.550454
-72.25,251,186.648566
-25.5,26,186.726695
-37.5,122,186.923144
-69.25,251,187.005675
-27.25,35,187.135614
-70.75,251,187.409988
-53.5,158,187.492502
-69.25,251,187.621892
-70.75,251,188.012734
-69.75,251,188.242774
-69.25,251,188.336731
-36.0,120,188.42481
-72.75,251,188.450835
-44.0,148,188.778344
-70.25,251,189.25808
-74.75,251,189.336212
-69.75,251,189.371867
-69.25,251,189.661933
-39.75,135,189.775674
-69.25,251,201.694888
-69.25,251,201.793
-69.25,251,202.083023
-73.75,251,202.197638
-36.75,85,202.362592
-69.25,251,202.491971
-29.25,93,202.507598
-78.25,251,202.605707
-69.25,251,203.175303
-69.25,251,203.335924
-74.75,251,203.335924
-78.25,251,203.465283
-34.25,113,203.760246
-34.25,113,203.88984
-73.25,251,204.117387
-70.75,251,204.278652
-79.25,251,204.623562
-69.25,251,204.725951
-48.0,146,204.725951
-72.75,251,204.922796
-56.75,151,205.099135
-55.25,197,205.346558
-56.75,203,205.377811
-53.25,165,205.475929
-46.75,163,205.6372
-37.75,127,205.864666
-59.0,174,205.94713
-69.25,251,206.174839
-53.25,171,206.450675
-78.75,251,206.470666
-45.0,150,206.678223
-69.25,251,206.776362
-35.25,69,206.890108
-29.75,47,207.038754
-36.0,120,207.149551
-75.25,251,207.216329
-69.25,251,207.247581
-0.659091,41,207.267612
-30.5,70,207.443861
-45.0,112,207.656375
-59.25,213,207.723284
-26.25,81,207.723284
-34.25,69,207.950791
-69.25,251,208.095762
-35.0,78,208.225132
-41.25,101,208.422182
-69.25,251,208.469061
-74.75,251,208.551536
-37.5,126,208.614041
-37.0,124,208.861758
-28.75,79,208.861758
-50.75,173,208.955513
-69.25,251,209.333264
-51.5,140,209.39577
-30.25,51,209.494213
-79.75,251,209.675478
-71.25,251,209.675478
-31.25,81,209.789212
-30.5,44,209.83609
-71.75,251,210.208586
-69.25,251,210.455518
-69.75,251,210.55055
-76.25,251,210.586135
-44.75,155,210.911722
-37.5,126,210.927347
-70.75,251,210.958599
-35.25,87,211.233597
-17.386364,119,211.284807
-69.25,251,211.347312
-65.0,236,211.673035
-32.5,106,211.70903
-46.0,138,211.740583
-70.25,251,212.113068
-52.75,143,212.211201
-69.25,251,212.600405
-72.75,251,212.636086
-69.25,251,212.941784
-70.75,251,213.039893
-51.5,140,213.09173
-62.0,186,213.205528
-40.5,112,213.319326
-44.25,121,213.593719
-51.0,180,213.624972
-47.0,164,213.821955
-69.25,251,213.888926
-50.0,132,214.00267
-52.5,142,214.261425
-35.0,114,214.343958
-69.25,251,214.390837
-69.25,251,226.583304
-69.25,251,226.992067
-69.25,251,227.090161
-69.25,251,227.121413
-30.25,97,227.38009
-69.25,251,227.398476
-40.0,136,227.41633
-69.25,251,227.973252
-69.25,251,228.248383
-69.25,251,228.248383
-69.25,251,228.279635
-27.75,87,228.522911
-46.0,110,228.621007
-50.0,134,228.687888
-69.25,251,228.80233
-37.25,73,228.884887
-35.0,78,228.963016
-79.5,248,229.339945
-70.75,251,229.583678
-70.75,251,229.66181
-72.75,251,229.744322
-69.25,251,230.101315
-74.75,251,230.365676
-69.25,251,230.443806
-77.75,251,230.51065
-49.0,172,230.640013
-31.0,72,230.722445
-41.75,119,230.817051
-30.25,55,230.899436
-69.25,251,231.126995
-39.75,135,231.307673
-26.75,79,231.370178
-69.25,251,231.405788
-69.25,251,231.582827
-36.25,71,231.598454
-34.0,112,231.665324
-46.25,121,231.794695
-43.5,150,232.053437
-50.5,170,232.187722
-34.0,62,232.250226
-50.75,179,232.348381
-69.25,251,232.395259
-22.0,64,232.446514
-29.25,89,232.477766
-41.0,106,232.677411
-34.75,77,232.72429
-42.75,147,232.853645
-39.25,129,232.853645
-27.5,86,233.117644
-48.0,150,233.180149
-47.75,167,233.360913
-33.0,108,233.447618
-74.75,251,233.447618
-36.5,104,233.706995
-43.5,120,233.836343
-20.25,3,233.851969
-69.25,251,233.965674
-69.25,251,234.244092
-46.5,162,234.374777
-69.25,251,234.504127
-69.25,251,234.829781
-46.0,154,234.907903
-48.75,125,234.959896
-31.75,61,235.042416
-32.5,54,235.104919
-70.75,251,235.136172
-27.5,86,235.446137
-69.25,251,235.870579
-68.25,249,235.953083
-69.25,251,236.031222
-69.25,251,236.326214
-41.0,112,236.388719
-49.25,173,236.455586
-78.25,251,236.76556
-56.75,199,237.087741
-76.75,251,237.123238
-73.25,251,237.185742
-32.25,87,237.350818
-71.25,251,237.547062
-60.75,181,237.677019
-27.0,84,237.806377
-69.25,251,237.951419
-31.5,96,237.967045
-69.25,251,238.116438
-39.75,107,238.455183
-51.75,167,238.489719
-69.25,251,238.572323
-74.75,251,238.717332
-46.25,161,238.944902
-58.5,178,239.028102
-69.25,251,251.096141
-48.5,130,251.176523
-72.75,251,251.243381
-69.25,251,251.456163
-38.75,119,251.534294
-53.5,168,251.748037
-33.0,108,251.783681
-64.25,233,251.799305
-63.0,184,252.10545
-41.5,142,252.239237
-61.75,217,252.463453
-36.0,120,252.529165
-39.5,92,252.580458
-69.75,251,252.642971
-69.25,251,253.326422
-69.25,251,253.393921
-75.25,251,253.440789
-69.25,251,253.49212
-27.0,84,253.605856
-27.0,84,253.719584
-76.25,251,254.200175
-48.5,158,254.215802
-74.75,251,254.298293
-77.25,251,254.412093
-50.75,163,255.044369
-69.25,251,255.111365
-69.25,251,255.142618
-69.25,251,255.225147
-31.0,74,255.30759
-31.25,55,255.338841
-41.75,93,255.453178
-36.0,88,255.535754
-29.25,93,255.613884
-51.0,180,255.908623
-46.5,162,256.022339
-51.0,170,256.13672
-69.25,251,256.219256
-25.75,31,256.313011
-45.75,159,256.509197
-33.25,65,256.509197
-66.5,230,256.607293
-39.25,83,256.767978
-69.25,251,256.917989
-76.25,251,257.337296
-69.25,251,257.451026
-76.25,251,257.600995
-69.25,251,257.745959
-77.75,251,258.1185
-40.75,139,258.170395
-71.75,251,258.217275
-34.5,78,258.362327
-20.75,5,258.382264
-73.75,251,258.382264
-22.0,14,258.429141
-46.0,120,258.589741
-24.0,72,258.817235
-69.25,251,258.93189
-69.25,251,259.14379
-36.25,121,259.179383
-71.25,251,259.179383
-37.5,82,259.195007
-30.75,55,259.355592
-32.25,105,259.516239
-70.75,251,259.99221
-76.75,251,260.03909
-69.25,251,260.251957
-32.0,54,260.251957
-75.75,251,260.42834
-69.25,251,260.836468
-17.25,45,260.982137
-69.25,251,261.064678
-72.75,251,261.080304
-69.75,251,261.245258
-32.75,101,261.359005
-37.25,89,261.405893
-54.25,193,261.747855
-30.25,97,262.073473
-75.75,251,262.104725
-69.25,251,262.202841
-69.25,251,262.234093
-43.75,151,262.52911
-39.75,105,262.544737
-70.75,251,262.870437
-69.25,251,262.953495
-40.0,90,263.16567
-61.25,221,263.243799
-70.75,251,263.326432
-46.25,161,263.735821
-69.25,251,263.751445
-78.75,251,263.927698
-31.75,103,264.076054
-69.25,251,264.092987
-52.75,185,275.853036
-40.25,137,276.050376
-69.25,251,276.242354
-20.75,5,276.257979
-50.0,172,276.359671
-69.25,251,276.375296
-33.25,109,276.395117
-23.0,14,276.442224
-43.25,129,276.853792
-34.25,113,276.856073
-69.25,251,277.146102
-69.25,251,277.275464
-34.75,115,277.555064
-69.25,251,277.731351
-69.25,251,277.731351
-69.25,251,278.124781
-69.25,251,278.352334
-34.0,108,278.450504
-73.75,251,278.533805
-70.75,251,278.551822
-38.25,129,278.84572
-39.75,87,278.882754
-40.75,99,278.950815
-69.25,251,279.446751
-71.25,251,279.741412
-77.75,251,279.772665
-69.25,251,279.823943
-51.25,143,280.197084
-79.25,251,280.228345
-33.75,85,280.455897
-70.75,251,280.554118
-71.25,251,280.605389
-50.5,158,280.719837
-39.5,108,280.880438
-56.75,191,281.041121
-47.0,164,281.10799
-56.75,153,281.354561
-70.75,251,281.484544
-42.0,144,281.551527
-29.75,95,281.649788
-77.75,251,281.826348
-29.5,94,281.94022
-43.75,151,281.955847
-52.5,146,282.007148
-33.25,61,282.152749
-35.0,116,282.184001
-35.5,80,282.204014
-36.5,80,282.43154
-34.25,113,282.560898
-77.25,251,282.80461
-68.5,250,282.934005
-78.75,251,283.208426
-64.25,227,283.290911
-63.5,218,283.507824
-37.25,125,283.668233
-69.25,251,283.735103
-69.25,251,284.009508
-52.25,181,284.22212
-69.25,251,284.257811
-41.25,141,284.449647
-76.75,251,284.500915
-31.75,63,284.692952
-39.0,132,284.843078
-69.25,251,284.972443
-70.25,251,285.019322
-30.5,98,285.313863
-35.0,116,285.412103
-71.25,251,285.490234
-69.25,251,285.640468
-46.0,112,285.656094
-31.75,103,285.982089
-69.75,251,286.190641
-75.75,251,286.257511
-69.25,251,286.422824
-44.5,146,286.422824
-24.5,74,286.666185
-69.25,251,286.973223
-69.25,251,287.040275
-72.25,251,287.236772
-30.0,86,287.268024
-72.75,251,287.464262
-39.25,133,287.479888
-47.0,144,287.708228
-51.75,183,287.806552
-42.5,102,287.806552
-27.0,38,287.837804
-41.75,143,287.920313
-44.25,99,288.112217
-38.5,114,288.163453
-28.0,36,288.277842
-66.0,216,299.76154
-56.25,201,299.808417
-34.25,113,299.891503
-54.75,195,299.988347
-39.75,135,300.181581
-33.5,110,300.217206
-52.25,185,300.362283
-48.5,170,300.704229
-73.25,251,300.751107
-76.25,251,300.994328
-44.25,103,301.029982
-69.25,251,301.143802
-29.0,92,301.305041
-41.75,143,301.450015
-69.25,251,301.532434
-26.75,83,301.582483
-36.0,70,301.760291
-72.25,251,301.941597
-41.0,140,302.199738
-69.25,251,302.246616
-33.25,109,302.29793
-69.25,251,302.380401
-43.5,102,302.769181
-69.25,251,303.07937
-69.25,251,303.126248
-69.25,251,303.177575
-58.0,208,303.421428
-40.0,104,303.437054
-42.5,146,303.535146
-42.5,122,303.809509
-69.25,251,303.938977
-70.75,251,304.202956
-20.0,2,304.202956
-38.25,109,304.296712
-69.25,251,304.332305
-71.25,251,304.606685
-37.75,127,304.622311
-25.5,78,304.841124
-69.25,251,305.068664
-76.25,251,305.101012
-69.25,251,305.379261
-75.25,251,305.638029
-26.75,79,305.653655
-50.5,178,305.673639
-76.75,251,305.901294
-40.25,137,306.145023
-71.75,251,306.56459
-69.25,251,306.584646
-71.25,251,306.777145
-78.25,251,306.973385
-50.0,146,307.040232
-29.75,95,307.071483
-24.75,61,307.232157
-30.0,96,307.314669
-70.75,251,307.397782
-38.25,81,307.609631
-47.75,147,307.86844
-74.75,251,307.915318
-73.75,251,308.065205
-34.75,67,308.272775
-70.75,251,308.370908
-69.25,251,308.655621
-69.25,251,308.709669
-45.0,156,308.785729
-34.75,77,308.991916
-42.5,142,309.164733
-69.25,251,309.245806
-26.75,33,309.443301
-36.5,118,309.639689
-69.25,251,309.717819
-22.5,64,309.831605
-80.25,251,309.89864
-45.5,158,309.929892
-32.0,104,310.043698
-31.25,49,310.091336
-34.75,107,310.173733
-34.5,114,310.25627
-34.5,114,310.452504
-35.75,75,310.680019
-70.75,251,310.825881
-69.25,251,310.939635
-73.25,251,311.037772
-46.0,136,311.265242
-69.25,251,311.493617
