#{"t_start": 1655371694.9186451, "env_id": null}
r,l,t
8.111111,20,22.273613
-64.5,101,22.409737
2.3888893,27,22.464788
-20.5,15,22.52284
16.166666,15,22.658963
-21.0,16,22.7841
3.8333333,13,22.879186
-21.0,16,23.007303
-64.5,101,23.014309
-64.5,101,23.064355
11.222222,16,23.127412
-22.5,19,23.145428
-23.5,21,23.216492
-64.5,101,23.25653
12.833333,15,23.3346
-18.5,11,23.343609
-26.5,27,23.353618
8.277778,13,23.435692
19.5,15,23.4447
2.2222223,34,23.612853
-24.5,23,23.621861
-64.5,101,23.886101
10.444445,22,24.044245
15.166666,17,24.161351
-64.5,101,24.185373
-64.5,101,24.338512
-64.5,101,24.348521
9.777779,30,24.44761
-24.5,23,24.57873
3.7777777,22,24.637784
-20.5,15,24.709849
10.5,13,24.812102
-23.0,20,24.986474
-64.5,101,25.007655
-64.5,101,25.185069
-64.5,101,25.383322
-30.0,34,25.398946
5.1666665,17,25.48832
-21.5,17,25.584407
-64.5,101,25.619438
-64.5,101,25.655498
5.0555553,15,25.671111
7.6666665,12,25.735806
-27.5,29,25.788246
-25.0,24,25.81014
-24.0,22,25.856997
8.666666,10,25.924985
-64.5,101,26.003082
8.666666,30,26.101211
-0.22222233,30,26.194935
11.888889,8,26.237606
2.3888893,27,26.271025
-18.5,11,26.305743
-64.5,101,26.419053
-22.5,19,26.439072
-64.5,101,26.448079
18.5,17,26.524148
1.7222223,15,26.531154
-22.5,19,26.558179
4.8888893,22,26.65459
-21.0,16,26.738076
-29.5,33,26.738076
-64.5,101,26.892553
-24.0,22,26.892553
-25.5,25,26.914574
15.555555,14,26.994648
5.2777777,19,27.054701
-19.5,13,27.14607
3.7777777,22,27.155078
-64.5,101,27.188108
-20.0,14,27.277189
6.2777777,17,27.295206
10.888889,10,27.347253
-23.0,20,27.348253
9.944445,23,27.446342
-64.5,101,27.593005
9.888889,12,27.660969
-64.5,101,27.975913
-64.5,101,27.975913
-64.5,101,28.070274
-19.0,12,31.967291
-32.5,39,32.043359
-19.5,13,32.051366
9.777778,10,32.11042
8.055555,9,32.11042
-64.5,101,32.135442
-20.5,15,32.204505
7.2777777,15,32.204505
13.222222,12,32.211512
-19.5,13,32.282576
-25.5,25,32.351639
-19.0,12,32.351639
-64.5,101,32.433714
2.2777777,25,32.533804
-25.0,24,32.697953
-64.5,101,32.893102
-27.5,29,32.901109
5.5555553,14,32.994193
-24.5,23,33.043238
-64.5,101,33.049243
5.0555553,15,33.085275
-64.5,101,33.119862
-27.0,28,33.213123
5.5,23,33.260165
13.611111,9,33.275179
-20.5,15,33.369265
-24.5,23,33.404295
-25.0,24,33.582107
-64.5,101,33.698733
-25.0,24,33.734766
-64.5,101,33.741772
15.333333,10,33.760789
15.777779,18,33.864883
-19.0,12,33.927492
-64.5,101,34.011991
-23.0,20,34.051026
6.2777777,17,34.147009
4.5,25,34.153014
7.0,20,34.312225
-23.5,21,34.327837
-64.5,101,34.364244
-64.5,101,34.379868
9.444445,24,34.512116
-31.0,36,34.525128
5.1666665,17,34.612207
-22.5,19,34.721306
-23.0,20,34.836023
-64.5,101,34.913093
-23.5,21,34.961135
-64.5,101,34.968142
2.4444447,18,35.019231
-21.0,16,35.047283
15.277779,19,35.062897
8.888889,14,35.103021
-64.5,101,35.115032
-23.0,20,35.1901
10.444445,22,35.191101
14.166666,19,35.218126
12.055555,21,35.317216
-21.5,17,35.317216
-25.5,25,35.341237
2.8333333,15,35.403161
-21.0,16,35.403161
-22.0,18,35.502233
4.3888893,23,35.54096
-20.0,14,35.600013
18.777779,12,35.671077
-24.5,23,35.678083
-64.5,101,35.716119
14.944445,13,35.791187
-25.0,24,35.936937
-64.5,101,35.943943
-64.5,101,36.287254
-64.5,101,36.29426
-22.0,18,36.398115
14.277779,21,36.520917
-64.5,101,36.54594
-64.5,101,36.547463
4.0555553,17,36.647088
-24.0,22,36.654095
-23.0,20,36.673112
17.88889,16,36.757878
-28.5,31,36.825897
-30.5,35,36.841522
-64.5,101,36.872772
-19.0,12,36.923742
12.833333,15,36.923742
-24.0,22,37.011823
9.611111,17,37.115945
16.777779,16,37.215436
-21.0,16,37.314661
-64.5,101,37.364832
5.6666665,16,37.414256
7.7777777,14,37.503336
-64.5,101,37.547376
-64.5,101,37.547376
-23.0,20,37.623445
-19.5,13,37.623445
-17.0,8,37.665102
12.444445,18,37.7316
5.0555553,15,37.748648
5.0,24,37.863516
14.944445,13,37.94164
-64.5,101,37.978416
-17.5,9,38.009667
14.444445,14,38.078001
16.166666,15,38.094038
-64.5,101,41.454093
9.222222,20,41.500134
8.222222,22,41.625247
-29.5,33,41.649269
-64.5,101,41.67229
-20.5,15,41.721335
-20.0,14,41.755365
-19.0,12,41.823133
-23.5,21,41.938154
-64.5,101,41.985006
12.166666,23,42.114923
-64.5,101,42.217405
-24.0,22,42.23303
-18.5,11,42.28529
-64.5,101,42.28529
-27.5,29,42.400059
3.1666665,21,42.400059
0.055555344,25,42.431297
2.9444447,17,42.513525
-64.5,101,42.514904
3.4444447,16,42.530505
8.5,17,42.621294
6.7777777,16,42.629301
13.055555,19,42.747409
1.7777777,26,42.901549
-21.0,16,43.003642
-64.5,101,43.036671
4.333333,12,43.080711
-64.5,101,43.143769
-22.5,19,43.15678
-23.5,21,43.208828
-64.5,101,43.253233
8.611111,19,43.253233
13.388889,25,43.289705
10.722222,17,43.305052
-23.5,21,43.367535
-19.5,13,43.38316
-24.0,22,43.423159
-4.3333335,36,43.619125
-64.5,101,43.870129
-64.5,101,43.984966
11.666666,24,44.016175
-64.5,101,44.031801
-20.5,15,44.080232
-19.5,13,44.099249
7.1666665,13,44.11126
-21.5,17,44.181323
-64.5,101,44.20403
-18.0,10,44.257018
-64.5,101,44.682408
-64.5,101,44.695419
-64.5,101,44.767486
-27.0,28,44.857566
17.777779,14,44.857566
-64.5,101,44.864572
11.111111,14,44.957626
4.5555553,16,44.970679
-20.5,15,44.970679
-18.0,10,45.027955
4.3888893,23,45.175088
-19.5,13,45.255267
-64.5,101,45.341044
-24.5,23,45.386601
18.166666,11,45.450091
13.944445,15,45.538171
-64.5,101,45.587216
-64.5,101,45.587216
-25.0,24,45.73435
-5.3333335,38,45.770382
-18.5,11,45.801411
-18.5,11,45.867427
-24.0,22,45.907462
-19.0,12,45.9485
-64.5,101,45.957508
11.5,11,46.029574
14.333333,12,46.041584
10.277778,9,46.095634
-64.5,101,46.216744
10.833333,19,46.336852
-64.5,101,46.523997
5.666666,36,46.539351
5.0555553,15,46.611061
-64.5,101,46.624074
-20.5,15,46.63108
19.166666,9,46.691134
-64.5,101,46.73017
12.722222,13,46.799233
-4.0,22,46.81825
-25.0,24,46.845275
-22.5,19,46.88431
-19.5,13,46.926031
-21.0,16,46.93504
-18.5,11,47.006747
-21.0,16,47.030694
-27.0,28,47.045335
-18.5,11,47.102849
-21.0,16,47.215626
17.666666,12,47.288544
13.333333,14,47.374796
-64.5,101,47.534564
-21.0,16,51.011269
-64.5,101,51.017274
-64.5,101,51.04212
-19.0,12,51.110086
-64.5,101,51.323945
-64.5,101,51.601624
-64.5,101,51.609631
10.722222,17,51.716729
-64.5,101,51.723735
8.944445,25,51.758766
-21.0,16,51.811286
16.555555,12,51.87241
9.777779,30,51.924677
-64.5,101,51.952057
6.7222223,25,52.025748
-22.5,19,52.061781
-20.0,14,52.140815
11.5,11,52.209096
-17.0,8,52.256669
-64.5,101,52.323729
-19.0,12,52.33574
-18.0,10,52.382782
7.7777777,14,52.418816
-64.5,101,52.558943
13.666666,20,52.558943
-19.0,12,52.638015
-64.5,101,52.664038
-24.0,22,52.702073
17.166666,13,52.720089
-20.0,14,52.750116
-18.0,10,52.812172
14.555555,16,52.820179
1.9444447,19,52.820179
17.166666,13,52.89725
-21.5,17,52.914265
6.7777777,16,52.99119
-64.5,101,53.021217
16.777779,16,53.086275
14.833333,11,53.086275
-22.5,19,53.195857
-64.5,101,53.421061
-64.5,101,53.521151
-25.5,25,53.5752
7.4444447,28,53.688303
-64.5,101,53.694309
-21.0,16,53.786392
-64.5,101,53.804409
-20.0,14,53.868467
-21.0,16,53.897493
-21.0,16,53.961551
-24.0,22,54.028612
-21.0,16,54.063645
6.0555553,13,54.144848
-64.5,101,54.178878
7.3888893,17,54.244637
-64.5,101,54.298686
-17.5,9,54.358741
-22.5,19,54.370752
0.11111069,36,54.41279
-22.5,19,54.479572
6.3888893,19,54.533059
-20.0,14,54.587985
11.722222,15,54.644035
-64.5,101,54.690078
14.166666,19,54.728112
-18.5,11,54.804181
-25.5,25,54.816192
-21.5,17,54.915581
-23.5,21,54.931195
7.0555553,11,54.978068
16.166666,15,55.03183
-64.5,101,55.03183
-18.5,11,55.063051
-19.0,12,55.109316
-23.5,21,55.161364
6.0,22,55.197397
-23.0,20,55.227424
-21.0,16,55.246813
-19.5,13,55.302595
15.277779,19,55.308601
-64.5,101,55.327618
-19.5,13,55.380166
5.3888893,21,55.499143
-24.0,22,55.618242
-64.5,101,55.827438
-64.5,101,55.879659
-64.5,101,55.910909
10.388889,11,55.961919
-64.5,101,56.224232
7.2222223,24,56.382441
-64.5,101,56.446762
9.222222,20,56.493636
-64.5,101,56.509261
-18.0,10,56.545921
-64.5,101,56.561546
-23.5,21,56.577171
18.166666,11,56.641808
-23.0,20,56.645086
-22.5,19,56.660685
14.944445,13,56.70756
-21.0,16,56.73881
-21.0,16,56.759943
17.88889,16,56.842222
12.166666,23,56.915288
17.055555,11,56.915288
9.888889,12,56.990355
-64.5,101,60.694599
11.333333,18,60.793764
-64.5,101,60.825014
-21.0,16,60.883939
6.5555553,12,60.946438
-64.5,101,60.998679
-20.0,14,61.029928
-64.5,101,61.064532
-24.5,23,61.132422
-23.0,20,61.179296
-21.0,16,61.279089
-1.7222223,33,61.320819
-64.5,101,61.39892
-64.5,101,61.617148
11.388889,9,61.669463
12.5,29,61.831119
-64.5,101,61.846744
-18.5,11,61.899975
-64.5,101,61.899975
15.555555,14,61.978086
-64.5,101,61.993711
-22.5,19,62.014864
9.222222,20,62.092978
2.7777777,24,62.160973
12.111111,12,62.223473
-25.5,25,62.244609
15.277779,19,62.359427
-64.5,101,62.437512
-22.5,19,62.554515
-64.5,101,62.57014
-22.0,18,62.654099
-27.0,28,62.722065
-64.5,101,62.800189
11.0,12,62.868097
-64.5,101,62.934738
4.0555553,17,62.967273
9.388889,13,63.009424
-24.0,22,63.150203
-19.0,12,63.227273
-64.5,101,63.263306
-17.0,8,63.276318
-64.5,101,63.341376
-19.5,13,63.354388
8.166666,11,63.420084
-25.0,24,63.484142
12.222222,14,63.507164
-17.0,8,63.558209
-64.5,101,63.602249
-64.5,101,63.876014
-64.5,101,64.089208
-64.5,101,64.15627
-64.5,101,64.197306
-22.0,18,64.260363
4.2777777,21,64.318416
0.16666651,27,64.415337
11.444445,20,64.438358
-64.5,101,64.471388
-17.5,9,64.499413
9.222222,20,64.554463
5.2777777,19,64.630532
-27.5,29,64.675573
-21.5,17,64.675573
-64.5,101,64.73763
1.9444447,19,64.811697
17.555555,10,64.88176
4.7222223,29,64.88176
-25.5,25,64.912789
14.055555,17,64.999867
13.666666,20,65.047911
-20.5,15,65.096956
5.8888893,20,65.176028
-18.0,10,65.237083
-64.5,101,65.308379
-20.5,15,65.401462
-17.5,9,65.459262
-64.5,101,65.522631
-22.0,18,65.570649
15.555555,14,65.622769
-20.0,14,65.715853
-64.5,101,65.740876
-26.0,26,65.747882
-23.0,20,65.848974
-23.0,20,65.874998
-64.5,101,65.88801
-17.0,8,65.941059
11.722222,15,65.948065
17.166666,13,66.026135
-29.0,32,66.071176
15.055555,15,66.113214
-23.0,20,66.233323
-64.5,101,66.363465
-22.0,18,66.470901
-64.5,101,66.534959
-20.0,14,66.553977
17.666666,12,70.3705
-64.5,101,70.442569
-23.0,20,70.451575
8.055555,9,70.518475
5.8888893,20,70.594353
-64.5,101,70.645953
0.33333325,20,70.741889
-21.5,17,70.774156
19.666666,8,70.841491
-64.5,101,71.096814
-19.5,13,71.196899
-64.5,101,71.253962
-20.5,15,71.363673
-64.5,101,71.461759
-64.5,101,71.545766
-20.0,14,71.561779
-21.5,17,71.673959
-21.5,17,71.802413
-21.0,16,71.920545
-64.5,101,71.974242
-21.5,17,72.113335
-64.5,101,72.1704
-24.5,23,72.179408
1.8333333,17,72.262787
15.0,24,72.366427
-64.5,101,72.392451
-2.3888888,21,72.409466
-33.5,41,72.487536
18.166666,11,72.495544
-22.5,19,72.55165
11.5,11,72.583379
-32.0,38,72.66481
-20.5,15,72.693532
10.277779,29,72.726936
8.277778,13,72.812899
-64.5,101,73.276988
-64.5,101,73.382535
-64.5,101,73.409747
4.5,25,73.452868
-19.0,12,73.471015
-64.5,101,73.533698
-25.5,25,73.637839
14.444445,14,73.637839
2.7777777,24,73.646971
4.2777777,21,73.760929
-0.16666675,21,73.760929
10.0,14,73.852336
-22.5,19,73.878337
-64.5,101,74.05075
7.5,19,74.171634
10.388889,11,74.246702
-64.5,101,74.253708
-20.0,14,74.333781
7.333333,26,74.396839
-64.5,101,74.458895
-64.5,101,74.506938
-21.5,17,74.514946
-19.5,13,74.589014
4.2777777,21,74.602025
-5.166667,51,74.653071
-22.5,19,74.698112
10.555555,24,74.74015
-17.0,8,74.747846
17.277779,15,74.832922
-22.5,19,74.863951
-24.5,23,74.981642
-64.5,101,75.1121
4.8888893,22,75.129142
18.777779,12,75.190197
7.1666665,13,75.209215
-64.5,101,75.257258
-23.0,20,75.297317
-22.5,19,75.312931
-19.5,13,75.381693
0.83333325,19,75.420072
-64.5,101,75.430742
9.388889,13,75.507556
-19.0,12,75.575618
-41.5,57,75.751042
-64.5,101,75.852102
-64.5,101,76.011204
5.1666665,17,76.112297
-64.5,101,76.199375
15.555555,14,76.199375
-22.0,18,76.298284
-25.5,25,76.329509
-64.5,101,76.374031
-20.5,15,76.392047
-20.5,15,76.44009
-64.5,101,76.475122
-22.0,18,76.487133
6.2777777,17,76.501146
-20.5,15,76.575213
9.333333,22,76.583221
7.1666665,13,76.655286
-21.5,17,76.684822
-18.5,11,76.718853
-27.5,29,76.88299
11.5,11,76.94805
-20.0,14,80.55319
-64.5,101,80.626257
-64.5,101,80.643272
10.222222,18,80.683817
-24.5,23,80.778952
-26.5,27,80.818988
-64.5,101,80.830999
5.5555553,14,80.870034
-2.9444447,31,80.883045
18.166666,11,80.901062
6.0555553,13,80.967123
-23.0,20,81.039188
-22.5,19,81.158296
10.333333,20,81.2734
-64.5,101,81.461571
-64.5,101,81.514619
-64.5,101,81.604701
-20.5,15,81.604701
8.666666,10,81.663755
-21.5,17,81.713801
12.722222,13,81.757841
-18.5,11,81.787868
-18.0,10,81.817895
-64.5,101,81.913983
-64.5,101,82.090142
-20.5,15,82.182226
-21.5,17,82.278313
-64.5,101,82.389414
-64.5,101,82.419441
16.555555,12,82.50552
-64.5,101,82.535547
8.944445,25,82.562571
19.38889,13,82.649651
0.055555344,25,82.677676
4.0,26,82.708704
-3.7222223,37,82.90288
-64.5,101,82.920897
17.777779,14,83.007977
13.666666,20,83.025992
6.2777777,17,83.104002
-27.0,28,83.186
-64.5,101,83.259066
-64.5,101,83.31812
3.8333333,13,83.402554
-2.2222223,34,83.593727
-22.0,18,83.687963
-64.5,101,83.703578
-19.0,12,83.766078
-64.5,101,83.781703
-64.5,101,83.849738
6.0555553,13,83.865363
10.555555,24,83.904681
15.5,23,84.035389
1.8888893,28,84.103215
-27.5,29,84.211311
-20.5,15,84.301393
-64.5,101,84.33838
-64.5,101,84.516824
7.7777777,14,84.650947
-20.5,15,84.742161
-64.5,101,84.789025
2.5,9,84.835899
-23.0,20,84.857597
8.388889,15,84.934175
-64.5,101,84.983218
-64.5,101,85.023256
11.0,32,85.066294
9.0,16,85.122397
-29.5,33,85.138008
8.388889,15,85.206044
-25.5,25,85.206044
12.944445,17,85.237294
10.888889,10,85.292349
-18.5,11,85.301318
16.166666,15,85.387396
11.111111,14,85.413419
-21.0,16,85.496495
3.6111107,29,85.52352
-64.5,101,85.670278
-29.0,32,85.730296
18.5,17,85.837392
10.277778,9,85.889439
-20.5,15,86.027684
-64.5,101,86.098944
-20.0,14,86.111956
-64.5,101,86.174013
-22.5,19,86.229063
-24.0,22,86.235068
-21.5,17,86.335158
-64.5,101,86.335158
12.166666,23,86.365186
-26.0,26,86.487297
15.277779,19,86.610409
-23.5,21,86.755541
-64.5,101,86.802583
1.9444447,19,86.868644
-64.5,101,90.234015
-64.5,101,90.265265
9.722222,19,90.373959
7.1666665,13,90.457438
15.777779,18,90.556576
-64.5,101,90.671291
7.7222223,23,90.686917
-64.5,101,90.733791
-64.5,101,90.817307
-27.5,29,90.978923
11.5,11,91.047413
-64.5,101,91.241726
-64.5,101,91.265749
-64.5,101,91.315794
-20.5,15,91.363837
12.055555,21,91.442909
-21.0,16,91.460926
-22.0,18,91.572026
-64.5,101,91.641941
20.0,14,91.726138
-64.5,101,91.840964
6.0,22,91.856589
-19.5,13,91.908892
-18.5,11,91.971379
-64.5,101,92.023642
11.388889,9,92.07049
-64.5,101,92.185686
-19.5,13,92.197154
14.222222,10,92.277228
-23.0,20,92.393332
-21.0,16,92.47868
-64.5,101,92.504454
22.0,10,92.567511
-22.5,19,92.602543
-64.5,101,92.643375
10.0,14,92.733681
-26.0,26,92.772604
-64.5,101,92.826513
-21.5,17,92.843303
-18.0,10,92.904357
-21.5,17,92.939067
1.2777777,27,92.946074
11.888889,8,92.97911
7.7222223,23,93.041584
6.1666665,15,93.125788
6.666666,34,93.141413
-64.5,101,93.190408
-18.5,11,93.193708
-20.0,14,93.224946
-19.5,13,93.27182
-21.5,17,93.287444
-20.0,14,93.308506
13.5,27,93.423235
5.7777777,18,93.53123
-64.5,101,93.577272
-19.5,13,93.65234
8.277778,13,93.727408
3.5555553,18,93.843317
-64.5,101,93.895612
-64.5,101,93.895612
-19.5,13,93.97309
-28.0,30,94.088194
-64.5,101,94.136238
-21.5,17,94.189286
-19.5,13,94.214309
-18.5,11,94.279368
-64.5,101,94.454527
2.7222223,33,94.485555
-64.5,101,94.581861
4.1666665,19,94.581861
-28.5,31,94.787294
-64.5,101,94.80531
-20.5,15,94.89339
9.555555,26,94.943436
18.055555,9,94.951443
-64.5,101,95.071245
-25.0,24,95.095267
-19.5,13,95.152972
-64.5,101,95.20602
-23.0,20,95.218031
-24.5,23,95.290097
9.722222,19,95.320124
3.7777777,22,95.415034
-64.5,101,95.553159
-29.0,32,95.770791
-64.5,101,95.857331
-22.0,18,95.913975
-64.5,101,95.984815
-20.0,14,96.01752
-21.5,17,96.168229
8.277778,13,96.168229
-64.5,101,96.168229
8.777778,12,96.268517
-20.0,14,96.284636
-23.5,21,96.336075
-21.0,16,96.387148
-19.5,13,99.967212
-28.5,31,99.982811
10.388889,11,100.029686
4.6666665,18,100.104969
-64.5,101,100.142002
4.833333,11,100.233037
14.777779,20,100.273827
18.666666,10,100.311861
-25.5,25,100.452729
-64.5,101,100.573001
-22.0,18,100.606031
-22.0,18,100.73615
-64.5,101,100.800817
-18.0,10,100.808825
11.0,12,100.871129
11.111111,14,100.88697
14.555555,16,100.967268
-64.5,101,101.019688
16.666666,14,101.11611
12.388889,27,101.151143
-64.5,101,101.238149
3.1666665,21,101.247157
-21.0,16,101.256166
17.166666,13,101.33627
11.555555,22,101.409977
-22.5,19,101.4631
2.833333,35,101.492126
-64.5,101,101.534315
-19.0,12,101.571012
-26.5,27,101.649146
8.555555,28,101.747591
-31.0,36,101.846646
-0.44444466,26,101.89352
11.111111,14,101.936199
8.277778,13,102.013151
-64.5,101,102.026163
10.166666,27,102.064198
-22.5,19,102.140267
-21.0,16,102.173297
-64.5,101,102.173297
13.944445,15,102.241359
-20.5,15,102.272386
-27.5,29,102.404037
-30.5,35,102.471984
-64.5,101,102.63428
-64.5,101,102.749018
-25.5,25,102.895102
-64.5,101,102.977753
-64.5,101,103.042348
-20.0,14,103.061228
2.2222223,34,103.092478
2.8333333,15,103.123728
-22.0,18,103.207277
-64.5,101,103.222902
4.7777777,20,103.338808
1.7777777,26,103.386826
-64.5,101,103.683255
-64.5,101,103.755059
5.7777777,18,103.797098
0.7222223,17,103.86616
-64.5,101,103.96525
-64.5,101,104.013294
10.388889,11,104.031311
-1.7222223,33,104.222484
-64.5,101,104.420664
-64.5,101,104.497734
13.777779,22,104.563794
-64.5,101,104.626529
6.4444447,30,104.657743
-26.5,27,104.704618
-21.5,17,104.720243
-21.5,17,104.819429
-64.5,101,104.835055
-26.0,26,104.856097
-20.0,14,104.934255
-25.5,25,104.97001
10.777778,8,104.985649
8.166666,31,105.001275
-22.0,18,105.084793
-22.5,19,105.100397
-25.0,24,105.147272
-64.5,101,105.26212
13.166666,21,105.277744
-34.0,42,105.330689
-21.0,16,105.361938
-26.0,26,105.487766
-25.5,25,105.50885
11.5,11,105.554095
-23.5,21,105.65024
-64.5,101,105.718241
6.1666665,15,105.750011
9.0,16,105.840482
-64.5,101,105.889525
6.7777777,16,105.939743
-18.5,11,105.955368
-21.0,16,106.055708
-20.5,15,106.14042
-64.5,101,109.72597
2.5555553,40,109.72597
12.555555,20,109.793908
-64.5,101,109.885534
-22.5,19,109.922568
-22.5,19,110.040675
-64.5,101,110.376663
-64.5,101,110.376663
-64.5,101,110.557805
-64.5,101,110.695931
11.333333,18,110.811893
-64.5,101,111.025916
-64.5,101,111.04154
-18.5,11,111.104039
-64.5,101,111.203245
15.166666,17,111.228006
-19.5,13,111.280382
9.388889,13,111.363881
-19.5,13,111.473978
-64.5,101,111.494827
-27.0,28,111.662792
1.8888893,28,111.68281
-64.5,101,111.724848
-17.5,9,111.776473
11.722222,15,111.776473
3.7777777,22,111.792097
-64.5,101,111.911979
-22.5,19,111.944748
3.2777777,23,112.10689
-28.5,31,112.140921
-17.5,9,112.163942
-23.0,20,112.256982
-64.5,101,112.455227
-64.5,101,112.455227
-22.0,18,112.57952
5.833333,29,112.670264
1.0555553,23,112.902208
-64.5,101,112.921225
13.833333,13,112.981638
11.611111,13,113.000285
-64.5,101,113.020951
-20.5,15,113.079682
-19.0,12,113.098332
-22.0,18,113.201075
-20.5,15,113.291818
-64.5,101,113.309496
-26.5,27,113.474341
-18.0,10,113.529306
13.222222,12,113.591806
-64.5,101,113.60743
-64.5,101,113.675454
11.444445,20,113.722328
13.222222,12,113.759176
8.555555,8,113.80605
-31.0,36,113.8373
21.5,11,113.887314
-64.5,101,113.918343
-28.0,30,113.925348
6.7777777,16,113.990075
-21.0,16,114.021103
-21.0,16,114.02911
3.8333333,13,114.071148
-22.0,18,114.129201
8.888889,14,114.213278
-31.5,37,114.300357
7.7777777,14,114.307364
-64.5,101,114.47952
-17.5,9,114.532568
-64.5,101,114.652677
-25.0,24,114.684706
-18.0,10,114.748764
-27.0,28,114.827919
-21.0,16,114.912157
-64.5,101,114.912157
-64.5,101,114.927782
5.9444447,11,114.980122
11.5,11,114.995747
-24.5,23,115.058247
-19.5,13,115.075998
9.5,15,115.152987
15.055555,15,115.166
3.7222223,31,115.179011
10.611111,15,115.233698
-64.5,101,115.354454
2.4444447,18,115.355455
-10.277778,39,115.416511
18.777779,12,115.429522
3.8333333,13,115.436528
