#{"t_start": 1654723919.504853, "env_id": null}
r,l,t
-21.0,16,37.016192
-2.857143,34,37.029204
2.5,29,37.208159
-30.0,34,37.254042
-64.5,101,37.261048
-64.5,101,37.293077
8.0,18,37.37425
-21.5,17,37.408281
8.357142,23,37.416288
-27.0,28,37.605249
-64.5,101,37.879497
-20.0,14,37.968579
-64.5,101,38.047662
-64.5,101,38.089704
-22.5,19,38.104719
10.571428,10,38.165776
-18.5,11,38.187796
2.2142859,21,38.201256
-17.0,8,38.263031
-64.5,101,38.289055
6.0,22,38.339098
12.357142,15,38.388211
9.5,15,38.438278
-33.0,40,38.521255
-21.5,17,38.636277
-22.5,19,38.761195
-64.5,101,38.845276
11.928572,13,38.852272
-19.5,13,38.9333
-20.0,14,38.9333
-17.5,9,38.988277
-64.5,101,39.044328
-64.5,101,39.092272
8.928572,19,39.105274
-21.0,16,39.191279
-26.0,26,39.207276
-23.0,20,39.232272
-37.5,49,39.239279
6.142857,16,39.305274
3.2142859,19,39.312272
7.5714283,16,39.331278
3.642857,21,39.368277
12.428572,12,39.406191
-23.5,21,39.443225
6.4285717,24,39.456237
4.214286,17,39.475254
4.0714283,23,39.554224
-26.0,26,39.622288
-25.5,25,39.657318
-28.0,30,39.874515
-22.5,19,39.997626
9.571428,12,40.072695
12.0,10,40.137754
-64.5,101,40.178792
10.5,13,40.228837
-64.5,101,40.280884
-17.5,9,40.337936
-64.5,101,40.36396
-29.0,32,40.438027
-19.5,13,40.520102
-19.5,13,40.603178
2.642857,23,40.747308
-64.5,101,40.828381
10.928572,15,40.841393
13.428572,10,40.890438
8.142857,12,40.972512
-64.5,101,40.986525
-64.5,101,41.011548
10.0,14,41.085615
-19.0,12,41.099627
-27.5,29,41.269782
7.3571424,25,41.430928
-64.5,101,41.499992
-22.0,18,41.544031
-20.5,15,41.594076
-64.5,101,41.626106
9.5,15,41.638116
10.428572,16,41.695168
-18.5,11,41.695168
-64.5,101,41.738207
-26.0,26,41.86232
-24.0,22,41.881337
-22.0,18,41.973421
12.071428,7,42.018463
10.571428,10,42.08152
7.214286,11,42.148581
-19.5,13,42.228653
-64.5,101,42.272693
-64.5,101,42.327743
-20.0,14,42.361774
11.0,12,42.442848
8.0,18,42.449854
11.071428,9,42.52192
-64.5,101,42.535932
-21.0,16,42.560955
-20.5,15,42.630017
-22.0,18,42.749125
-64.5,101,42.912274
7.5,19,43.03939
-64.5,101,47.506395
-64.5,101,47.545431
-29.0,32,47.713584
-64.5,101,47.733602
5.5714283,20,47.85271
8.642857,11,47.923774
-64.5,101,48.020863
7.0714283,17,48.03988
-64.5,101,48.217041
9.071428,13,48.328142
-20.0,14,48.452255
-64.5,101,48.471272
-20.0,14,48.572364
-64.5,101,48.785558
-64.5,101,48.805576
-20.0,14,48.904665
1.4285717,34,49.123866
-64.5,101,49.173911
-64.5,101,49.245976
-22.0,18,49.283009
9.5,15,49.380097
-34.5,43,49.397113
-64.5,101,49.441153
5.0714283,21,49.582281
-22.0,18,49.693382
-64.5,101,49.915584
-21.0,16,50.027686
-64.5,101,50.058714
-64.5,101,50.072726
-20.0,14,50.115766
-18.0,10,50.122772
-21.0,16,50.178824
-21.5,17,50.234874
9.0,16,50.288923
7.9285717,21,50.384009
-64.5,101,50.393017
-23.5,21,50.439059
-23.0,20,50.520133
-19.5,13,50.520133
-24.5,23,50.533144
13.928572,9,50.578186
9.5,15,50.621225
-17.0,8,50.636239
8.5,17,50.652253
7.0714283,17,50.754346
-64.5,101,50.83542
1.6428571,25,50.844428
9.571428,12,50.9235
-3.857143,36,51.028595
8.0,18,51.164718
0.21428585,25,51.338876
-64.5,101,51.367903
-19.0,12,51.457985
6.142857,16,51.465992
-19.5,13,51.548066
-64.5,101,51.57409
8.142857,12,51.625137
-64.5,101,51.645155
2.5,29,51.657165
5.3571424,29,51.753253
9.928572,17,51.760259
5.0,24,51.791287
-17.5,9,51.811306
2.0,30,51.811306
5.142857,18,51.884372
-19.0,12,51.901388
-19.0,12,51.981461
-64.5,101,52.524955
-64.5,101,52.548976
-64.5,101,52.636055
-23.5,21,52.674593
-64.5,101,52.704621
11.0,12,52.717633
-25.5,25,52.72564
13.5,7,52.763678
10.0,14,52.813723
-23.5,21,52.813723
-26.5,27,52.890793
8.928572,19,52.899801
-19.0,12,52.908809
-22.5,19,52.962859
-18.5,11,52.986881
8.571428,14,53.012903
8.428572,20,53.037926
6.0,22,53.105988
-19.0,12,53.111994
-18.0,10,53.17405
-20.0,14,53.193067
12.285714,18,53.286152
-22.5,19,53.311175
-23.0,20,53.41828
-28.0,30,53.610971
-64.5,101,53.633992
-64.5,101,53.658014
11.857142,16,53.715065
-20.5,15,53.728077
-21.5,17,53.764164
5.0,24,53.873396
4.5714283,22,53.899953
-64.5,101,53.955577
-20.0,14,53.988614
3.3571424,33,54.0837
-22.0,18,54.104724
-24.5,23,58.450849
11.0,12,58.532924
-64.5,101,58.578965
-64.5,101,58.82619
10.5,13,58.909265
-64.5,101,58.973323
-23.5,21,59.052395
-64.5,101,59.198528
-64.5,101,59.254587
4.142857,20,59.356672
-20.5,15,59.473778
-24.5,23,59.642931
-64.5,101,59.719001
-64.5,101,59.794069
3.0714283,25,59.818092
8.0,18,59.847117
-19.5,13,59.913177
-21.0,16,59.913177
-22.5,19,59.989246
-64.5,101,60.002258
-20.5,15,60.024278
-24.0,22,60.068318
5.714286,14,60.118364
-19.0,12,60.1584
-23.5,21,60.292522
-64.5,101,60.795979
-64.5,101,60.807989
-19.5,13,60.90608
-21.5,17,60.920596
-64.5,101,60.964636
-20.0,14,60.998667
-21.0,16,61.025172
-18.5,11,61.038175
-64.5,101,61.069176
-17.5,9,61.082169
-21.0,16,61.102169
-18.0,10,61.102169
-19.5,13,61.157173
-18.5,11,61.176171
-23.0,20,61.320239
7.5,19,61.465198
-22.0,18,61.594325
-21.0,16,61.708429
-64.5,101,61.811265
-20.5,15,61.818271
-64.5,101,61.832309
-64.5,101,61.882421
7.9285717,21,61.954578
-31.0,36,62.063694
9.071428,13,62.161787
-23.0,20,62.316959
7.0714283,17,62.432809
-64.5,101,62.548914
-64.5,101,62.59896
-64.5,101,62.668022
-22.5,19,62.668022
-19.5,13,62.750097
-24.5,23,62.814155
10.071428,11,62.891226
3.0714283,25,62.920252
-23.0,20,63.069387
-64.5,101,63.110425
-32.0,38,63.163472
-64.5,101,63.284582
3.0,28,63.299596
-7.285714,40,63.340634
-18.0,10,63.353646
6.5714283,18,63.453736
1.0,32,63.503781
-29.5,33,63.574846
-64.5,101,63.842219
-14.428572,60,63.925295
-17.0,8,63.988271
-22.0,18,64.130399
-64.5,101,64.173439
9.5,15,64.222484
11.5,11,64.243503
-64.5,101,64.286542
8.571428,14,64.321574
-21.5,17,64.359608
-19.5,13,64.406652
6.5,21,64.430673
-19.0,12,64.502738
-17.5,9,64.502738
-64.5,101,64.574804
-24.0,22,64.666887
-47.0,68,64.855058
-24.5,23,65.0112
8.428572,20,65.187362
-64.5,101,65.27445
-64.5,101,65.358516
6.0,22,65.381537
15.357142,9,65.426577
-64.5,101,65.447597
-22.5,19,65.515658
-20.5,15,65.530672
-19.5,13,69.704298
1.0714283,29,69.730322
9.571428,12,69.781368
-19.5,13,69.818402
-17.5,9,69.850431
-19.5,13,69.905481
5.5714283,20,69.978223
-64.5,101,70.071392
-2.857143,34,70.139503
-26.5,27,70.171562
6.5714283,18,70.1998
-64.5,101,70.287879
-24.0,22,70.287879
6.5714283,18,70.313903
3.4285717,30,70.362947
13.357142,13,70.369954
5.642857,17,70.421
-22.0,18,70.484065
9.071428,13,70.566147
-26.0,26,70.586165
9.357142,21,70.699179
-24.0,22,70.845252
-64.5,101,70.945161
-20.5,15,70.955171
7.714286,10,71.02123
-64.5,101,71.030238
5.214286,15,71.123323
7.5,19,71.158163
-64.5,101,71.268165
10.071428,11,71.336226
1.5,31,71.361249
-32.5,39,71.600485
-64.5,101,71.626509
7.9285717,21,71.764638
-64.5,101,71.796667
9.0,16,71.86573
-20.5,15,71.963819
-64.5,101,72.02988
-24.5,23,72.136976
-21.5,17,72.163001
-19.0,12,72.247077
-21.5,17,72.255084
-64.5,101,72.288115
9.571428,12,72.342164
8.928572,19,72.384202
-22.5,19,72.47128
-64.5,101,72.497304
-26.5,27,72.562364
7.4285717,22,72.618414
-31.0,36,72.729515
-30.0,34,72.948245
-64.5,101,72.957244
11.571428,8,73.001245
8.0,18,73.076159
3.2142859,19,73.12816
-64.5,101,73.230256
-24.5,23,73.240265
-64.5,101,73.287307
-27.0,28,73.326343
-18.5,11,73.394129
-27.5,29,73.428244
6.142857,16,73.503525
8.5,17,73.542561
-22.5,19,73.664671
-11.785714,49,73.816809
-64.5,101,73.887874
-64.5,101,73.939921
-7.357143,43,73.939921
1.5714283,28,73.996973
-18.5,11,74.083051
8.428572,20,74.083051
4.5714283,22,74.099065
-21.0,16,74.208165
-23.0,20,74.222178
-27.0,28,74.275226
9.0,16,74.314261
-25.0,24,74.381322
-19.5,13,74.40134
12.357142,15,74.496427
7.0,20,74.509439
-64.5,101,74.568492
7.9285717,21,74.714625
-64.5,101,75.018901
-64.5,101,75.328182
-64.5,101,75.345197
-22.5,19,75.50234
-64.5,101,75.595424
8.071428,15,75.688509
1.0,32,75.726544
-64.5,101,75.817627
7.5,19,75.855661
-1.0714283,39,75.968764
-64.5,101,76.080865
7.8571424,24,76.148927
10.428572,16,76.286052
-64.5,101,76.601339
-64.5,101,76.642376
