#{"t_start": 1654726600.4737499, "env_id": null}
r,l,t
6.142857,16,0.163865
-26.0,26,0.231824
-19.5,13,0.327988
-23.5,21,0.479863
-18.5,11,0.559935
-22.5,19,0.700063
-64.5,101,0.779134
-64.5,101,0.779134
-64.5,101,0.899243
-29.0,32,1.009344
1.6428571,25,1.056386
8.571428,14,1.10543
-21.0,16,1.166486
-22.0,18,1.21453
-20.5,15,1.232546
-21.0,16,1.296604
-18.5,11,1.305612
7.642857,13,1.398697
13.5,7,1.451746
-20.0,14,1.565848
-64.5,101,1.681954
11.071428,9,1.757023
-64.5,101,2.099334
-64.5,101,2.190416
-19.0,12,2.300516
-64.5,101,2.479679
8.857142,22,2.488687
-22.0,18,2.629815
-23.0,20,2.651835
-64.5,101,2.666061
-18.5,11,2.737075
8.0,18,2.768316
14.285714,14,2.768316
-23.5,21,2.901033
-64.5,101,2.914045
1.5714283,28,2.955082
-19.5,13,2.999667
-33.5,41,3.009663
6.0,22,3.047698
-22.0,18,3.073705
-22.0,18,3.125751
4.642857,19,3.25483
6.9285717,23,3.406054
2.5714283,26,3.573807
-64.5,101,3.661886
-64.5,101,3.71093
-64.5,101,3.72245
-25.5,25,3.836632
-24.0,22,3.901771
6.9285717,23,4.002863
-22.5,19,4.027885
-24.0,22,4.133942
12.5,9,4.1863
-64.5,101,4.2488
-19.5,13,4.294967
-18.0,10,4.36503
-64.5,101,4.40907
2.9285717,31,4.601033
-20.0,14,4.687863
-64.5,101,4.687863
-20.0,14,4.771408
6.642857,15,4.787033
6.142857,16,4.870505
-64.5,101,4.901755
-25.5,25,4.946069
7.5714283,16,4.99111
-64.5,101,5.017134
-21.0,16,5.054168
-19.5,13,5.097207
6.9285717,23,5.249178
-26.0,26,5.417673
-21.0,16,5.514244
-64.5,101,5.551977
-64.5,101,5.63335
-64.5,101,5.701413
-21.0,16,5.800977
-32.0,38,5.816601
8.0,18,5.919597
-25.0,24,6.065632
-64.5,101,6.149178
1.5,31,6.25177
-64.5,101,6.267383
-19.0,12,6.346642
-64.5,101,6.429062
-24.0,22,6.559486
-64.5,101,6.774407
-64.5,101,6.889317
-64.5,101,6.976071
-31.0,36,7.007321
-22.0,18,7.090946
-18.5,11,11.428123
-64.5,101,11.479246
-20.0,14,11.573331
-25.0,24,11.738803
-64.5,101,11.828885
-19.0,12,11.828885
-64.5,101,11.950805
-64.5,101,12.109948
7.9285717,21,12.241067
-64.5,101,12.474722
-64.5,101,12.474722
-64.5,101,12.591829
5.714286,14,12.683248
-64.5,101,12.897442
2.7857141,37,12.934476
-22.0,18,13.014549
-21.5,17,13.049581
-64.5,101,13.148671
-64.5,101,13.148671
-23.5,21,13.165687
-21.0,16,13.257403
-64.5,101,13.791162
-64.5,101,13.895316
-64.5,101,13.910941
-17.5,9,13.95886
-19.5,13,14.0029
-64.5,101,14.010906
7.142857,14,14.089381
-24.0,22,14.111288
9.0,16,14.111288
-21.0,16,14.222866
-22.5,19,14.230703
5.8571424,28,14.308816
7.642857,13,14.416842
-64.5,101,14.537951
-21.0,16,14.661995
-64.5,101,14.981284
-64.5,101,14.9983
-17.5,9,15.059355
-64.5,101,15.167259
10.857142,18,15.193283
-3.0714283,43,15.295083
-21.0,16,15.310708
-64.5,101,15.378706
-20.5,15,15.39433
0.0,34,15.39433
-23.5,21,15.443685
6.5714283,18,15.500917
9.5,15,15.544186
-22.5,19,15.618253
10.5,13,15.62626
11.0,12,15.691751
-22.5,19,15.728527
14.857142,10,15.744152
-0.28571415,26,15.921432
6.5714283,18,16.040281
-64.5,101,16.040281
-64.5,101,16.056137
4.142857,20,16.177153
-26.5,27,16.218569
7.4285717,22,16.321937
6.4285717,24,16.376986
-64.5,101,16.402009
-18.5,11,16.470508
7.0,20,16.592723
-64.5,101,16.676297
-23.5,21,16.723171
-18.5,11,16.791108
-19.0,12,16.85983
-64.5,101,16.95357
-34.5,43,16.95357
-64.5,101,17.00908
-22.0,18,17.058576
-4.785714,35,17.074201
12.785714,17,17.173405
-20.5,15,17.257081
14.428572,8,17.303956
-64.5,101,17.570772
-64.5,101,17.633272
