#{"t_start": 1655454347.3751197, "env_id": null}
r,l,t
-26.0,24,87.450326
-44.5,101,87.916342
-43.5,101,88.124123
-62.5,101,88.23801
-44.5,101,88.481166
-45.5,101,88.91976
-67.5,101,89.106361
-45.5,101,89.241133
-39.0,94,89.516366
-45.5,101,90.019849
-45.5,101,90.230682
-68.5,101,90.344373
-52.0,84,90.391251
-53.5,101,91.08996
-47.5,101,91.249449
-45.5,101,91.363883
-47.5,101,91.395144
-45.5,101,92.056713
-58.5,101,92.241931
-44.5,101,92.374895
-58.5,101,92.394941
-55.5,101,93.027231
-43.5,101,93.195922
-44.5,101,93.325455
-64.5,101,93.357564
-53.5,79,93.763349
-47.0,58,93.875369
-62.5,101,94.180094
-44.5,101,94.360704
-32.5,81,94.646033
-44.5,101,94.947262
-43.5,101,95.295747
-60.5,101,95.480055
-55.5,101,95.713569
-44.5,101,96.036938
-45.5,101,96.327981
-44.5,101,96.473012
-46.0,68,96.697156
-43.5,101,96.748392
-45.5,101,97.394859
-46.5,101,97.572521
-45.5,101,97.829308
-54.5,101,97.865044
-49.0,70,112.594405
-66.5,101,112.742501
-49.5,71,112.85635
-44.5,101,113.164487
-44.5,101,113.614267
-44.5,101,113.774914
-45.5,101,113.857423
-56.5,101,114.134267
-43.5,91,114.47544
-43.5,49,114.582583
-43.5,101,114.732697
-44.5,101,114.830785
-35.5,35,115.131297
-56.5,101,115.559919
-39.5,95,115.612298
-46.5,101,115.942199
-43.5,101,116.200274
-43.5,101,116.56911
-66.5,101,116.61678
-45.5,101,116.993766
-44.0,94,117.191902
-55.5,101,117.699395
-58.0,98,117.726451
-44.5,101,118.102009
-53.5,101,118.284291
-56.5,101,118.786462
-44.5,101,118.816375
-56.5,101,119.132817
-45.5,101,119.3168
-30.0,40,119.552975
-43.5,101,119.862607
-53.5,101,119.870632
-67.5,101,120.387882
-43.5,101,120.635787
-49.5,101,120.883884
-44.5,101,120.909908
-31.0,28,120.920937
-38.0,42,121.383723
-47.5,101,121.491673
-43.5,101,121.98862
-45.5,101,122.01987
-57.5,101,122.494155
-44.5,101,122.58263
-44.5,101,123.035828
-69.5,101,123.056877
-45.5,101,123.448419
-45.5,101,123.547767
-54.5,73,123.78616
-52.5,101,124.086093
-59.5,101,124.5703
-45.5,101,124.676387
-50.5,101,124.920127
-45.5,101,125.190375
-29.5,75,125.484813
-52.5,101,125.659216
-55.5,101,125.951117
-22.5,7,126.033575
-45.5,101,126.258814
-47.5,101,126.566083
-62.5,101,126.759869
-46.5,101,127.124732
-64.5,101,127.308224
-44.5,101,127.660174
-46.0,58,127.777128
-56.5,101,127.830304
-46.5,71,128.427367
-51.5,101,128.442993
-57.5,101,128.866522
-44.5,101,128.925431
-49.5,101,129.442009
-43.5,101,129.477694
-62.5,101,129.838826
-37.5,41,129.838826
-46.5,101,129.904493
-47.5,101,130.43599
-43.5,101,130.805634
-44.5,101,130.805634
-56.5,101,130.872556
-44.5,101,131.469349
-44.5,101,131.844428
-53.5,101,131.844428
-52.5,101,131.906931
-40.0,90,132.341154
-65.5,101,132.861082
-62.5,101,132.861082
-56.5,101,132.939211
-41.0,86,133.259663
-56.5,101,133.911065
-43.5,101,133.911065
-43.5,101,133.973571
-43.5,101,134.26494
-28.0,28,134.556942
-38.5,85,134.777806
-45.5,101,134.974045
-45.5,101,135.025207
-45.5,101,135.678895
-44.5,101,135.897396
-43.5,101,136.073698
-44.5,101,136.116366
-46.5,101,136.667483
-45.5,101,136.901476
-45.5,101,137.100308
-44.5,101,137.162813
-49.5,101,137.798834
-48.5,101,138.024615
-49.5,101,138.201463
-45.5,101,138.295219
-50.5,101,138.911773
-47.5,101,139.13682
-56.5,101,139.29824
-61.5,101,139.349566
-57.5,89,139.778741
-22.0,10,139.892484
-29.5,73,140.004075
-41.0,92,140.039799
-58.5,101,140.332294
-43.0,68,140.668607
-43.5,101,140.89619
-43.5,101,141.055105
-44.5,101,141.347839
-54.5,101,141.70352
-65.5,101,141.946698
-52.5,101,142.119036
-61.5,101,142.449369
-44.5,101,142.771647
-47.5,101,142.963567
-46.5,101,143.110654
-56.5,101,143.402769
-22.5,69,143.434021
-58.5,101,143.966148
-63.5,101,144.127169
-43.5,101,144.484937
-61.5,101,144.500564
-65.5,101,145.036614
-37.5,87,145.036614
-49.5,101,145.486526
-43.5,101,145.506418
-35.0,86,145.924569
-45.5,101,146.081191
-25.0,66,146.19136
-50.5,101,146.525016
-44.5,101,146.909399
-51.5,101,147.060645
-46.5,101,147.171826
-52.5,101,147.494799
-18.0,52,147.572052
-42.5,101,147.884166
-44.5,101,148.146326
-46.5,101,148.495173
-46.5,101,148.567855
-26.5,55,148.734538
-45.5,101,148.965059
-52.5,81,149.392276
-47.0,64,149.45478
-46.5,101,149.676326
-43.5,101,150.054993
-43.5,101,150.428706
-45.5,101,150.475586
-46.5,101,150.710088
-54.5,101,151.0837
-59.0,82,151.405639
-51.5,101,151.556761
-46.5,101,151.810726
-51.0,74,151.877536
-54.5,101,152.396709
-43.5,101,152.541655
-46.5,101,152.793097
-50.5,101,152.859979
-44.5,101,153.378106
-43.5,101,153.508751
-44.5,101,168.534562
-56.5,101,168.611703
-43.5,101,169.113507
-24.0,10,169.199565
-46.5,101,169.246442
-47.5,101,169.559417
-43.5,101,169.627812
-66.5,101,170.280077
-55.5,101,170.326955
-47.5,101,170.612463
-42.5,101,170.695649
-48.5,101,171.295359
-44.5,101,171.342237
-47.5,101,171.598257
-63.5,101,171.665176
-43.5,101,172.260373
-43.5,101,172.30677
-46.5,101,172.598763
-45.5,101,172.665668
-44.5,101,173.280273
-44.5,101,173.327151
-49.5,87,173.53036
-53.5,101,173.614889
-45.5,101,174.394951
-44.5,101,174.449739
-52.5,101,174.632612
-43.5,101,174.730735
-38.0,68,175.146417
-50.5,101,175.440858
-29.0,74,175.502313
-44.5,101,175.71553
-37.5,39,175.880513
-5.5,19,175.927392
-52.5,101,176.234258
-58.0,88,176.446065
-44.5,101,176.927472
-44.5,101,176.978694
-43.5,101,177.314922
-45.5,101,177.538035
-47.5,101,178.028622
-47.5,101,178.080507
-49.5,101,178.398674
-37.5,91,178.528039
-43.5,101,179.087327
-44.5,101,179.123112
-43.5,101,179.415615
-67.5,101,179.513717
-37.5,91,180.014239
-43.5,101,180.15604
-45.5,101,180.516501
-14.5,51,180.625001
-52.5,101,180.656254
-44.5,101,181.266071
-48.5,101,181.605179
-58.5,101,181.703992
-61.5,101,181.719619
-20.5,3,181.755239
-59.0,92,182.321424
-45.5,101,182.67462
-51.5,101,182.772799
-54.5,101,182.788434
-38.0,38,183.186661
-44.5,101,183.351614
-35.0,34,183.721394
-44.5,101,183.768272
-53.5,99,183.866383
-46.5,101,184.238955
-44.5,101,184.785767
-61.5,101,184.837008
-48.5,101,184.919472
-46.5,101,185.305515
-50.0,70,185.51761
-65.5,99,185.758841
-45.5,101,185.903937
-45.5,101,186.322271
-46.5,101,186.569583
-43.5,101,186.839564
-43.5,101,187.020146
-44.5,59,187.229562
-46.5,101,187.425872
-24.0,14,187.583535
-53.0,86,187.908571
-46.5,101,187.908571
-43.5,101,188.233315
-46.5,101,188.537265
-58.0,92,188.813972
-45.5,101,188.892104
-49.5,101,189.246896
-32.5,51,189.328369
-27.0,18,189.442163
-44.5,101,189.597153
-53.5,101,189.975658
-43.5,101,190.430242
-49.5,101,190.528869
-45.5,101,190.711852
-34.5,85,190.928318
-56.5,101,191.581879
-47.5,101,191.66585
-43.5,101,191.826478
-45.5,101,192.031616
-48.5,101,192.660354
-66.5,101,192.758559
-46.5,101,192.907917
-62.5,101,193.083553
-45.5,101,193.617138
-43.5,101,193.715347
-43.5,101,193.8606
-44.5,101,194.041466
-47.5,101,194.590362
-43.5,101,194.6846
-45.5,101,194.849623
-46.5,101,195.061305
-37.5,41,195.299125
-50.5,101,195.655172
-44.5,101,195.769141
-36.5,47,195.800394
-57.5,101,196.105358
-48.0,82,196.495718
-44.0,84,196.675945
-44.5,101,196.800583
-46.5,101,197.13922
-46.5,101,197.587271
-44.5,101,197.770478
-45.5,101,197.93559
-47.5,101,198.271411
-45.5,101,198.623074
-55.5,101,198.768887
-44.5,101,198.900951
-44.5,101,199.249087
-68.5,101,199.605587
-57.5,101,199.754944
-59.0,96,199.873123
-60.5,101,200.270418
-51.5,101,200.651574
-68.5,101,200.785923
-45.5,101,200.864052
-51.5,101,201.253537
-60.5,101,201.622294
-43.5,101,201.767312
-68.5,101,201.849848
-53.5,101,202.220284
-59.5,101,202.610775
-53.5,101,202.756011
-46.5,101,202.854717
-35.0,40,203.236259
-46.5,101,203.303122
-44.5,101,203.659667
-50.5,65,203.835988
-65.5,101,203.902849
-64.5,101,204.290543
-63.5,101,204.676615
-59.5,101,204.852903
-44.5,101,204.904667
-38.0,40,205.067863
-52.5,101,205.277038
-35.5,35,205.594036
-58.5,91,205.726969
-45.5,101,205.903255
-44.5,101,206.068856
-45.5,101,206.595071
-46.5,101,206.708935
-60.5,101,206.861745
-45.5,101,207.007425
-53.5,101,207.563715
-48.5,101,207.694707
-44.5,101,207.845706
-37.5,91,207.912708
-38.0,78,208.462422
-46.5,101,208.57458
-44.5,101,208.873906
-21.0,4,208.917007
-59.5,101,208.948258
-57.0,82,209.339778
-43.5,101,209.631981
-49.5,73,224.102006
-35.0,86,224.221796
-59.5,101,224.889523
-46.0,74,224.925148
-51.5,101,225.266358
-62.5,101,225.379362
-47.5,101,225.927052
-43.5,101,225.942678
-31.5,79,226.076406
-45.5,101,226.393285
-42.5,51,226.445836
-50.5,101,226.976533
-67.5,101,227.073557
-44.5,101,227.412184
-47.5,101,227.478395
-45.5,101,227.979198
-45.5,101,228.093006
-46.5,101,228.442924
-69.5,101,228.495893
-46.5,101,228.990773
-60.5,101,229.094555
-61.5,89,229.3297
-46.5,101,229.526004
-44.5,101,230.130671
-43.5,101,230.260106
-51.5,101,230.526846
-43.5,101,230.694012
-46.5,101,231.216928
-45.5,101,231.348308
-56.5,101,231.560146
-44.5,101,231.73034
-45.5,101,232.286576
-47.5,101,232.380516
-45.5,101,232.639277
-46.5,101,232.811106
-43.5,101,233.320799
-52.5,101,233.416428
-42.0,100,233.612665
-60.5,101,233.833856
-60.5,99,234.371012
-41.0,98,234.464767
-44.5,101,234.676644
-43.5,101,234.869427
-54.5,101,235.350199
-62.5,101,235.464823
-51.5,101,235.723831
-45.5,101,235.902282
-46.5,101,236.398489
-44.5,101,236.501206
-57.0,90,236.630638
-43.5,101,236.90348
-55.0,74,237.341262
-50.5,101,237.403766
-54.5,101,237.53871
-44.5,101,237.950632
-45.5,101,238.405727
-56.5,101,238.452605
-38.5,93,238.487784
-44.5,101,238.971942
-62.5,101,239.420613
-43.5,101,239.46749
-62.5,101,239.498742
-44.5,87,239.838432
-45.5,101,240.388068
-47.5,101,240.434947
-55.5,101,240.454922
-44.5,101,240.853773
-46.0,60,241.034516
-31.5,25,241.281037
-59.0,86,241.355345
-45.5,101,241.486861
-45.5,101,241.822737
-57.5,101,242.214983
-47.5,101,242.300473
-65.5,101,242.422341
-44.5,101,242.764327
-52.5,77,243.072735
-37.0,68,243.135239
-44.5,101,243.284405
-63.5,101,243.908841
-64.5,101,244.170607
-44.5,101,244.222038
-48.5,101,244.386808
-44.5,101,244.960509
-53.5,81,245.172422
-43.5,101,245.203674
-51.5,101,245.254914
-42.5,55,245.768254
-47.5,101,245.96377
-64.5,101,246.191732
-31.0,24,246.207357
-50.5,101,246.304374
-53.5,101,246.782164
-45.5,101,247.176739
-44.5,101,247.192365
-60.5,101,247.276477
-47.5,101,247.745753
1.5,22,247.97961
-45.5,101,248.195692
-43.5,101,248.195692
-44.5,101,248.282018
-30.0,76,248.758018
-44.0,74,248.929049
-47.5,101,249.196998
-54.5,101,249.26401
-45.5,101,249.787843
-66.5,101,249.943995
-43.5,101,250.219931
-44.0,96,250.245956
-44.5,101,250.767987
-36.0,88,250.821103
-59.5,93,251.157783
-62.5,101,251.204662
-58.5,101,251.82203
-43.5,101,251.879938
-45.5,101,252.237464
-59.5,101,252.306849
-31.5,35,252.692666
-59.0,90,252.838393
-43.5,101,252.916849
-45.5,101,253.303217
-43.5,101,253.708552
-46.5,101,253.854258
-43.5,101,253.926929
-44.5,101,254.302589
-45.5,101,254.681527
-46.5,101,254.819004
-43.5,101,254.870973
-47.5,101,255.319968
-44.5,101,255.749791
-45.5,101,255.885407
-43.5,101,255.952392
-41.5,99,256.32889
-45.5,101,256.748722
-54.0,82,256.764347
-43.5,101,256.888202
-38.0,46,257.252076
-65.0,96,257.32167
-34.5,87,257.687165
-62.5,101,257.936774
-45.5,101,258.277778
-44.5,101,258.357041
-50.5,101,258.722879
-31.0,78,258.779912
-14.0,44,258.822967
-54.5,101,259.389662
-60.5,101,259.793462
-43.5,101,259.822088
-46.5,101,259.884593
-56.5,101,260.407564
-58.5,101,260.856354
-46.5,101,260.903232
-64.5,101,260.954511
-44.5,101,261.408264
-38.0,42,261.796738
-45.5,101,261.796738
-48.5,101,261.825786
-44.5,101,261.889737
-54.5,85,262.766979
-46.5,101,262.925726
-43.5,101,262.970496
-47.5,101,263.00903
-33.5,33,263.253156
-44.5,101,263.807608
-45.5,101,264.027519
-47.5,101,264.090024
-61.5,101,264.346873
-45.5,101,264.826343
-54.0,86,264.940042
-45.5,101,265.046284
-55.5,101,280.405325
-52.5,101,280.95418
-44.5,101,281.038112
-45.5,101,281.157222
-44.5,101,281.50146
-44.5,101,282.014172
-52.5,101,282.123265
-20.5,3,282.156831
-44.5,101,282.224612
-61.5,101,282.509334
-45.5,101,282.992623
-44.5,101,283.116729
-44.5,101,283.179652
-44.5,101,283.469756
-39.0,48,283.599305
-30.0,24,283.711293
-44.5,99,284.032782
-60.5,95,284.196683
-43.5,101,284.645327
-43.5,101,284.762507
-48.5,101,285.006329
-43.5,101,285.161398
-44.5,101,285.666637
-45.5,101,285.782961
-58.5,101,286.057614
-51.5,91,286.129158
-31.0,48,286.176036
-29.5,71,286.812966
-52.5,101,286.859843
-37.5,83,287.020559
-55.5,101,287.260075
-64.5,101,287.822641
-46.5,101,287.865416
-44.5,101,288.042112
-45.5,101,288.260133
-46.5,101,288.921164
-43.5,101,288.963445
-55.5,101,289.132232
-51.5,101,289.392074
-57.5,101,289.993708
-47.5,101,290.035379
-60.5,101,290.211643
-46.5,101,290.439156
-41.0,58,290.794846
-51.5,101,291.04887
-45.5,101,291.081144
-44.5,101,291.440064
-50.5,101,291.797158
-44.0,60,292.058497
-54.5,101,292.060744
-44.5,101,292.109577
-47.5,101,292.78103
-44.5,101,293.039742
-45.5,101,293.055367
-43.5,101,293.115649
-65.5,101,293.770624
-46.5,101,293.99907
-44.5,101,294.014695
-56.5,101,294.045948
-45.5,101,294.769961
-45.5,101,295.019084
-54.5,101,295.034709
-45.5,101,295.081587
-45.5,85,295.68481
-61.5,101,296.049432
-50.5,101,296.065056
-43.5,101,296.115551
-44.5,101,296.654317
-48.0,86,296.95119
-45.5,101,297.049313
-51.5,101,297.064939
-59.0,84,297.500429
-66.5,101,298.0077
-60.5,101,298.130637
-46.5,101,298.139662
-45.5,101,298.636495
-44.5,101,299.090778
-45.5,101,299.188758
-50.5,101,299.204384
-51.5,101,299.614727
-46.0,60,299.770271
-43.5,101,300.074372
-45.5,101,300.190451
-65.5,101,300.608426
-59.5,101,300.755861
-55.5,77,300.818365
-44.5,101,301.177691
-33.5,49,301.322699
-57.5,101,301.658996
-43.5,101,301.819722
-46.5,101,302.212899
-54.5,101,302.357952
-43.5,101,302.663897
-26.0,14,302.809895
-61.5,101,302.841147
-41.0,58,303.006129
-45.5,101,303.305354
-31.0,70,303.76365
-68.5,101,303.928511
-44.5,101,303.959763
-47.5,101,304.357064
-45.5,101,304.774999
-66.5,101,304.942643
-43.5,101,304.973894
-44.5,101,305.476675
-44.5,61,305.510675
-58.5,101,306.077555
-44.5,101,306.113431
-58.5,101,306.477367
-44.5,101,306.508618
-52.0,70,306.76416
-44.5,101,307.097407
-51.5,101,307.490985
-44.5,101,307.513632
-44.5,101,307.762977
-48.5,101,308.109826
-41.0,98,308.548204
-61.5,101,308.563829
-56.5,101,308.860877
-43.5,101,309.230851
-44.5,101,309.593765
-44.5,101,309.59979
-44.5,101,309.863778
-45.5,101,310.184827
-44.5,101,310.640495
-58.5,101,310.656509
-44.5,101,310.942094
-46.5,101,311.280336
-66.5,101,311.691826
-43.5,101,311.705905
-62.5,101,311.994115
-43.5,101,312.366054
-44.5,101,312.77585
-47.5,101,312.78686
-46.5,101,313.033063
-43.5,101,313.355041
-43.5,101,313.719678
-44.5,101,313.735303
-46.5,101,313.997617
-16.0,55,314.251055
-45.5,101,314.339708
-43.5,101,314.735336
-48.0,58,314.903964
-54.5,101,315.002129
-43.5,101,315.252426
-43.5,101,315.701038
-43.5,101,315.882352
-44.5,101,315.991669
-45.5,101,316.284685
-47.5,101,316.753985
-45.5,101,316.920825
-53.5,101,317.022837
-43.5,101,317.284282
-29.5,27,317.53506
-45.5,101,317.738225
-43.5,101,317.915201
-43.5,101,318.01333
-57.5,91,318.449893
-48.5,101,318.722724
-61.5,101,318.899031
-44.5,101,318.981583
-45.0,68,319.370315
-61.5,101,319.405918
-47.5,101,319.934934
-47.5,101,320.01769
-50.0,96,320.42158
-56.5,101,320.452831
-49.5,101,321.051401
-57.5,101,335.30616
-44.5,101,335.722321
-47.5,101,335.753572
-68.5,101,336.336293
-64.5,101,336.444223
-44.5,101,336.851452
-49.5,101,336.882704
-43.5,101,337.482114
-64.5,101,337.606095
-45.5,101,337.982691
-44.5,101,338.002642
-62.5,101,338.515002
-67.5,101,338.619717
-60.5,101,339.037385
-44.5,101,339.068638
-64.5,101,339.607663
-43.5,101,339.688587
-62.5,101,340.056553
-46.5,101,340.087813
-52.5,101,340.629009
-44.5,101,340.721171
-47.5,101,341.174843
-44.5,101,341.190469
-46.5,101,341.7416
-45.5,101,341.840364
-58.5,101,342.205785
-45.5,101,342.221411
-47.5,101,342.727328
-45.5,101,342.825419
-43.5,101,343.244151
-63.5,101,343.276521
-48.5,101,343.773283
-46.5,101,343.872027
-45.5,101,344.243703
-47.5,101,344.25933
-55.0,78,344.533672
-44.5,101,344.839462
-56.5,101,345.212699
-45.5,101,345.228324
-43.5,101,345.50266
-21.5,59,345.813041
-47.5,101,345.844293
-45.5,101,346.263059
-45.0,94,346.459331
-43.5,101,346.813217
-51.5,101,346.844471
-48.5,101,347.22816
-44.5,101,347.414204
-45.5,101,347.765815
-53.5,101,347.812692
-32.0,26,348.056499
-45.5,101,348.19932
-45.0,60,348.377191
-62.5,97,348.409536
-44.0,80,349.013443
-52.5,101,349.060323
-45.5,101,349.412774
-46.5,101,349.4284
-48.0,60,349.685004
-45.5,101,350.197024
-44.5,101,350.500613
-44.5,101,350.51624
-43.5,101,350.73425
-34.5,63,351.155262
-53.5,101,351.20214
-44.5,101,351.535925
-43.5,101,351.750654
-68.5,101,352.143556
-43.5,101,352.186501
-48.5,101,352.517537
-44.5,101,352.75053
-36.0,38,353.113214
-51.5,101,353.137266
-44.5,101,353.201914
-45.5,101,353.510332
-46.5,101,354.168576
-46.5,101,354.199828
-46.5,101,354.266715
-29.0,26,354.576621
-45.5,101,354.640495
-44.5,101,355.21216
-45.5,101,355.241988
-43.5,101,355.564125
-45.5,101,355.626187
-60.5,101,356.216596
-46.5,101,356.25363
-47.5,101,356.606259
-55.5,101,356.65593
-46.5,101,357.222409
-49.5,101,357.253661
-56.0,74,357.354372
-54.5,101,357.58244
-36.5,89,358.156986
-45.5,101,358.302654
-60.5,101,358.405341
-44.5,101,358.636775
-46.5,101,359.251874
-55.5,101,359.407786
-60.5,101,359.492716
-46.5,101,359.708019
-46.5,101,360.24131
-43.5,101,360.406854
-50.5,101,360.510723
-45.5,101,360.719901
-50.5,101,361.242123
-61.5,101,361.371515
-46.5,101,361.485245
-61.5,101,361.691264
-44.5,101,362.208905
-46.5,101,362.342153
-53.5,101,362.440239
-52.0,98,362.627884
-36.5,41,362.741691
-55.5,101,363.192526
-56.5,101,363.455674
-36.5,89,363.518178
-46.5,101,363.760989
-43.5,101,364.194863
-67.5,101,364.49101
-40.5,97,364.537889
-45.5,101,364.874123
-46.5,101,365.346193
-62.5,101,365.594464
-47.5,101,365.627494
-58.0,88,365.782132
-40.0,92,366.290196
-33.5,83,366.492295
-66.0,98,366.652021
-44.5,101,366.883157
-39.5,43,367.343566
-43.5,101,367.41387
-52.5,101,367.620805
-44.5,101,367.746674
-45.5,101,368.47008
-42.5,101,368.532584
-43.5,101,368.716606
-52.5,101,368.830331
-48.0,68,369.148772
-46.5,101,369.547967
-56.5,101,369.74782
