#{"t_start": 1654727126.4642878, "env_id": null}
r,l,t
-64.5,101,16.811436
-23.5,21,16.856477
-18.5,11,16.936551
-19.0,12,17.028633
-64.5,101,17.107677
-34.5,43,17.107677
-64.5,101,17.173083
-22.0,18,17.234139
-4.785714,35,17.259161
12.785714,17,17.352245
-20.5,15,17.443045
14.428572,8,17.48992
-64.5,101,17.772329
-64.5,101,17.819183
-18.0,10,17.894831
-64.5,101,17.910432
-18.5,11,17.980455
-22.0,18,18.001513
-64.5,101,18.163144
9.142857,10,18.231049
7.5714283,16,22.044205
-19.5,13,22.143497
-64.5,101,22.174746
10.428572,16,22.258358
-64.5,101,22.38872
-64.5,101,22.435595
-27.0,28,22.468558
-17.5,9,22.504084
-19.5,13,22.55396
0.14285707,28,22.681733
3.642857,21,22.688739
9.5,15,22.773839
-26.5,27,22.841841
-64.5,101,22.841841
8.428572,20,22.904341
-22.5,19,22.972309
-20.5,15,22.987934
-64.5,101,23.040162
12.357142,15,23.055775
6.5714283,18,23.10265
9.071428,13,23.171109
2.5714283,26,23.217984
-20.0,14,23.270261
6.5,21,23.348395
11.0,12,23.415509
-64.5,101,23.462419
10.071428,11,23.494963
11.0,12,23.545184
-64.5,101,23.675618
8.0,18,23.790401
11.928572,13,23.859089
-64.5,101,23.890339
-4.9285717,41,24.151119
-64.5,101,24.151119
-64.5,101,24.203343
-20.5,15,24.265842
-20.5,15,24.265842
12.785714,17,24.396206
2.2142859,21,24.432841
10.571428,10,24.495341
-23.0,20,24.532784
-64.5,101,24.610887
-20.5,15,24.71005
-64.5,101,24.892699
-1.7857141,29,24.892699
-19.0,12,24.970824
-26.0,26,25.060189
7.142857,14,25.060189
-64.5,101,25.14884
-20.5,15,25.17285
-64.5,101,25.17907
-24.0,22,25.210307
2.642857,23,25.348959
-27.0,28,25.511892
-21.0,16,25.623757
-18.5,11,25.694821
-64.5,101,25.800918
-64.5,101,25.819935
-64.5,101,25.864976
-25.0,24,25.96097
2.642857,23,26.007845
-20.0,14,26.075796
-25.0,24,26.194284
7.214286,11,26.262183
-64.5,101,26.379066
-24.5,23,26.42633
-64.5,101,26.510187
7.0714283,17,26.510187
4.5714283,22,26.572687
-22.0,18,26.610102
9.857142,20,26.625715
-23.5,21,26.703839
-64.5,101,26.756085
11.0,12,26.787334
-0.35714293,29,26.787334
7.5,19,26.902097
5.5,23,26.902097
-22.0,18,27.016907
-64.5,101,27.300054
-64.5,101,27.477505
-64.5,101,27.576752
-37.0,48,27.608002
-64.5,101,27.691514
-20.5,15,27.707139
-18.0,10,27.759389
-33.5,41,27.837503
5.8571424,28,27.874364
-18.5,11,27.905602
-27.0,28,28.052268
-37.5,49,28.052268
-64.5,101,28.120216
-20.5,15,28.167091
-21.0,16,28.234936
3.5,27,28.349584
-22.0,18,28.349584
-20.5,15,28.451378
-64.5,101,28.578151
-64.5,101,32.881652
-29.5,33,32.949633
-19.5,13,32.980882
-64.5,101,33.163458
-64.5,101,33.257186
-21.0,16,33.392878
-2.857143,34,33.408485
2.5,29,33.601924
-30.0,34,33.63874
-64.5,101,33.654365
-64.5,101,33.685615
8.0,18,33.753423
-21.5,17,33.784673
8.357142,23,33.800297
-27.0,28,33.967303
-64.5,101,34.251396
-20.0,14,34.351262
-64.5,101,34.420411
-64.5,101,34.455974
-22.5,19,34.455974
10.571428,10,34.53424
-18.5,11,34.539609
2.2142859,21,34.555223
-17.0,8,34.602097
-64.5,101,34.633347
6.0,22,34.685594
12.357142,15,34.732468
9.5,15,34.769106
-33.0,40,34.847197
-21.5,17,34.962774
-22.5,19,35.077537
-64.5,101,35.144624
11.928572,13,35.160249
-19.5,13,35.242886
-20.0,14,35.242886
-17.5,9,35.289811
-64.5,101,35.356803
-64.5,101,35.403613
8.928572,19,35.419234
-21.0,16,35.502718
-26.0,26,35.518343
-23.0,20,35.533969
-37.5,49,35.549593
6.142857,16,35.602421
3.2142859,19,35.618045
7.5714283,16,35.63367
3.642857,21,35.664944
12.428572,12,35.716372
-23.5,21,35.7476
6.4285717,24,35.763225
4.214286,17,35.77885
4.0714283,23,35.846683
-26.0,26,35.91461
-25.5,25,35.930224
-28.0,30,36.091899
-22.5,19,36.222263
9.571428,12,36.290689
12.0,10,36.353188
-64.5,101,36.389935
10.5,13,36.43681
-64.5,101,36.489132
-17.5,9,36.551618
-64.5,101,36.567243
-29.0,32,36.63513
-19.5,13,36.718775
-19.5,13,36.796886
2.642857,23,36.955831
-64.5,101,37.033942
10.928572,15,37.053701
13.428572,10,37.101845
8.142857,12,37.169745
-64.5,101,37.185341
-64.5,101,37.216591
10.0,14,37.281239
-19.0,12,37.283545
-27.5,29,37.460762
7.3571424,25,37.6067
-64.5,101,37.675416
-22.0,18,37.722291
-20.5,15,37.774552
-64.5,101,37.805802
9.5,15,37.821427
10.428572,16,37.889358
-18.5,11,37.889358
-64.5,101,37.936231
-26.0,26,38.087775
-24.0,22,38.119001
-22.0,18,38.233872
12.071428,7,38.280746
10.571428,10,38.349208
7.214286,11,38.411708
-19.5,13,38.495223
-64.5,101,38.544233
-64.5,101,38.594388
-20.0,14,38.625637
11.0,12,38.693551
8.0,18,38.709176
11.071428,9,38.756051
-64.5,101,38.777166
-21.0,16,38.808405
-20.5,15,38.870904
-22.0,18,38.985745
-64.5,101,39.122132
7.5,19,39.252544
-64.5,101,43.342564
-64.5,101,43.395062
-29.0,32,43.556775
-64.5,101,43.5724
5.5714283,20,43.687144
8.642857,11,43.755069
-64.5,101,43.849535
7.0714283,17,43.870422
-64.5,101,44.047731
9.071428,13,44.131315
-20.0,14,44.214846
-64.5,101,44.230471
-20.0,14,44.313935
-64.5,101,44.491137
-64.5,101,44.522387
-20.0,14,44.622109
1.4285717,34,44.887016
-64.5,101,44.950798
-64.5,101,45.034289
-22.0,18,45.065538
9.5,15,45.180352
-34.5,43,45.180352
-64.5,101,45.2332
5.0714283,21,45.363576
-22.0,18,45.478329
-64.5,101,45.689977
-21.0,16,45.786015
-64.5,101,45.807005
-64.5,101,45.822617
-20.0,14,45.869492
-18.0,10,45.885117
-21.0,16,45.922367
-21.5,17,45.969231
9.0,16,46.033875
7.9285717,21,46.113684
-64.5,101,46.113684
-23.5,21,46.150511
-23.0,20,46.24425
-19.5,13,46.24425
-24.5,23,46.260011
13.928572,9,46.296533
9.5,15,46.327783
-17.0,8,46.343407
8.5,17,46.359032
7.0714283,17,46.458147
-64.5,101,46.509759
1.6428571,25,46.509759
9.571428,12,46.572222
-3.857143,36,46.687833
8.0,18,46.818901
0.21428585,25,46.964417
-64.5,101,46.985453
-19.0,12,47.097911
6.142857,16,47.100168
-19.5,13,47.178261
-64.5,101,47.211621
8.142857,12,47.246104
-64.5,101,47.277354
2.5,29,47.292979
5.3571424,29,47.393902
9.928572,17,47.398147
5.0,24,47.429358
-17.5,9,47.450463
2.0,30,47.450463
5.142857,18,47.528575
-19.0,12,47.528575
-19.0,12,47.596476
-64.5,101,48.234498
-64.5,101,48.25952
-64.5,101,48.346842
-23.5,21,48.3836
-64.5,101,48.399225
11.0,12,48.41485
-25.5,25,48.41485
13.5,7,48.470369
10.0,14,48.532466
-23.5,21,48.532466
-26.5,27,48.606108
8.928572,19,48.615117
-19.0,12,48.61617
-22.5,19,48.678634
-18.5,11,48.694259
8.571428,14,48.731601
8.428572,20,48.765311
6.0,22,48.837146
-19.0,12,48.848876
-18.0,10,48.916765
-20.0,14,48.941788
12.285714,18,49.052889
-22.5,19,49.078913
-23.0,20,49.205027
-28.0,30,49.41722
-64.5,101,49.436237
-64.5,101,49.46126
11.857142,16,49.51631
-20.5,15,49.529322
-21.5,17,49.57136
5.0,24,49.69347
4.5714283,22,49.721497
-64.5,101,49.79256
-20.0,14,49.828855
3.3571424,33,49.938954
-22.0,18,49.962976
