#{"t_start": 1656344166.9777431, "env_id": null}
r,l,t
-28.75,61,43.468439
-80.25,251,43.814754
-76.75,251,43.903835
-24.75,41,43.93186
-28.25,47,44.024944
-24.0,42,44.040959
-25.5,26,44.096009
-20.75,29,44.124035
-78.25,251,44.128039
-81.75,251,44.181087
-19.0,22,44.193098
-23.25,39,44.249149
-25.75,49,44.331223
-76.75,251,44.825673
-76.75,251,44.905745
-76.75,251,44.950786
-20.0,20,44.956791
-20.0,4,44.961796
-20.0,4,44.967802
-27.5,56,44.971805
-76.75,251,45.023853
-24.25,25,45.034863
-8.477272,5,45.037865
-21.75,9,45.058884
-33.0,78,45.171988
-34.75,65,45.24105
-25.0,24,45.246055
-76.75,251,45.696465
-22.75,23,45.756519
-76.75,251,45.761524
-25.25,25,45.835591
-29.5,60,45.928676
-76.75,251,45.973716
-77.75,251,45.97772
-21.25,31,46.024762
-20.25,17,46.031769
-26.0,48,46.106837
-25.25,47,46.148875
-26.25,51,46.153879
-23.75,19,46.198921
-21.0,30,46.239958
-30.25,67,46.294007
-24.25,43,46.367074
-23.5,40,46.480177
-76.75,251,46.548238
-36.25,81,46.699376
-20.0,2,46.706382
-30.0,66,46.7264
-24.5,32,46.818484
-25.5,28,46.894554
-77.75,251,46.909568
-77.25,251,46.997647
-76.75,251,47.422033
-80.75,251,47.597192
-78.75,251,47.613206
-77.25,251,47.695784
-16.931818,41,47.706795
-22.75,37,47.7128
-22.25,35,47.798878
-28.0,52,47.852927
-20.75,29,47.926995
-78.25,251,48.089142
-35.25,63,48.25129
-23.25,17,48.297331
-8.181818,26,48.368396
-80.75,251,48.379406
-22.5,14,48.414451
-5.909091,2,48.422449
-78.25,251,48.471494
-23.75,35,48.493514
-18.75,17,48.541558
-26.75,41,48.547563
-25.25,47,48.605616
-24.25,25,48.609619
-76.75,251,48.614624
-23.25,33,48.707709
-21.75,33,48.718719
-22.0,14,48.76376
-81.25,251,49.239192
-76.75,251,49.297244
-78.25,251,49.379393
-22.5,36,49.39043
-77.25,251,49.428516
-26.5,44,49.552794
-25.75,41,49.652908
-76.75,251,49.880154
-76.75,251,50.032308
-76.75,251,50.04532
-27.25,43,50.161426
-40.25,107,50.175439
-21.25,31,50.253025
-28.25,49,50.320085
-76.75,251,50.324089
-28.75,61,50.493243
-34.5,70,50.514261
-24.5,26,50.581323
-25.0,46,50.616355
-76.75,251,50.727457
-25.0,46,50.737466
-22.25,35,50.831552
-26.0,50,50.882597
-79.75,251,50.95266
-29.25,59,51.053752
-23.75,41,51.166855
-80.75,251,51.296973
-25.75,49,51.312988
-29.5,42,51.424089
-30.0,60,51.499157
-26.75,47,51.569221
-81.25,251,51.569221
-76.75,251,51.699424
-27.25,43,51.699424
-23.75,39,51.815529
-76.75,251,52.242816
-76.75,251,52.304872
-76.75,251,52.415973
-79.25,251,52.524071
-31.0,60,52.674208
-25.0,46,52.796319
-19.75,25,52.873389
-76.75,251,52.910424
-76.75,251,52.968476
-24.5,36,53.061561
-76.75,251,53.079576
-21.75,33,53.161651
-76.75,251,53.508967
-78.25,251,53.55601
-76.75,251,53.713152
-29.25,63,53.725164
-76.75,251,53.827256
-22.75,37,53.83126
-31.25,71,54.025437
-26.0,50,54.169568
-81.25,251,54.220614
-21.0,24,63.63411
-19.75,25,63.681153
-24.5,44,63.758223
-76.75,251,63.823282
-27.0,54,63.840297
-28.0,46,63.895347
-22.0,30,63.911361
-76.75,251,63.940388
-25.5,38,63.946393
-26.25,37,63.994437
-26.0,44,64.060497
-25.0,26,64.060497
-31.75,69,64.11855
-26.0,30,64.137567
-22.25,11,64.166593
-22.0,34,64.216639
-26.75,53,64.355766
-76.75,251,64.575966
-11.75,53,64.738113
-77.25,251,64.749125
-11.022728,17,64.783155
-77.25,251,64.852219
-27.5,56,64.945302
-21.75,33,64.967322
-23.25,27,65.044392
-76.75,251,65.087431
-32.5,68,65.26359
-79.25,251,65.524828
-21.0,30,65.612908
-76.75,251,65.741024
-76.75,251,65.833109
-76.75,251,65.972234
-76.75,251,66.28652
-21.75,33,66.376603
-77.25,251,66.409632
-19.0,22,66.47269
-78.25,251,66.514728
-76.75,251,66.650851
-30.5,68,66.650851
-5.8636365,2,66.656857
-29.0,62,66.673872
-25.25,35,66.741934
-27.0,40,66.760952
-22.75,37,66.770961
-21.0,22,66.838022
-23.25,39,66.859041
-22.5,36,66.872052
-23.25,39,66.976148
-31.75,73,67.053217
-32.0,66,67.065228
-76.75,251,67.084245
-23.5,40,67.095255
-23.5,22,67.144804
-20.0,26,67.16282
-23.25,39,67.17383
-20.75,5,67.187843
-21.0,30,67.263101
-25.5,48,67.269108
-35.75,89,67.506852
-20.75,29,67.579919
-76.75,251,67.727052
-76.75,251,67.826143
-32.5,76,67.927234
-79.75,251,67.938244
-30.0,66,68.011384
-24.5,38,68.035436
-30.25,67,68.209681
-79.25,251,68.247763
-38.5,100,68.275792
-23.0,38,68.319037
-23.75,23,68.319037
-23.25,39,68.420133
-27.75,57,68.468188
-20.25,27,68.53725
-76.75,251,68.609316
-28.25,59,68.697396
-26.0,50,68.751445
-23.75,37,68.800489
-80.25,251,68.961649
-30.0,66,68.98868
-23.0,14,69.031728
-28.75,39,69.072769
-79.25,251,69.116809
-76.75,251,69.452114
-23.5,20,69.511168
-11.545455,10,69.539193
-29.75,47,69.675317
-77.25,251,69.738375
-76.75,251,69.787419
-77.25,251,69.830458
-33.75,65,69.872496
-23.0,38,69.902523
-76.75,251,70.436009
-21.75,9,70.465035
-76.75,251,70.529499
-76.75,251,70.572538
-76.75,251,70.604567
-28.0,58,70.69848
-23.75,41,70.721501
-76.75,251,71.196933
-79.25,251,71.30303
-24.5,22,71.361082
-79.75,251,71.418134
-78.25,251,71.436151
-21.25,31,71.445159
-27.0,38,71.547251
-25.5,48,71.551255
-25.25,25,71.625323
-25.0,28,71.632329
-36.0,70,71.8195
-80.75,251,71.887562
-18.090908,22,71.948617
-17.954544,34,72.037698
-20.5,28,72.113767
-76.75,251,72.119773
-22.25,35,72.202847
-77.25,251,72.285923
-25.5,34,72.289927
-37.25,95,72.37
-20.25,27,72.451073
-76.75,251,72.500118
-19.75,25,72.528143
-21.75,33,72.612221
-30.0,58,72.655259
-25.25,37,72.719317
-12.545455,18,72.772365
-33.5,80,72.990565
-10.204545,1,72.994568
-76.75,251,72.997571
-76.75,251,73.000574
-20.75,29,73.074641
-21.5,10,73.100664
-31.0,66,73.165723
-21.75,25,73.22878
-26.5,52,73.232784
-76.75,251,73.326869
-26.75,41,73.332875
-31.0,52,73.364904
-19.25,23,73.433967
-27.25,55,73.485013
-24.0,32,73.519044
-21.5,12,73.553075
-21.5,22,73.609126
-78.25,251,73.653166
-22.75,21,73.665177
-23.5,20,73.717224
-76.75,251,73.995477
-26.25,51,74.123594
-81.25,251,74.139608
-20.0,8,74.161628
-78.25,251,74.297752
-76.75,251,74.357806
-22.75,37,74.391838
-22.75,29,74.433876
-22.75,37,74.533966
-19.0,22,74.591018
-25.0,46,84.294989
-78.25,251,84.405089
-77.75,251,84.449129
-26.5,40,84.456135
-22.25,35,84.517191
-6.409091,4,84.531204
-24.0,28,84.547218
-22.0,34,84.56023
-20.5,28,84.643809
-19.5,24,84.710875
-81.25,251,84.72689
-13.522727,31,84.813956
-24.0,42,84.826968
-28.5,60,85.007905
-20.5,28,85.080971
-27.75,53,85.231107
-76.75,251,85.252127
-78.25,251,85.268142
-24.5,20,85.291162
-21.5,26,85.36523
-23.0,38,85.37624
-23.5,22,85.441854
-26.5,30,85.455866
-19.75,7,85.465875
-76.75,251,85.545948
-21.0,30,85.634039
-25.75,49,85.777169
-76.75,251,85.99837
-21.5,8,86.023393
-19.75,1,86.027396
-76.75,251,86.208561
-79.75,251,86.217569
-21.5,16,86.259608
-21.25,31,86.314657
-19.75,25,86.336678
-21.0,8,86.362701
-24.5,42,86.479474
-80.75,251,86.532522
-21.0,24,86.551539
-26.25,41,86.665643
-20.0,8,86.688664
-76.75,251,86.769739
-32.0,74,86.962931
-80.75,251,87.022451
-26.5,30,87.049383
-21.0,30,87.105407
-81.25,251,87.227428
-76.75,251,87.384388
-19.25,17,87.438438
-21.25,25,87.51248
-21.0,20,87.572463
-76.75,251,87.776754
-76.75,251,87.834808
-76.75,251,87.981941
-23.75,17,88.039994
-33.25,79,88.27821
-79.75,251,88.351276
-28.75,61,88.540448
-76.75,251,88.567473
-76.75,251,88.638538
-23.75,41,88.780667
-18.5,20,88.844725
-23.0,34,88.955827
-76.75,251,89.154007
-20.0,2,89.163015
-76.75,251,89.42025
-79.75,251,89.447273
-23.0,38,89.589402
-27.75,57,89.618429
-23.0,32,89.71852
-27.5,48,89.734534
-80.75,251,89.815609
-78.25,251,89.950731
-27.75,57,90.107873
-24.25,43,90.225981
-76.75,251,90.416154
-80.25,251,90.433169
-76.75,251,90.519248
-21.5,10,90.549276
-32.75,77,90.636354
-23.75,41,90.659375
-25.5,28,90.712423
-36.25,83,90.87357
-76.75,251,90.9076
-25.0,24,90.936627
-23.0,18,90.990677
-27.5,44,91.035717
-76.75,251,91.122796
-26.75,53,91.267929
-21.0,30,91.346
-76.75,251,91.391041
-11.840909,37,91.448091
-20.0,26,91.465107
-20.75,9,91.492133
-22.0,14,91.532168
-21.75,33,91.623251
-78.75,251,91.695317
-35.0,86,91.69932
-22.75,37,91.750367
-76.75,251,91.756372
-21.25,19,91.772387
-21.75,15,91.824434
-22.75,37,91.885489
-22.0,12,91.921522
-24.0,42,91.957556
-20.0,26,92.002596
-5.9545455,4,92.015608
-24.25,21,92.024617
-43.25,99,92.036628
-9.272728,34,92.123706
-19.5,12,92.160739
-21.0,30,92.257828
-22.5,34,92.364926
-21.25,9,92.395954
-25.0,46,92.54609
-76.75,251,92.569111
-11.159091,7,92.575116
-22.25,19,92.650185
-14.522727,11,92.684216
-76.75,251,92.837867
-76.75,251,92.846887
-7.0227275,1,92.850882
-20.0,26,92.927409
-80.25,251,93.340067
-78.75,251,93.418139
-24.75,45,93.460176
-76.75,251,93.564283
-30.0,44,93.585329
-76.75,251,93.649466
-23.5,40,93.696547
-78.75,251,94.112983
-76.75,251,94.249124
-78.75,251,94.324192
-76.75,251,94.369236
-32.0,74,94.557977
-20.75,29,94.63705
-76.75,251,94.773174
-76.75,251,94.914303
-76.75,251,94.996377
-21.0,14,95.037413
-7.1136365,5,95.054429
-36.75,93,95.290644
-76.75,251,95.311663
-8.636364,2,95.31867
-26.5,38,95.391735
-76.75,251,95.443783
-8.386364,1,95.448787
-29.75,53,95.465803
-21.25,31,95.52986
-76.75,251,95.585951
-20.0,26,95.651384
-29.75,65,95.701383
-22.0,12,95.733395
-28.75,61,95.811457
-24.0,32,95.81446
-22.75,37,95.906544
-24.25,41,95.919555
-22.75,15,95.94658
-19.5,4,95.958591
-22.0,34,105.746236
-76.75,251,105.816299
-23.75,21,105.832314
-79.25,251,105.913388
-19.5,24,105.925399
-21.75,11,105.961431
-21.0,30,106.049511
-80.75,251,106.45991
-80.25,251,106.58446
-24.0,42,106.599474
-21.75,9,106.612485
-80.75,251,106.662531
-22.5,36,106.70557
-23.75,33,106.750611
-76.75,251,106.784642
-31.0,70,106.814669
-25.0,42,106.82668
-20.75,29,106.897745
-27.25,55,106.91376
-20.25,9,106.926772
-22.5,36,106.934779
-22.5,36,107.032867
-22.75,37,107.153978
-78.25,251,107.504296
-79.75,251,107.624405
-76.75,251,107.643422
-27.25,55,107.658436
-21.75,13,107.664442
-29.25,63,107.835597
-79.75,251,107.839601
-23.5,18,107.892649
-25.5,48,108.032776
-26.5,40,108.151885
-28.75,55,108.309028
-76.75,251,108.364078
-76.75,251,108.378091
-23.5,34,108.404115
-23.0,20,108.455161
-21.5,32,108.461167
-21.5,8,108.484187
-26.75,45,108.484187
-20.0,18,108.53123
-78.25,251,108.549246
-28.5,46,108.65134
-33.25,79,108.666353
-26.0,32,108.749429
-40.75,109,108.774451
-76.75,251,109.239874
-76.75,251,109.345971
-21.25,7,109.364988
-78.75,251,109.449065
-27.0,32,109.456072
-80.25,251,109.472086
-21.25,7,109.47609
-26.0,40,109.556163
-27.0,54,109.713305
-76.75,251,109.950521
-79.75,251,110.192741
-34.5,84,110.192741
-79.25,251,110.195744
-19.5,24,110.264806
-23.0,28,110.277818
-20.75,29,110.284824
-21.5,8,110.308847
-20.0,20,110.337872
-23.0,14,110.376908
-29.5,40,110.383914
-23.5,40,110.42295
-76.75,251,110.443969
-22.25,35,110.473996
-24.0,42,110.50002
-23.0,32,110.531047
-27.25,43,110.588099
-23.5,40,110.634142
-34.0,82,110.640147
-23.75,23,110.710211
-28.75,61,110.763778
-20.5,24,110.781794
-22.5,16,110.83184
-76.75,251,111.187163
-76.75,251,111.340808
-36.0,74,111.405975
-24.0,42,111.465406
-76.75,251,111.46841
-24.25,43,111.525458
-81.25,251,111.525458
-29.25,63,111.630399
-25.75,49,111.755328
-25.0,46,111.870583
-23.0,28,111.941739
-76.75,251,112.112385
-78.25,251,112.16946
-76.75,251,112.16946
-26.0,30,112.252538
-22.25,35,112.26655
-20.5,20,112.324603
-23.0,36,112.355631
-76.75,251,112.62959
-23.25,35,112.731683
-76.75,251,112.81676
-24.5,32,112.91685
-79.25,251,113.035959
-77.25,251,113.064985
-23.0,38,113.139052
-23.5,40,113.172082
-22.0,28,113.210117
-21.25,7,113.232137
-23.25,39,113.284401
-22.75,21,113.297413
-76.75,251,113.443759
-20.25,7,113.467781
-76.75,251,113.646943
-79.75,251,114.010273
-78.75,251,114.020282
-76.75,251,114.175423
-23.0,38,114.276515
-76.75,251,114.322558
