#{"t_start": 1655370993.4817915, "env_id": null}
r,l,t
12.285714,18,28.342149
-64.5,101,28.3734
-19.5,13,28.441281
-22.0,18,28.441281
-64.5,101,28.456907
-22.0,18,28.503781
-21.0,16,28.556754
-23.0,20,28.619253
9.214285,27,28.634878
-20.0,14,28.718493
2.9285717,31,28.749743
-19.5,13,28.834468
-26.0,26,28.881393
1.6428571,25,29.011731
-29.0,32,29.110875
-64.5,101,29.126487
-19.5,13,29.204612
19.5,15,29.241843
-64.5,101,29.341027
-23.0,20,29.384467
-64.5,101,29.730084
-22.0,18,29.84702
-64.5,101,29.896116
-21.0,16,29.944613
6.642857,15,30.007086
-64.5,101,30.022711
0.92857146,15,30.043673
-64.5,101,30.059283
3.0,28,30.189629
-25.0,24,30.205254
16.214285,13,30.283181
-64.5,101,30.697554
-64.5,101,30.742594
-18.5,11,30.77651
-0.9285714,13,30.840214
-64.5,101,30.875796
-64.5,101,30.944349
-22.5,19,30.99549
-22.0,18,31.079051
-29.5,33,31.214688
-3.857143,36,31.288756
-25.5,25,31.360821
-64.5,101,31.406863
-64.5,101,31.452904
0.5714283,30,31.464916
1.7857141,19,31.470921
8.0,18,31.515962
4.142857,20,31.59103
6.642857,15,31.604042
-19.5,13,31.675106
9.0,16,31.710138
8.357142,23,31.824241
-64.5,101,32.078691
-64.5,101,32.099753
-19.0,12,32.162241
-26.5,27,32.266876
-64.5,101,32.329961
-64.5,101,32.449536
-8.571428,34,36.566592
12.0,10,36.610632
-23.5,21,36.696011
-64.5,101,36.863571
-28.5,31,36.879196
13.857142,12,36.941696
-2.4285715,16,36.990887
-64.5,101,37.049567
0.78571415,21,37.122342
-28.5,31,37.149367
16.142857,16,37.167384
17.714285,10,37.219431
-64.5,101,37.271478
-6.0714283,29,37.33653
-22.0,18,37.36778
-24.5,23,37.467513
-3.9285715,19,37.483138
3.7142859,18,37.581806
-23.5,21,37.628681
-1.9285715,15,37.697427
-23.0,20,37.816774
-64.5,101,37.832399
-64.5,101,37.886402
14.714285,16,37.926492
6.642857,15,37.933498
18.142857,12,37.982786
-3.642857,27,38.055493
16.285713,10,38.11822
5.714285,34,38.149442
-24.5,23,38.149442
-19.0,12,38.2174
-20.5,15,38.233
-64.5,101,38.26425
-19.0,12,38.311124
-0.9285717,33,38.417424
-27.0,28,38.438561
-64.5,101,38.733937
-64.5,101,38.905595
-64.5,101,39.018083
-64.5,101,39.035983
-28.5,31,39.082857
-21.0,16,39.098482
-3.4285715,18,39.13579
-19.0,12,39.167029
-7.785714,21,39.213904
16.071428,19,39.250506
-64.5,101,39.328619
4.785714,13,39.344244
1.5,31,39.427786
-16.785715,39,39.427786
-3.5714285,24,39.496223
-18.5,11,39.496223
0.6428571,27,39.527473
-17.0,8,39.558722
-23.0,20,39.574347
-22.5,19,39.642525
2.7857141,17,39.664888
-22.0,18,39.685185
-20.5,15,39.753102
-64.5,101,40.204646
-64.5,101,40.249943
-17.5,9,40.249943
-64.5,101,40.286677
-21.0,16,40.349177
8.5,17,40.349177
20.071428,11,40.349177
-64.5,101,40.349177
-19.5,13,40.432731
9.928572,17,40.448356
0.78571415,21,40.479606
-2.5714285,22,40.479606
2.7142859,20,40.551548
-21.0,16,40.567173
14.642857,19,40.582798
20.142857,8,40.619544
-27.0,28,40.619544
-19.0,12,40.666407
-2.2857141,30,40.739204
-20.0,14,40.741515
5.285714,12,40.819629
4.0714283,23,40.872499
-22.5,19,40.919374
-20.5,15,40.950623
-25.5,25,41.065383
-26.5,27,41.102037
-22.0,18,41.164536
-64.5,101,41.201194
-64.5,101,41.201194
-20.5,15,41.254253
-26.0,26,41.254253
-21.0,16,41.301116
-23.0,20,41.368625
1.1428571,26,41.465712
-19.0,12,41.553792
-64.5,101,41.850552
-64.5,101,41.903028
-64.5,101,42.033367
-22.0,18,42.139494
-64.5,101,42.208745
16.0,22,42.304832
8.785714,25,42.450037
-64.5,101,42.502485
-64.5,101,42.568637
5.3571424,29,42.653714
-24.0,22,42.661722
-17.5,9,42.710765
15.714285,14,42.785691
-64.5,101,46.318282
6.142857,16,46.349532
-19.0,12,46.418095
-29.5,33,46.517163
12.214285,21,46.558821
-19.0,12,46.62669
-64.5,101,46.65794
-1.3571429,11,46.725816
-64.5,101,46.74143
-34.0,42,46.772679
-25.5,25,46.772679
-22.0,18,46.840638
3.2857141,16,46.840638
17.214285,11,46.856251
-23.0,20,46.903128
14.214285,17,46.934376
-22.5,19,46.971089
14.285714,14,46.986714
-19.0,12,47.033588
-64.5,101,47.468393
-64.5,101,47.575277
-64.5,101,47.635072
-64.5,101,47.689927
-21.0,16,47.737591
-26.5,27,47.857815
-0.8571429,30,47.9203
15.214285,15,47.95155
-19.0,12,48.003826
-21.5,17,48.050701
-64.5,101,48.116414
-24.0,22,48.139435
-21.0,16,48.159144
-64.5,101,48.227078
10.0,14,48.242703
-25.0,24,48.258327
-18.5,11,48.289577
-20.5,15,48.35743
-24.5,23,48.38868
-26.0,26,48.45719
-8.142857,36,48.587632
-64.5,101,48.792288
-22.0,18,48.907094
12.214285,21,49.037527
-64.5,101,49.037527
-64.5,101,49.116416
-19.5,13,49.121725
3.357143,13,49.121725
-21.5,17,49.211086
-64.5,101,49.232085
-18.0,10,49.294568
-64.5,101,49.759424
-64.5,101,49.775049
-64.5,101,49.859243
18.714285,8,49.906117
-27.0,28,49.927111
-64.5,101,49.942726
-19.5,13,49.9896
-20.5,15,50.02085
5.214286,15,50.07317
1.2142859,23,50.203494
-64.5,101,50.361152
-64.5,101,50.497402
-64.5,101,50.609843
-64.5,101,50.795802
-23.5,21,50.910574
-64.5,101,50.962883
12.428572,12,51.025383
6.785714,9,51.077685
6.785714,29,51.077685
-64.5,101,51.108934
-22.0,18,51.177495
-64.5,101,51.193096
-25.5,25,51.224346
-25.5,25,51.328516
-64.5,101,51.672846
-64.5,101,51.756307
-64.5,101,51.80317
12.928572,11,51.840608
-64.5,101,51.916488
1.5714283,28,51.963362
-26.5,27,51.984413
17.571428,16,52.062507
-20.5,15,52.156758
-6.214286,35,52.221817
15.642857,17,52.281872
-64.5,101,52.311899
-20.5,15,52.37896
