#{"t_start": 1654720695.393739, "env_id": null}
r,l,t
-25.0,24,106.085047
-64.5,101,106.183136
-19.0,12,106.183136
-64.5,101,106.336275
-64.5,101,106.523445
-64.5,101,106.934818
-64.5,101,106.935819
-64.5,101,107.074945
5.714286,14,107.175036
-64.5,101,107.237093
-23.5,21,107.386228
2.7857141,37,107.431269
-22.0,18,107.518348
9.5,15,107.538367
-19.5,13,107.628448
-64.5,101,107.653471
-64.5,101,107.653471
-23.5,21,107.666483
13.928572,9,107.714526
-21.0,16,107.764571
-19.0,12,107.797602
-64.5,101,108.388139
-64.5,101,108.432179
-19.5,13,108.529266
-64.5,101,108.537274
-64.5,101,108.582315
7.142857,14,108.657383
-29.5,33,108.657383
-22.5,19,108.858566
-64.5,101,109.500922
-64.5,101,109.540662
-17.5,9,109.561681
-64.5,101,109.599715
-21.0,16,109.665775
-64.5,101,109.730835
10.5,13,109.764866
11.428572,14,109.83593
-22.0,18,109.889979
-64.5,101,110.27156
-64.5,101,110.345626
10.0,14,110.378658
-20.0,14,110.477756
3.5,27,110.541814
10.5,13,110.579848
-64.5,101,110.585854
-64.5,101,110.640904
-18.0,10,110.649912
-18.0,10,110.723979
-19.5,13,110.805053
-25.5,25,110.987218
-25.5,25,111.184412
-64.5,101,111.287509
-22.0,18,111.327546
-64.5,101,111.336554
-64.5,101,111.394607
5.642857,17,111.459666
-24.0,22,111.459666
-19.0,12,111.546745
-27.5,29,111.61781
-19.0,12,111.642833
-0.4285717,32,111.697882
-18.5,11,111.697882
-22.0,18,111.757936
8.5,17,111.800976
3.0714283,25,111.85002
-20.5,15,111.895061
2.4285717,32,111.956116
-64.5,101,112.025179
12.928572,11,112.095243
-64.5,101,112.540662
-64.5,101,112.594711
-64.5,101,112.657768
4.5714283,22,112.732839
5.714286,14,112.748854
-64.5,101,112.812912
12.428572,12,112.828926
11.571428,8,112.86596
-20.5,15,112.928016
4.142857,20,113.005104
-27.0,28,117.193978
-64.5,101,117.238018
6.4285717,24,117.408172
-64.5,101,117.456216
-27.0,28,117.611357
-64.5,101,117.640383
-18.0,10,117.720456
-24.5,23,117.792522
-20.5,15,117.885606
-64.5,101,117.916635
-22.5,19,118.039746
-64.5,101,118.177871
-26.0,26,118.247936
-64.5,101,118.444617
3.642857,21,118.575738
-64.5,101,118.595756
10.071428,11,118.681851
-20.5,15,118.690862
13.857142,12,118.77996
-64.5,101,118.915725
-64.5,101,118.96577
4.642857,19,119.092886
-18.5,11,119.168956
9.142857,10,119.249599
10.5,13,119.336283
-18.0,10,119.407451
-64.5,101,119.407451
-64.5,101,119.49356
7.142857,14,119.512585
6.0714283,19,119.545624
-17.5,9,119.551635
9.142857,10,119.612689
-64.5,101,119.621697
-20.0,14,119.645719
13.285714,16,119.726792
2.2142859,21,119.755819
3.642857,21,119.795855
-18.0,10,119.834891
-23.0,20,119.875928
-20.5,15,119.900951
3.642857,21,119.969012
7.642857,13,120.0571
-20.5,15,120.161708
-64.5,101,120.198742
-64.5,101,120.524037
-64.5,101,120.54906
-20.0,14,120.61612
-64.5,101,120.798285
-27.5,29,120.798285
-64.5,101,120.834318
0.71428585,24,120.948422
-26.5,27,120.967439
-18.5,11,121.016484
3.5,27,121.203654
-64.5,101,121.203654
-4.857143,38,121.225678
8.642857,11,121.298202
6.5714283,18,121.324206
-20.0,14,121.385237
10.928572,15,121.417266
-64.5,101,121.493335
-22.5,19,121.50935
8.214286,9,121.552389
-64.5,101,121.85267
6.8571424,26,122.033833
-64.5,101,122.077873
9.857142,20,122.156945
-64.5,101,122.164952
10.0,14,122.164952
-64.5,101,122.205989
7.5714283,16,122.261039
-21.5,17,122.268045
-25.5,25,122.313086
-22.0,18,122.320092
6.214286,13,122.345115
10.0,14,122.400165
6.0,22,122.407171
-20.0,14,122.432194
-3.857143,36,122.670419
13.857142,12,122.760494
-64.5,101,122.99971
-64.5,101,123.092795
-64.5,101,123.098801
-22.0,18,123.124824
8.428572,20,123.223913
-28.0,30,123.279964
6.0714283,19,123.347026
-64.5,101,123.436106
8.928572,19,123.480146
13.928572,9,123.640292
-28.0,30,123.78242
-64.5,101,123.965587
-24.0,22,124.134741
-64.5,101,128.426372
5.642857,17,128.543479
9.0,16,128.665589
-64.5,101,128.707627
8.642857,11,128.750667
-64.5,101,128.807719
-20.5,15,128.807719
-27.0,28,128.939839
0.0714283,31,129.01891
-64.5,101,129.105989
5.5,23,129.163041
-21.0,16,129.205079
-22.0,18,129.27214
7.5714283,16,129.304169
10.857142,18,129.386244
-21.5,17,129.414269
-64.5,101,129.458309
7.714286,10,129.532377
-64.5,101,129.594434
-27.0,28,129.610449
-4.857143,38,129.650484
-22.5,19,129.6645
8.571428,14,129.694472
-23.5,21,129.796628
7.0,20,129.805639
-27.0,28,129.880706
-22.0,18,129.920743
7.0,20,129.929751
5.9285717,25,130.058194
7.8571424,24,130.091195
-22.0,18,130.173189
-24.5,23,130.234238
-64.5,101,130.284284
-18.5,11,130.304302
12.357142,15,130.38219
-64.5,101,130.590351
-22.0,18,130.705456
-20.0,14,130.810551
-64.5,101,130.835574
10.0,14,130.921652
-64.5,101,130.976702
-27.0,28,130.995719
9.142857,10,130.995719
-64.5,101,131.054773
8.928572,19,131.116829
-26.0,26,131.21592
-23.0,20,131.240942
6.142857,16,131.31501
7.5714283,16,131.340032
12.428572,12,131.416101
12.928572,11,131.485164
-64.5,101,131.619286
-64.5,101,131.642307
-27.0,28,131.859505
-64.5,101,132.039669
-17.5,9,132.095721
-64.5,101,132.219833
8.071428,15,132.329932
-64.5,101,132.365965
3.7142859,18,132.510095
-64.5,101,132.59217
-22.5,19,132.712279
-64.5,101,132.795355
-64.5,101,133.072606
-64.5,101,133.273789
3.0714283,25,133.286801
-64.5,101,133.485981
-64.5,101,133.570059
-64.5,101,133.999448
-64.5,101,134.011459
-19.0,12,134.078519
-64.5,101,134.212641
5.5714283,20,134.212641
-64.5,101,134.291713
9.0,16,134.367782
-17.0,8,134.425836
1.2142859,23,134.506909
8.071428,15,134.52993
-23.0,20,134.668056
5.5,23,134.717099
-64.5,101,134.787164
11.0,12,134.806181
-19.5,13,134.901266
10.428572,16,134.901266
8.642857,11,134.988346
-64.5,101,135.012367
-25.5,25,135.097445
-64.5,101,135.402722
-64.5,101,139.575516
-64.5,101,139.593532
5.714286,14,139.670603
-64.5,101,139.670603
-21.0,16,139.704642
-18.0,10,139.73568
-24.0,22,139.848782
2.9285717,31,139.882813
-26.0,26,139.917486
-64.5,101,139.979542
-23.0,20,139.994556
-22.5,19,140.014574
-20.0,14,140.014574
-18.0,10,140.074629
7.5,19,140.112663
-24.0,22,140.118668
-23.5,21,140.144693
11.5,11,140.144693
4.0714283,23,140.301835
-1.4285717,34,140.339869
-19.5,13,140.389915
-34.0,42,140.404929
9.857142,20,140.486003
-22.0,18,140.538049
6.0,22,140.652153
10.428572,16,140.662162
11.5,11,140.747239
-26.5,27,140.848332
9.0,16,140.856339
-64.5,101,140.871352
-23.0,20,140.982453
2.7142859,20,140.996465
4.0714283,23,140.996465
-19.0,12,141.070533
-64.5,101,141.097558
8.0,18,141.097558
4.214286,17,141.104564
9.071428,13,141.153609
7.5,19,141.214664
-25.0,24,141.252698
9.571428,12,141.290733
-33.0,40,141.346783
4.5,25,141.409841
5.0,24,141.448876
4.0,26,141.580997
5.0714283,21,141.712116
-19.5,13,141.814208
-64.5,101,141.814208
-19.5,13,141.914299
8.071428,15,141.927311
-19.0,12,141.993371
-64.5,101,142.031406
-22.0,18,142.04742
-20.5,15,142.098467
7.142857,14,142.136501
-64.5,101,142.143507
-18.5,11,142.176538
-20.5,15,142.237593
-25.5,25,142.365709
-25.0,24,142.417757
-19.5,13,142.51585
3.0,28,142.573902
9.0,16,142.63796
-64.5,101,142.792101
-64.5,101,142.882182
4.214286,17,142.91121
8.571428,14,142.999288
1.2142859,23,143.029315
-64.5,101,143.255521
-33.5,41,143.262527
-64.5,101,143.323583
-18.5,11,143.346604
14.357142,11,143.430681
7.142857,14,143.537778
5.5714283,20,143.684911
-64.5,101,143.753973
-17.5,9,143.819033
7.0,20,143.836048
-20.5,15,143.960161
-64.5,101,144.029223
-64.5,101,144.096285
8.928572,19,144.103291
2.0714283,27,144.220399
10.5,13,144.319487
6.0714283,19,144.448605
-64.5,101,144.579724
-26.0,26,144.657795
-25.5,25,144.758886
-64.5,101,144.822945
-64.5,101,144.829951
10.0,14,144.848968
-20.0,14,144.910527
-19.0,12,144.923539
-23.0,20,144.95857
12.357142,15,145.01262
8.571428,14,145.019626
-25.5,25,145.168776
-64.5,101,145.335931
7.285714,28,145.382973
9.0,16,145.50609
-24.5,23,145.513099
-23.5,21,145.650223
-64.5,101,145.666237
-64.5,101,145.7353
-22.5,19,145.786346
-25.0,24,145.832388
-21.0,16,145.839395
-64.5,101,146.224745
-24.5,23,150.682811
-64.5,101,150.811929
-64.5,101,150.866979
-64.5,101,150.875987
-17.5,9,150.94505
-25.5,25,151.047143
3.0714283,25,151.113202
3.142857,22,151.207288
-19.5,13,151.216296
7.214286,11,151.295368
-24.5,23,151.382447
-64.5,101,151.426488
13.5,7,151.435495
-21.0,16,151.558607
-64.5,101,151.569618
-22.0,18,151.569618
-20.0,14,151.656696
-18.5,11,151.741773
1.0714283,29,151.95897
10.142857,8,152.012019
-64.5,101,152.045049
-18.5,11,152.090089
7.714286,10,152.15615
-23.0,20,152.18918
-64.5,101,152.305285
-64.5,101,152.305285
-24.0,22,152.329307
-26.5,27,152.392366
-26.5,27,152.524484
7.0,20,152.5415
14.857142,10,152.595549
13.928572,9,152.604557
8.5,17,152.733674
-22.5,19,152.740683
-19.0,12,152.815749
-20.5,15,152.843775
9.857142,20,152.977896
-64.5,101,153.022937
-64.5,101,153.023938
-16.5,7,153.066977
-23.5,21,153.219115
-21.0,16,153.349233
-18.5,11,153.43431
-64.5,101,153.563428
6.5,21,153.6425
-64.5,101,153.823664
5.5714283,20,153.84068
-64.5,101,153.883719
-21.5,17,154.030853
-26.5,27,154.07189
-23.0,20,154.243045
6.285714,30,154.289087
7.0714283,17,154.433218
-64.5,101,154.540316
8.5,17,154.712471
-64.5,101,154.783536
-18.5,11,154.810561
10.0,14,154.885628
-64.5,101,155.163886
-64.5,101,155.242962
2.7142859,20,155.294008
-20.5,15,155.341051
8.642857,11,155.372086
-18.5,11,155.429149
-20.5,15,155.488207
-64.5,101,155.522239
-19.5,13,155.587813
-64.5,101,155.603827
-20.0,14,155.633855
-21.5,17,155.72794
3.142857,22,155.751961
5.714286,14,155.827133
-25.0,24,155.911322
10.071428,11,155.991482
-64.5,101,156.163598
-29.5,33,156.235664
8.428572,20,156.315736
-64.5,101,156.370786
10.0,14,156.426837
-22.5,19,156.519922
9.5,15,156.543943
-64.5,101,156.579977
-21.0,16,156.642037
8.071428,15,156.657051
-18.0,10,156.708097
-25.5,25,156.829207
2.3571424,35,156.959325
-64.5,101,156.985349
-22.0,18,157.073434
6.142857,16,157.086448
10.5,13,157.15451
10.0,14,157.17753
12.428572,12,157.240589
-64.5,101,157.272618
-21.5,17,157.357693
-21.0,16,157.383717
-23.0,20,157.491815
-64.5,101,157.510832
3.142857,22,157.534854
-20.0,14,157.620933
-24.5,23,157.658967
4.0,26,157.658967
8.142857,12,157.695
8.428572,20,157.782079
0.14285707,28,157.849141
-64.5,101,157.859149
-19.0,12,157.938221
6.0,22,157.945227
4.214286,17,158.056328
-22.5,19,158.079349
-23.5,21,162.090669
-64.5,101,162.249813
-23.0,20,162.403953
-64.5,101,162.417968
10.571428,10,162.482024
10.071428,11,162.550086
5.4285717,26,162.570104
-64.5,101,162.607137
-19.0,12,162.626155
8.5,17,162.6762
-22.0,18,162.72024
-21.5,17,162.733252
-64.5,101,162.759276
-17.5,9,162.815326
-20.0,14,162.97247
-32.0,38,163.040531
-25.0,24,163.121605
-22.0,18,163.152633
-21.0,16,163.227701
10.428572,16,163.342806
-64.5,101,163.407865
-64.5,101,163.464917
-23.0,20,163.493944
1.7142859,22,163.561972
-24.0,22,163.7041
12.357142,15,163.738132
-2.7857141,31,163.746138
-22.5,19,163.852244
-21.5,17,163.868259
-64.5,101,163.945336
-28.5,31,163.975527
-22.0,18,163.982535
-24.0,22,164.109657
3.142857,22,164.138683
-27.5,29,164.19073
-19.0,12,164.217755
11.357142,17,164.225762
-19.5,13,164.341125
-17.0,8,164.341125
-18.0,10,164.40218
-26.5,27,164.454227
6.0,22,164.487257
-19.5,13,164.560324
11.0,12,164.58435
-26.0,26,164.600364
-64.5,101,164.652412
-19.5,13,164.66142
-24.0,22,164.755505
-21.5,17,164.787534
5.642857,17,164.796542
-21.5,17,164.878617
6.5,21,164.935668
0.71428585,24,164.94868
9.571428,12,164.957689
9.5,15,165.050773
5.0,24,165.088808
-25.5,25,165.106824
-20.0,14,165.199909
-64.5,101,165.315013
-22.5,19,165.34504
-21.5,17,165.419108
-21.0,16,165.444131
-24.5,23,165.592265
8.928572,19,165.709371
-64.5,101,165.716378
-64.5,101,165.75241
-64.5,101,166.100163
-21.0,16,166.217271
-2.2857141,30,166.409445
-64.5,101,166.409445
-64.5,101,166.417452
-64.5,101,166.462494
8.928572,19,166.534559
-24.0,22,166.560583
3.5,27,166.641657
2.5714283,26,166.741747
8.428572,20,166.772775
6.142857,16,166.839836
-20.5,15,166.864859
6.642857,15,166.934922
-19.0,12,167.011992
-64.5,101,167.076051
10.928572,15,167.114085
-64.5,101,167.195159
0.71428585,24,167.226187
7.9285717,21,167.325277
-64.5,101,167.507443
12.5,9,167.563495
-64.5,101,167.786696
-64.5,101,167.903805
1.1428571,26,167.953848
-64.5,101,168.004894
-22.5,19,168.023912
8.071428,15,168.100981
6.5714283,18,168.139016
-29.0,32,168.159034
-64.5,101,168.254122
7.5,19,168.267134
-1.0714283,39,168.362219
-23.0,20,168.400253
3.8571424,32,168.474321
-20.5,15,168.588425
1.8571424,36,168.619454
-19.0,12,168.693521
7.142857,14,168.797614
-64.5,101,168.860673
1.5,31,172.906675
-64.5,101,172.940706
-64.5,101,173.097848
-24.5,23,173.239978
-64.5,101,173.290023
8.642857,11,173.359086
2.642857,23,173.384108
13.857142,12,173.461178
-64.5,101,173.567275
-64.5,101,173.60631
-22.0,18,173.703398
-22.0,18,173.739432
14.785714,13,173.796484
-22.5,19,173.933608
-64.5,101,174.080741
-64.5,101,174.193845
-64.5,101,174.4761
-20.5,15,174.601214
-64.5,101,174.67328
-21.5,17,174.70731
8.071428,15,174.804399
-64.5,101,174.820413
2.642857,23,174.829421
-19.5,13,174.908506
-64.5,101,174.948551
-21.0,16,174.957561
2.5714283,26,175.019625
9.071428,13,175.044648
5.5714283,20,175.061664
-21.5,17,175.084685
-19.5,13,175.149744
-21.5,17,175.193784
1.6428571,25,175.346923
-19.0,12,175.436004
8.928572,19,175.558115
-19.5,13,175.646146
-64.5,101,175.703154
-64.5,101,175.728176
8.5,17,175.781159
9.071428,13,175.803143
-64.5,101,175.842145
-24.5,23,175.903146
-25.0,24,175.956193
2.642857,23,176.05028
-21.0,16,176.057287
10.5,13,176.132355
8.0,18,176.168387
11.285714,20,176.257468
7.0714283,17,176.276485
-17.0,8,176.326531
-23.5,21,176.399597
-64.5,101,176.478669
-64.5,101,176.519707
-21.0,16,176.519707
-23.5,21,176.675848
-26.0,26,176.707877
-18.5,11,176.782946
-18.5,11,176.861017
6.5,21,176.994137
-64.5,101,177.036176
0.6428571,27,177.180306
-64.5,101,177.180306
-26.0,26,177.213336
6.214286,13,177.268386
-20.0,14,177.31543
2.142857,24,177.355466
-19.0,12,177.363473
-64.5,101,177.370481
-22.5,19,177.443547
-24.5,23,177.499598
-25.5,25,177.525622
7.5,19,177.642726
-21.0,16,177.751827
-2.5,39,177.806876
1.0714283,29,178.004055
-64.5,101,178.049096
-64.5,101,178.130169
8.0,18,178.161197
-17.5,9,178.18622
-64.5,101,178.456466
-64.5,101,178.72571
-20.5,15,178.846821
-64.5,101,178.924891
-64.5,101,178.953918
8.714286,8,179.002962
-25.5,25,179.089041
9.857142,20,179.135082
-17.0,8,179.14409
-64.5,101,179.189132
16.357143,7,179.196138
-20.0,14,179.233172
11.071428,9,179.289223
8.5,17,179.296229
-25.0,24,179.344273
-19.0,12,179.370297
-20.0,14,179.377304
13.857142,12,179.419341
-20.5,15,179.467385
-23.0,20,179.492408
9.5,15,179.512426
-64.5,101,179.512426
10.571428,10,179.555465
15.285714,12,179.585493
13.285714,16,179.610521
-19.5,13,179.679577
0.21428585,25,179.722615
8.5,17,179.730623
-24.0,22,183.732721
-24.5,23,183.90888
-64.5,101,184.101054
-64.5,101,184.414339
-64.5,101,184.423347
6.5714283,18,184.578492
-23.5,21,184.597509
12.0,10,184.693599
-21.5,17,184.724627
-64.5,101,184.738139
14.357142,11,184.792189
1.7142859,22,184.830223
-64.5,101,184.901185
3.5,27,184.920202
0.35714245,39,185.066334
-26.0,26,185.083349
-19.5,13,185.168427
-30.0,34,185.356598
-0.35714293,29,185.401639
-23.5,21,185.543768
-64.5,101,185.574796
-18.5,11,185.618836
-64.5,101,185.661875
-20.0,14,185.725934
-24.5,23,185.749955
-22.5,19,185.803003
-22.0,18,185.848044
6.5714283,18,185.870064
5.214286,15,185.905097
6.714286,12,185.948135
9.071428,13,185.985169
-64.5,101,186.055233
7.0,20,186.198362
3.5,27,186.367516
-19.0,12,186.44959
-64.5,101,186.531665
-23.5,21,186.593721
-64.5,101,186.62475
-64.5,101,186.665787
4.0714283,23,186.678799
6.5714283,18,186.709827
9.071428,13,186.747862
7.5,19,186.747862
9.571428,12,186.822929
9.071428,13,186.830937
3.0714283,25,186.836943
-27.0,28,186.885988
-22.5,19,186.947042
-22.5,19,186.963058
-24.0,22,186.976069
10.0,14,186.983075
8.142857,12,187.044131
6.5714283,18,187.102183
12.357142,15,187.141219
1.0714283,29,187.141219
8.071428,15,187.195268
-24.5,23,187.28535
-64.5,101,187.690718
-18.0,10,187.763784
-64.5,101,187.882892
-64.5,101,187.940945
-17.5,9,187.940945
-64.5,101,188.040035
3.5714283,24,188.116104
-26.5,27,188.311281
8.928572,19,188.4414
-64.5,101,188.492446
-64.5,101,188.666604
-30.0,34,188.734666
-64.5,101,188.766695
0.14285707,28,188.866786
6.0,22,188.921836
-64.5,101,189.142036
10.5,13,189.229115
-38.0,50,189.249133
-64.5,101,189.431299
-29.5,33,189.468332
-29.0,32,189.483346
-64.5,101,189.559415
-23.0,20,189.574428
5.0,24,189.633484
-19.0,12,189.653501
-21.5,17,189.673519
3.9285717,29,189.681526
7.5714283,16,189.767605
-21.5,17,189.825657
1.3571424,37,189.946767
-64.5,101,190.474896
-64.5,101,190.544329
-64.5,101,190.591378
-64.5,101,190.712089
6.0,22,190.747168
10.928572,15,190.850368
3.5,27,190.895439
-20.5,15,195.117533
-24.5,23,195.218625
-17.5,9,195.275677
-64.5,101,195.335732
-64.5,101,195.398789
-29.5,33,195.669034
-21.0,16,195.784139
-64.5,101,195.849198
4.642857,19,195.918261
4.642857,19,195.988325
-64.5,101,196.024358
-64.5,101,196.088415
9.0,16,196.133456
-24.5,23,196.150472
10.5,13,196.176495
-17.5,9,196.195512
10.857142,18,196.319625
5.4285717,26,196.350653
6.5714283,18,196.440736
5.5,23,196.52281
13.357142,13,196.542828
-19.0,12,196.608888
-64.5,101,196.626904
9.071428,13,196.693965
-18.0,10,196.693965
10.5,13,196.782045
-64.5,101,196.858114
-28.5,31,197.0633
-64.5,101,197.233455
-22.0,18,197.354566
-64.5,101,197.380589
-19.0,12,197.437641
-64.5,101,197.470671
8.928572,19,197.559752
5.642857,17,197.57977
9.0,16,197.662845
6.642857,15,197.675857
-64.5,101,197.735911
-25.0,24,197.895056
-64.5,101,198.051198
7.0714283,17,198.169305
3.5714283,24,198.33946
-64.5,101,198.352471
-64.5,101,198.365483
6.4285717,24,198.497603
-24.5,23,198.504609
-64.5,101,198.587685
7.714286,10,198.656748
-24.0,22,198.810888
-28.5,31,199.032596
-64.5,101,199.065626
-64.5,101,199.209765
-64.5,101,199.216771
3.4285717,30,199.273827
-17.5,9,199.330879
7.5,19,199.466002
-25.0,24,199.636163
-64.5,101,199.729763
4.4285717,28,199.820847
-64.5,101,199.888908
-64.5,101,199.895914
-26.5,27,199.90294
-20.0,14,199.909454
-19.0,12,199.987116
8.0,18,200.017188
-27.0,28,200.233439
-64.5,101,200.61279
-64.5,101,200.629816
-64.5,101,200.71589
-24.0,22,200.779965
-64.5,101,200.928099
-64.5,101,201.303453
-64.5,101,201.397539
-64.5,101,201.460597
-18.5,11,201.475619
5.8571424,28,201.488622
-64.5,101,201.621743
8.642857,11,201.69581
-31.0,36,201.708822
8.142857,12,201.769877
-22.5,19,201.826928
-22.0,18,201.890988
7.142857,14,201.926018
10.5,13,201.985072
-19.5,13,206.022085
-18.5,11,206.112168
9.0,16,206.112168
-64.5,101,206.178227
-64.5,101,206.191239
9.5,15,206.210256
-24.0,22,206.254296
-20.0,14,206.300337
7.0,20,206.320356
10.5,13,206.341376
-22.0,18,206.425452
9.0,16,206.432457
8.5,17,206.460483
11.0,12,206.516534
10.0,14,206.563577
8.428572,20,206.652658
1.8571424,36,206.693696
7.0,20,206.791785
-23.0,20,206.83082
-64.5,101,206.877864
11.071428,9,206.890875
-23.5,21,206.935917
11.071428,9,206.935917
-19.5,13,207.01799
10.0,14,207.023995
6.642857,15,207.112075
13.428572,10,207.179136
-64.5,101,207.243194
-23.5,21,207.318262
-20.5,15,207.417352
11.5,11,207.488418
-64.5,101,207.54647
-23.5,21,207.627544
-64.5,101,207.692602
-24.0,22,207.796697
7.5,19,207.840737
-64.5,101,207.931819
-25.5,25,207.967852
-64.5,101,208.260624
-24.5,23,208.427776
-64.5,101,208.545883
-64.5,101,208.638978
-64.5,101,208.671007
-18.0,10,208.736066
-64.5,101,209.110409
9.071428,13,209.195486
-64.5,101,209.220509
-64.5,101,209.312592
-64.5,101,209.411682
1.8571424,36,209.4307
11.5,11,209.481746
-64.5,101,209.897449
-64.5,101,209.986577
-64.5,101,210.115707
-24.0,22,210.143732
-64.5,101,210.170756
-19.5,13,210.204787
4.214286,17,210.282163
-22.0,18,210.3212
14.428572,8,210.371246
-64.5,101,210.608461
0.5714283,30,210.608461
-23.0,20,210.762601
6.4285717,24,210.795631
-19.0,12,210.857687
-64.5,101,210.886714
10.071428,11,210.934757
-21.5,17,211.00282
-64.5,101,211.031845
3.4285717,30,211.210007
-26.0,26,211.210007
10.5,13,211.299088
-23.5,21,211.456231
-64.5,101,211.519288
-25.5,25,211.63239
-64.5,101,211.647405
-64.5,101,211.930119
11.5,11,212.000137
-22.5,19,212.122248
11.5,11,212.195317
-64.5,101,212.203326
-64.5,101,212.331445
-64.5,101,212.346458
-24.0,22,212.364475
-22.0,18,212.455558
-20.5,15,212.470571
-64.5,101,212.909971
-64.5,101,217.163834
-64.5,101,217.289949
7.0714283,17,217.298957
-64.5,101,217.307965
-18.0,10,217.371022
-17.5,9,217.371022
8.642857,11,217.452601
6.5,21,217.530672
-19.0,12,217.623064
-23.5,21,217.764857
-64.5,101,217.771863
-20.0,14,217.864017
-64.5,101,218.054421
-64.5,101,218.19355
-64.5,101,218.508786
-64.5,101,218.598869
7.0,20,218.644911
6.5714283,18,218.73299
-21.5,17,218.781033
-64.5,101,218.790041
-19.5,13,218.886128
-25.0,24,218.912152
5.142857,18,218.912152
-64.5,101,218.925164
8.642857,11,218.956192
2.7142859,20,219.05328
8.0,18,219.05328
-25.5,25,219.159878
-20.5,15,219.19541
6.0,22,219.366566
-22.5,19,219.523708
-64.5,101,219.732898
-3.357143,35,219.785946
13.285714,16,219.861015
-64.5,101,219.894045
-64.5,101,220.011151
-24.0,22,220.0642
8.071428,15,220.126255
-1.4285717,34,220.126255
-18.0,10,220.19732
-24.5,23,220.238358
9.428572,18,220.261378
-21.5,17,220.322433
-21.0,16,220.371479
-17.0,8,220.380486
15.857142,8,220.425527
0.0714283,31,220.45055
-19.0,12,220.5056
-17.0,8,220.5056
-64.5,101,220.532625
-20.5,15,220.600686
-19.5,13,220.614698
1.8571424,36,220.861923
-25.5,25,221.037083
-64.5,101,221.066109
4.5714283,22,221.197228
-64.5,101,221.204234
6.8571424,26,221.248274
-64.5,101,221.308329
-18.5,11,221.334353
-24.0,22,221.504507
-34.0,42,221.512514
5.714286,14,221.603597
-17.0,8,221.664652
0.6428571,27,221.879848
-64.5,101,221.963432
-64.5,101,222.075536
3.5714283,24,222.27772
-64.5,101,222.297092
9.642857,9,222.368988
-20.5,15,222.404572
13.928572,9,222.478639
-26.0,26,222.58974
10.0,14,222.598747
-64.5,101,222.702842
-64.5,101,222.805442
8.571428,14,222.82546
-18.5,11,222.898527
5.5,23,223.007626
-64.5,101,223.458172
-64.5,101,223.46718
-19.0,12,223.543252
7.5,19,223.595193
11.428572,14,223.634228
8.642857,11,223.673264
-64.5,101,223.7133
-64.5,101,223.825402
5.5,23,223.857431
-21.0,16,223.982545
-23.0,20,223.982545
2.642857,23,224.157704
-24.5,23,224.327859
-64.5,101,224.418941
14.357142,11,224.418941
-18.0,10,224.501017
-64.5,101,224.501017
6.4285717,24,228.730606
-27.5,29,228.761633
-64.5,101,228.795664
-22.5,19,228.888748
0.5714283,30,228.935791
-19.5,13,229.024872
3.5,27,229.086928
-64.5,101,229.208038
4.0714283,23,229.255081
-21.0,16,229.326145
-22.0,18,229.392205
9.5,15,229.436245
12.428572,12,229.522324
-64.5,101,229.530332
12.928572,11,229.608403
-19.5,13,229.61641
