#{"t_start": 1655371422.5673475, "env_id": null}
r,l,t
-64.5,101,30.923975
-28.5,31,30.955224
13.857142,12,31.024086
-2.4285715,16,31.055336
-64.5,101,31.123291
0.78571415,21,31.191152
-28.5,31,31.22239
16.142857,16,31.238015
17.714285,10,31.28489
-64.5,101,31.305962
-6.0714283,29,31.384074
-22.0,18,31.436314
-24.5,23,31.535431
-3.9285715,19,31.551045
3.7142859,18,31.632573
-23.5,21,31.669788
-1.9285715,15,31.716661
-23.0,20,31.831386
-64.5,101,31.847011
-64.5,101,31.899242
14.714285,16,31.946117
6.642857,15,31.946117
18.142857,12,32.029673
-3.642857,27,32.076548
16.285713,10,32.128786
5.714285,34,32.160034
-24.5,23,32.160034
-19.0,12,32.227941
-20.5,15,32.259172
-64.5,101,32.290422
-19.0,12,32.341022
-0.9285717,33,32.437235
-27.0,28,32.458223
-64.5,101,32.750194
-64.5,101,32.932839
-64.5,101,33.032817
-64.5,101,33.064053
-28.5,31,33.142283
-21.0,16,33.164379
-3.4285715,18,33.198648
-19.0,12,33.245522
-7.785714,21,33.29776
16.071428,19,33.329008
-64.5,101,33.396891
4.785714,13,33.412515
1.5,31,33.496002
-16.785715,39,33.496002
-3.5714285,24,33.55849
-18.5,11,33.55849
0.6428571,27,33.58974
-17.0,8,33.610774
-23.0,20,33.626389
-22.5,19,33.673263
2.7857141,17,33.688888
-22.0,18,33.726164
-20.5,15,33.804258
-64.5,101,34.247825
-64.5,101,34.300054
-17.5,9,34.300054
-64.5,101,34.33129
-21.0,16,34.39379
8.5,17,34.39379
20.071428,11,34.412138
-64.5,101,34.412138
-19.5,13,34.493491
9.928572,17,34.524849
0.78571415,21,34.530076
-2.5714285,22,34.545688
2.7142859,20,34.623812
-21.0,16,34.644849
14.642857,19,34.660464
20.142857,8,34.691714
-27.0,28,34.691714
-19.0,12,34.738588
-2.2857141,30,34.806586
-20.0,14,34.806586
5.285714,12,34.890081
4.0714283,23,34.968205
-22.5,19,35.036077
-20.5,15,35.067326
-25.5,25,35.214028
-26.5,27,35.250505
-22.0,18,35.313004
-64.5,101,35.365308
-64.5,101,35.365308
-20.5,15,35.412181
-26.0,26,35.412181
-21.0,16,35.464634
-23.0,20,35.542758
1.1428571,26,35.610692
-19.0,12,35.678571
-64.5,101,35.955478
-64.5,101,36.002354
-64.5,101,36.117117
-22.0,18,36.253048
-64.5,101,36.315535
16.0,22,36.414886
8.785714,25,36.561702
-64.5,101,36.598339
-64.5,101,36.645203
5.3571424,29,36.713115
-24.0,22,36.728726
-17.5,9,36.775599
15.714285,14,36.859095
-64.5,101,40.582473
6.142857,16,40.61973
-19.0,12,40.713408
-29.5,33,40.785819
12.214285,21,40.832679
-19.0,12,40.916547
-64.5,101,40.947796
-1.3571429,11,41.030687
-64.5,101,41.052707
-34.0,42,41.094745
-25.5,25,41.103754
-22.0,18,41.153446
3.2857141,16,41.160452
17.214285,11,41.174465
-23.0,20,41.225511
14.214285,17,41.272554
-22.5,19,41.299579
14.285714,14,41.318534
-19.0,12,41.365408
-64.5,101,41.783452
-64.5,101,41.902892
-64.5,101,41.954435
-64.5,101,42.019146
-21.0,16,42.06602
-26.5,27,42.180925
-0.8571429,30,42.247845
15.214285,15,42.269493
-19.0,12,42.316368
-21.5,17,42.368674
-64.5,101,42.415547
-24.0,22,42.452129
-21.0,16,42.467736
-64.5,101,42.530234
10.0,14,42.545859
-25.0,24,42.566917
-18.5,11,42.598156
-20.5,15,42.660655
-24.5,23,42.715086
-26.0,26,42.788647
-8.142857,36,42.912621
-64.5,101,43.101792
-22.0,18,43.20889
12.214285,21,43.339008
-64.5,101,43.354021
-64.5,101,43.41808
-19.5,13,43.425086
3.357143,13,43.437096
-21.5,17,43.521173
-64.5,101,43.540191
-18.0,10,43.601246
-64.5,101,44.056669
-64.5,101,44.072294
-64.5,101,44.171418
18.714285,8,44.234893
-27.0,28,44.255444
-64.5,101,44.255444
-19.5,13,44.307797
-20.5,15,44.353234
5.214286,15,44.407134
1.2142859,23,44.568804
-64.5,101,44.755841
-64.5,101,44.923084
-64.5,101,45.006654
-64.5,101,45.184007
-23.5,21,45.325684
-64.5,101,45.366721
12.428572,12,45.434667
6.785714,9,45.473244
6.785714,29,45.488868
-64.5,101,45.522286
-22.0,18,45.621456
-64.5,101,45.637081
-25.5,25,45.670419
-25.5,25,45.808074
-64.5,101,46.159397
-64.5,101,46.262178
-64.5,101,46.293416
12.928572,11,46.340291
-64.5,101,46.455027
1.5714283,28,46.508027
-26.5,27,46.523631
17.571428,16,46.607213
-20.5,15,46.690052
-6.214286,35,46.739801
15.642857,17,46.792937
-64.5,101,46.82997
-20.5,15,46.900035
