#{"t_start": 1655415874.2412992, "env_id": null}
r,l,t
-37.5,91,1.137746
-41.0,98,1.237093
-53.5,101,1.319809
-44.5,101,1.319809
-43.5,101,2.461047
-45.5,101,2.525355
-47.5,101,2.587836
-69.5,101,2.587836
-61.5,101,3.502996
-45.5,101,3.571646
-53.5,101,3.634145
-43.5,101,3.634145
-44.5,101,4.553895
-47.5,101,4.655282
-50.5,101,4.723149
-67.5,101,4.723149
-37.5,49,5.316323
-47.5,101,5.757312
-50.5,101,5.859702
-44.5,101,5.890298
-58.5,101,6.428102
-63.5,101,6.874214
-59.5,101,6.939121
-45.5,101,6.975415
-68.5,101,7.505293
-36.5,89,7.944301
-50.5,101,7.97555
-43.5,101,8.043442
-56.5,101,8.624535
-46.5,101,9.04164
-45.5,101,9.088515
-45.5,101,9.165976
-43.5,87,9.539278
-51.5,101,10.078059
-62.5,101,10.137447
-47.5,101,10.245639
-52.0,92,10.557055
-32.5,81,11.142315
-64.5,101,11.284992
-62.5,101,11.311666
-44.5,101,11.720011
-55.5,101,12.258171
-44.5,101,12.412047
-44.5,101,12.432956
-44.5,101,12.809012
-44.5,101,13.381126
-65.5,101,13.499131
-44.5,101,13.530381
-44.5,101,13.995145
-45.0,62,14.16226
-54.5,101,14.712816
-44.5,101,14.744065
-55.5,101,15.115409
-44.5,101,15.23022
-44.5,55,15.283342
-44.5,101,15.809601
-57.5,101,16.129716
-44.5,101,16.260138
-55.5,101,16.312426
-69.5,101,16.884967
-44.5,101,17.233862
-59.0,96,17.38347
-50.5,101,17.38347
-69.5,101,17.953574
-43.5,101,18.401764
-45.5,101,18.563402
-45.5,101,18.615595
-50.5,101,19.13097
-64.5,101,19.502012
-66.5,101,19.63658
-70.5,101,19.653653
-45.5,101,20.178973
-65.5,101,20.518214
-43.5,101,20.648626
-44.5,101,20.669611
-43.5,101,21.23512
-46.5,101,21.586483
-55.5,101,21.701241
-45.5,101,21.73249
-34.5,85,22.102766
-46.5,83,22.622963
-43.5,101,22.706618
-57.5,101,22.858985
-42.5,99,23.202931
-44.5,101,23.672955
-55.5,101,23.740929
-44.5,101,23.8741
-45.5,101,24.209655
-45.5,101,24.653226
-59.5,101,24.705555
-47.5,101,24.842222
-43.5,101,25.159978
-37.0,90,25.521434
-43.5,101,25.707696
-46.5,101,25.872452
-47.5,101,26.23777
-45.5,101,26.589571
-62.5,101,26.759167
-48.5,101,26.892293
-67.5,101,27.229809
-51.5,101,27.606678
-46.5,101,27.826415
-46.5,101,27.978053
-35.5,87,28.227606
-44.5,101,28.722442
-65.5,101,28.91028
-66.5,101,29.062351
-60.5,101,29.270832
-37.5,61,29.73594
-68.5,101,29.849046
-68.5,101,30.04089
-45.0,56,30.37914
-47.5,101,30.432105
-45.5,101,31.012857
-52.5,101,31.206623
-69.5,101,31.511064
-45.5,101,31.557939
-60.5,101,32.126478
-45.5,101,32.309174
-44.5,101,32.576085
-47.5,101,32.61272
-49.5,101,33.180651
-54.5,101,33.340226
-46.5,101,33.626489
-45.5,101,33.663236
-48.5,101,34.182026
-44.5,101,34.349219
-44.5,101,34.615963
-44.5,101,34.678449
-50.5,101,35.165481
-45.5,101,35.333229
-43.5,101,35.596912
-44.5,101,35.647957
-68.5,101,36.159757
-46.5,101,36.335218
-30.5,77,36.384301
-44.5,101,36.651071
-50.0,66,36.818828
-22.0,8,36.904179
-41.5,93,37.338956
-45.5,101,37.368304
-56.5,101,37.681345
-44.5,101,37.907298
-46.5,101,38.340806
-50.5,101,38.385903
-45.5,101,38.730686
-43.5,101,39.054027
-58.0,80,39.231287
-68.5,101,39.486472
-44.5,57,39.601228
-64.5,101,39.889063
-46.5,101,40.337502
-61.0,98,40.533883
-49.5,101,40.701005
-46.5,101,40.923655
-46.5,101,41.317481
-46.5,101,41.521028
-63.5,101,41.703846
-66.5,101,41.904085
-40.5,49,42.186252
-46.5,101,42.349507
-45.5,101,42.60436
-59.5,101,43.019211
