#{"t_start": 1654724643.155381, "env_id": null}
r,l,t
5.5,23,27.909103
-22.0,18,28.013745
-64.5,101,28.262501
-64.5,101,28.440882
-64.5,101,28.563993
-37.0,48,28.59402
-64.5,101,28.682055
-20.5,15,28.682055
-18.0,10,28.72893
-33.5,41,28.811161
5.8571424,28,28.862247
-18.5,11,28.893485
-27.0,28,29.0432
-37.5,49,29.056211
-64.5,101,29.112262
-20.5,15,29.156302
-21.0,16,29.226365
3.5,27,29.354482
-22.0,18,29.361488
-20.5,15,29.457478
-64.5,101,29.588261
-64.5,101,33.986659
-29.5,33,34.035704
-19.5,13,34.067734
-64.5,101,34.232644
-64.5,101,34.332704
-21.0,16,34.447482
-2.857143,34,34.463079
2.5,29,34.632774
-30.0,34,34.685106
-64.5,101,34.685106
-64.5,101,34.731108
8.0,18,34.809179
-21.5,17,34.84321
8.357142,23,34.851217
-27.0,28,35.032195
-64.5,101,35.339473
-20.0,14,35.427554
-64.5,101,35.497617
-64.5,101,35.536653
-22.5,19,35.553668
10.571428,10,35.605716
-18.5,11,35.624734
2.2142859,21,35.638746
-17.0,8,35.690148
-64.5,101,35.716213
6.0,22,35.751517
12.357142,15,35.811489
9.5,15,35.871543
-33.0,40,35.957622
-21.5,17,36.066721
-22.5,19,36.184119
-64.5,101,36.275509
11.928572,13,36.282515
-19.5,13,36.365591
-20.0,14,36.365591
-17.5,9,36.418666
-64.5,101,36.470954
-64.5,101,36.517807
8.928572,19,36.533432
-21.0,16,36.632609
-26.0,26,36.650767
-23.0,20,36.682784
-37.5,49,36.685819
6.142857,16,36.753778
3.2142859,19,36.753778
7.5714283,16,36.769403
3.642857,21,36.819462
12.428572,12,36.852997
-23.5,21,36.884247
6.4285717,24,36.899872
4.214286,17,36.923569
4.0714283,23,36.985874
-26.0,26,37.052119
-25.5,25,37.070055
-28.0,30,37.247336
-22.5,19,37.379721
9.571428,12,37.463229
12.0,10,37.546745
-64.5,101,37.59362
10.5,13,37.646028
-64.5,101,37.708527
-17.5,9,37.761457
-64.5,101,37.792706
-29.0,32,37.860622
-19.5,13,37.938735
-19.5,13,38.022307
2.642857,23,38.151789
-64.5,101,38.234406
10.928572,15,38.250027
13.428572,10,38.296873
8.142857,12,38.380581
-64.5,101,38.396206
-64.5,101,38.411831
10.0,14,38.480327
-19.0,12,38.495951
-27.5,29,38.694217
7.3571424,25,38.892458
-64.5,101,38.970566
-22.0,18,39.038427
-20.5,15,39.101016
-64.5,101,39.137314
9.5,15,39.15291
10.428572,16,39.199785
-18.5,11,39.199785
-64.5,101,39.251155
-26.0,26,39.381488
-24.0,22,39.412737
-22.0,18,39.511944
12.071428,7,39.55882
10.571428,10,39.642311
7.214286,11,39.72575
-19.5,13,39.809867
-64.5,101,39.856731
-64.5,101,39.921411
-20.0,14,39.955955
11.0,12,40.039636
8.0,18,40.039636
11.071428,9,40.117749
-64.5,101,40.133374
-21.0,16,40.169992
-20.5,15,40.248116
-22.0,18,40.362869
-64.5,101,40.527263
7.5,19,40.670538
-64.5,101,44.856589
-64.5,101,44.903463
-29.0,32,45.054875
-64.5,101,45.070501
5.5714283,20,45.185248
8.642857,11,45.264078
-64.5,101,45.347423
7.0714283,17,45.363047
-64.5,101,45.545871
9.071428,13,45.629399
-20.0,14,45.72859
-64.5,101,45.74418
-20.0,14,45.839026
-64.5,101,46.02139
-64.5,101,46.037016
-20.0,14,46.120532
1.4285717,34,46.334438
-64.5,101,46.412663
-64.5,101,46.496048
-22.0,18,46.53272
9.5,15,46.626457
-34.5,43,46.626457
-64.5,101,46.679595
5.0714283,21,46.8412
-22.0,18,46.955944
-64.5,101,47.201022
-21.0,16,47.343151
-64.5,101,47.377047
-64.5,101,47.393814
-20.0,14,47.437854
-18.0,10,47.444862
-21.0,16,47.494906
-21.5,17,47.54495
9.0,16,47.599
7.9285717,21,47.679971
-64.5,101,47.695596
-23.5,21,47.742471
-23.0,20,47.825903
-19.5,13,47.825903
-24.5,23,47.841528
13.928572,9,47.888561
9.5,15,47.925026
-17.0,8,47.925026
8.5,17,47.94065
7.0714283,17,48.040378
-64.5,101,48.102877
1.6428571,25,48.102877
9.571428,12,48.169039
-3.857143,36,48.263349
8.0,18,48.393835
0.21428585,25,48.592174
-64.5,101,48.6078
-19.0,12,48.707481
6.142857,16,48.707481
-19.5,13,48.803328
-64.5,101,48.822447
8.142857,12,48.869322
-64.5,101,48.884947
2.5,29,48.900572
5.3571424,29,48.999685
9.928572,17,48.999685
5.0,24,49.036334
-17.5,9,49.051933
2.0,30,49.051933
5.142857,18,49.114433
-19.0,12,49.130058
-19.0,12,49.197984
-64.5,101,49.741245
-64.5,101,49.75687
-64.5,101,49.853306
-23.5,21,49.894343
-64.5,101,49.926372
11.0,12,49.941386
-25.5,25,49.949393
13.5,7,49.99043
10.0,14,50.048482
-23.5,21,50.048482
-26.5,27,50.112726
8.928572,19,50.128351
-19.0,12,50.128351
-22.5,19,50.180656
-18.5,11,50.196241
8.571428,14,50.227492
8.428572,20,50.258741
6.0,22,50.326651
-19.0,12,50.326651
-18.0,10,50.38915
-20.0,14,50.410156
12.285714,18,50.514439
-22.5,19,50.540463
-23.0,20,50.65857
-28.0,30,50.866413
-64.5,101,50.882004
-64.5,101,50.913254
11.857142,16,50.981148
-20.5,15,50.999144
-21.5,17,51.046456
5.0,24,51.178988
4.5714283,22,51.197627
-64.5,101,51.265474
-20.0,14,51.312347
3.3571424,33,51.427058
-22.0,18,51.448645
-24.5,23,55.588787
11.0,12,55.6669
-64.5,101,55.703761
-64.5,101,56.006815
10.5,13,56.1009
-64.5,101,56.173967
-23.5,21,56.248034
-64.5,101,56.407179
-64.5,101,56.459226
4.142857,20,56.549307
-20.5,15,56.653403
-24.5,23,56.803903
-64.5,101,56.895648
-64.5,101,56.993348
3.0714283,25,57.017034
8.0,18,57.045371
-19.5,13,57.111169
-21.0,16,57.111169
-22.5,19,57.176876
-64.5,101,57.192565
-20.5,15,57.216588
-24.0,22,57.270636
5.714286,14,57.322683
-19.0,12,57.361719
-23.5,21,57.479826
-64.5,101,57.906546
-64.5,101,57.919557
-19.5,13,58.005939
-21.5,17,58.019952
-64.5,101,58.057783
-20.0,14,58.089007
-21.0,16,58.120256
-18.5,11,58.120256
-64.5,101,58.166407
-17.5,9,58.172726
-21.0,16,58.188333
-18.0,10,58.188333
-19.5,13,58.236119
-18.5,11,58.251719
-23.0,20,58.425912
7.5,19,58.578838
-22.0,18,58.7183
-21.0,16,58.848762
-64.5,101,58.932254
-20.5,15,58.932254
-64.5,101,58.947878
-64.5,101,59.00086
7.9285717,21,59.091547
-31.0,36,59.207653
9.071428,13,59.31375
-23.0,20,59.462885
7.0714283,17,59.597555
-64.5,101,59.723967
-64.5,101,59.776416
-64.5,101,59.838886
-22.5,19,59.838886
-19.5,13,59.922483
-24.5,23,60.004589
10.071428,11,60.087664
3.0714283,25,60.120695
-23.0,20,60.263449
-64.5,101,60.300483
-32.0,38,60.350528
-64.5,101,60.46263
3.0,28,60.476643
-7.285714,40,60.514677
-18.0,10,60.526689
6.5714283,18,60.640792
1.0,32,60.698845
-29.5,33,60.756898
-64.5,101,61.019135
-14.428572,60,61.089199
-17.0,8,61.143249
-22.0,18,61.25898
-64.5,101,61.305856
9.5,15,61.373749
11.5,11,61.389374
-64.5,101,61.436249
8.571428,14,61.485075
-21.5,17,61.527231
-19.5,13,61.572272
6.5,21,61.59229
-19.0,12,61.655347
-17.5,9,61.655347
-64.5,101,61.709842
-24.0,22,61.787967
-47.0,68,61.971517
-24.5,23,62.140562
8.428572,20,62.287957
-64.5,101,62.340633
-64.5,101,62.409495
6.0,22,62.42512
15.357142,9,62.471995
-64.5,101,62.48762
-22.5,19,62.539855
-20.5,15,62.55548
-19.5,13,66.54041
1.0714283,29,66.561475
9.571428,12,66.608318
-19.5,13,66.644976
-17.5,9,66.676215
-19.5,13,66.723089
5.5714283,20,66.794364
-64.5,101,66.877907
-2.857143,34,66.944475
-26.5,27,66.975725
6.5714283,18,66.996866
-64.5,101,67.090604
-24.0,22,67.090604
6.5714283,18,67.111732
3.4285717,30,67.174208
13.357142,13,67.174208
5.642857,17,67.227117
-22.0,18,67.289605
9.071428,13,67.37316
-26.0,26,67.388784
9.357142,21,67.493887
-24.0,22,67.655509
-64.5,101,67.739014
-20.5,15,67.75464
7.714286,10,67.82252
-64.5,101,67.838145
5.214286,15,67.937845
7.5,19,67.988381
-64.5,101,68.07853
10.071428,11,68.146462
1.5,31,68.177712
-32.5,39,68.443603
-64.5,101,68.478635
7.9285717,21,68.628771
-64.5,101,68.6608
9.0,16,68.731865
-20.5,15,68.824949
-64.5,101,68.89101
-24.5,23,68.988098
-21.5,17,69.020127
-19.0,12,69.112211
-21.5,17,69.121218
-64.5,101,69.162256
9.571428,12,69.218306
8.928572,19,69.267351
-22.5,19,69.379462
-64.5,101,69.410481
-26.5,27,69.483799
7.4285717,22,69.547064
-31.0,36,69.68011
-30.0,34,69.949356
-64.5,101,69.956361
11.571428,8,70.00141
8.0,18,70.089482
3.2142859,19,70.152539
-64.5,101,70.266643
-24.5,23,70.27465
-64.5,101,70.324695
-27.0,28,70.362599
-18.5,11,70.434672
-27.5,29,70.466702
6.142857,16,70.54077
8.5,17,70.577803
-22.5,19,70.70067
-11.785714,49,70.890254
-64.5,101,70.966323
-64.5,101,71.019372
-7.357143,43,71.019372
1.5714283,28,71.081428
-18.5,11,71.152492
8.428572,20,71.152492
4.5714283,22,71.165505
-21.0,16,71.265547
-23.0,20,71.282562
-27.0,28,71.343617
9.0,16,71.383654
-25.0,24,71.432054
-19.5,13,71.463293
12.357142,15,71.57614
7.0,20,71.593156
-64.5,101,71.650208
7.9285717,21,71.79534
-64.5,101,72.026775
-64.5,101,72.283481
-64.5,101,72.298495
-22.5,19,72.441624
-64.5,101,72.519696
8.071428,15,72.624791
1.0,32,72.672834
-64.5,101,72.768921
7.5,19,72.812962
-1.0714283,39,72.931069
-64.5,101,73.037166
7.8571424,24,73.102225
10.428572,16,73.215327
-64.5,101,73.515565
-64.5,101,73.560607
2.0714283,27,78.182608
-64.5,101,78.19662
-19.0,12,78.287703
-19.0,12,78.379787
-64.5,101,78.387795
-64.5,101,78.678058
-19.5,13,78.774145
-21.0,16,78.877239
-64.5,101,78.896256
-18.0,10,78.941297
-64.5,101,79.059404
-64.5,101,79.066411
-23.5,21,79.073417
7.142857,14,79.172952
9.857142,20,79.204849
-26.0,26,79.249889
6.642857,15,79.306941
-26.5,27,79.366995
-19.0,12,79.39502
2.5714283,26,79.435057
-19.5,13,79.524138
-64.5,101,79.584192
9.5,15,79.679279
-20.5,15,79.774365
-20.0,14,79.871453
-64.5,101,80.077641
-26.0,26,80.086649
-64.5,101,80.11067
9.571428,12,80.179733
-21.5,17,80.234783
-64.5,101,80.248796
-21.0,16,80.370907
-20.0,14,80.459987
-3.357143,35,80.479005
-20.0,14,80.546066
-25.5,25,80.632144
6.642857,15,80.63915
9.428572,18,80.747248
-64.5,101,80.76026
-64.5,101,80.841335
10.0,14,80.850342
4.5714283,22,80.888377
-20.5,15,80.983463
-24.5,23,80.997476
6.142857,16,81.087643
0.5,33,81.206751
-18.5,11,81.275814
-64.5,101,81.281819
-21.5,17,81.400927
-64.5,101,81.508025
2.0,30,81.607114
9.0,16,81.718216
-64.5,101,81.865349
7.9285717,21,82.032501
2.2142859,21,82.107569
-19.5,13,82.168625
-64.5,101,82.199653
11.5,11,82.219671
12.928572,11,82.312756
4.5714283,22,82.389825
-64.5,101,82.510936
7.142857,14,82.510936
1.9285717,33,82.528952
8.714286,8,82.572993
4.214286,17,82.650062
11.0,12,82.658069
-19.5,13,82.751154
5.642857,17,82.770171
-18.5,11,82.820216
-24.0,22,82.911299
7.0,20,82.949333
-64.5,101,83.046422
-25.0,24,83.065439
7.5,19,83.071445
-19.0,12,83.125494
-21.0,16,83.175089
-64.5,101,83.188101
-23.0,20,83.195107
-17.5,9,83.243152
7.9285717,21,83.256163
7.142857,14,83.281185
7.9285717,21,83.375271
-25.0,24,83.431322
-64.5,101,83.827682
-64.5,101,83.909757
-64.5,101,84.027863
-64.5,101,84.083915
4.0714283,23,84.170994
-64.5,101,84.47527
-18.0,10,84.543332
-64.5,101,84.56235
11.428572,14,84.631412
6.0714283,19,84.682459
-21.0,16,84.734506
-64.5,101,84.743514
-18.5,11,84.758527
7.214286,11,84.811575
-19.0,12,84.824588
-64.5,101,84.840602
-21.5,17,84.873632
9.5,15,84.939692
9.285714,24,84.983732
0.0714283,31,85.018764
4.214286,17,89.015501
-2.357143,33,89.151625
-21.5,17,89.257721
-22.0,18,89.375829
-64.5,101,89.444891
13.857142,12,89.451898
-64.5,101,89.513954
-20.5,15,89.613044
-64.5,101,89.683108
7.0714283,17,89.742161
7.3571424,25,89.85026
-21.5,17,89.85026
10.0,14,89.952352
-25.0,24,90.102489
-64.5,101,90.134517
-64.5,101,90.142525
-20.0,14,90.231606
9.357142,21,90.268639
1.6428571,25,90.407766
8.071428,15,90.503853
-64.5,101,90.530878
-33.0,40,90.548895
-21.5,17,90.62096
7.5,19,90.669003
-64.5,101,90.808129
-64.5,101,91.244526
-64.5,101,91.328602
-64.5,101,91.36964
-64.5,101,91.501759
-0.4285717,32,91.545799
7.142857,14,91.638884
-23.0,20,91.764998
7.5,19,91.893115
-64.5,101,91.93215
-64.5,101,92.040248
-28.5,31,92.0963
7.5714283,16,92.140339
-64.5,101,92.159356
-22.5,19,92.215408
-20.5,15,92.233424
7.5,19,92.276463
4.0714283,23,92.358537
3.0,28,92.419593
-26.0,26,92.458628
-19.5,13,92.545707
-23.5,21,92.568728
-64.5,101,92.599757
-30.5,35,92.611768
6.5714283,18,92.671822
10.5,13,92.687837
8.0,18,92.695844
9.428572,18,92.731957
8.642857,11,92.75698
6.9285717,23,92.818036
-27.5,29,92.873085
-23.0,20,92.941147
9.571428,12,92.948153
-30.0,34,93.167353
-64.5,101,93.365532
-64.5,101,93.391556
-64.5,101,93.581729
5.0714283,21,93.719854
-64.5,101,93.825951
5.5,23,93.890009
-17.5,9,93.952066
-2.7857141,31,94.033139
-64.5,101,94.040145
5.642857,17,94.059162
-64.5,101,94.066169
12.428572,12,94.114212
8.5,17,94.163257
9.928572,17,94.170263
-26.5,27,94.200291
-20.0,14,94.249335
-19.5,13,94.329408
-4.357143,37,94.406478
-23.0,20,94.473539
-20.5,15,94.579635
3.9285717,29,94.611664
10.571428,10,94.691737
-64.5,101,94.803839
-23.0,20,94.835869
-64.5,101,94.910936
7.0,20,94.973994
-20.0,14,95.000017
-8.357143,45,95.298288
-64.5,101,95.306296
-20.5,15,95.40038
-64.5,101,95.524493
-32.5,39,95.579543
-22.0,18,95.640598
6.714286,12,95.653612
-64.5,101,95.708661
-21.5,17,99.557231
6.0714283,19,99.557231
-11.071428,59,99.595264
7.5,19,99.625292
7.9285717,21,99.692352
-23.5,21,99.72238
-18.5,11,99.760414
12.071428,7,99.804454
3.0714283,25,99.977612
-21.0,16,100.081706
-21.5,17,100.200815
-64.5,101,100.229841
-64.5,101,100.305911
10.071428,11,100.313917
-21.5,17,100.32793
-64.5,101,100.420014
-23.5,21,100.458049
13.357142,13,100.545127
-23.0,20,100.560141
9.357142,21,100.707145
-64.5,101,101.006543
-64.5,101,101.022167
10.5,13,101.090042
4.714286,16,101.136918
-64.5,101,101.236059
-22.5,19,101.397056
-64.5,101,101.433089
-32.0,38,101.43409
-18.5,11,101.520168
-19.0,12,101.601242
-28.0,30,101.625263
-64.5,101,101.842461
-34.0,42,101.909521
7.8571424,24,102.016619
5.142857,18,102.044644
-20.5,15,102.146737
-64.5,101,102.146737
2.7142859,20,102.153744
-20.5,15,102.252834
-64.5,101,102.299875
-25.5,25,102.312888
8.071428,15,102.400968
9.071428,13,102.401968
-18.0,10,102.484043
-19.0,12,102.602151
-26.0,26,102.631177
8.071428,15,102.724261
8.142857,12,102.826355
-64.5,101,102.945463
-0.0714283,37,102.945463
-18.5,11,103.047555
-20.0,14,103.072578
-64.5,101,103.090594
-23.5,21,103.220713
4.0,26,103.287773
-22.0,18,103.365844
-24.5,23,103.467937
-20.5,15,103.483952
-22.5,19,103.608064
-24.0,22,103.640094
-64.5,101,103.640094
14.357142,11,103.729175
-21.0,16,103.729175
-19.5,13,103.745189
-64.5,101,103.868301
8.0,18,103.875307
1.6428571,25,103.906335
3.4285717,30,103.938365
-19.5,13,103.952377
-20.0,14,103.96639
8.571428,14,104.041457
5.5,23,104.196599
14.285714,14,104.300693
-1.5714283,40,104.597964
-64.5,101,104.618983
-64.5,101,104.652013
-64.5,101,104.678036
5.0714283,21,104.822167
-35.5,45,105.178604
-64.5,101,105.34541
-64.5,101,105.370098
-64.5,101,105.40645
8.571428,14,105.445824
-33.0,40,105.464842
-20.5,15,105.472849
-24.5,23,105.577945
-20.0,14,105.584951
8.0,18,105.609973
-25.5,25,105.640001
-18.5,11,105.699054
-20.5,15,105.708063
5.0714283,21,105.801146
-30.0,34,105.950609
5.5,23,105.968627
8.571428,14,106.06036
-64.5,101,106.318595
-19.5,13,106.415683
-64.5,101,106.428723
-64.5,101,106.681848
1.3571424,37,106.681848
10.571428,10,106.744325
-64.5,101,106.759949
7.5714283,16,106.791377
