#{"t_start": 1654722597.3983662, "env_id": null}
r,l,t
-64.5,101,29.261454
-64.5,101,29.280475
-64.5,101,29.293489
7.142857,14,29.348547
3.5,27,29.461984
-22.5,19,29.485991
-21.0,16,29.583053
-64.5,101,29.741989
-21.0,16,29.845054
-5.1428576,50,29.903052
-64.5,101,29.97105
6.214286,13,29.990982
-21.0,16,30.100981
-64.5,101,30.170048
10.5,13,30.195055
-17.5,9,30.232051
10.857142,18,30.357064
-18.0,10,30.426063
-31.5,37,30.45205
6.714286,12,30.501049
-64.5,101,30.532049
6.5714283,18,30.64406
-64.5,101,30.651048
-27.5,29,30.68205
10.0,14,30.738055
-22.5,19,30.764051
11.0,12,30.837054
8.5,17,30.844049
8.928572,19,30.96406
-0.5,35,31.07306
-64.5,101,31.09205
-20.0,14,31.161048
4.5714283,22,31.311048
-64.5,101,31.344051
-19.5,13,31.414051
-20.5,15,31.45505
10.071428,11,31.49405
-19.0,12,31.550047
-21.0,16,31.61305
-64.5,101,31.66305
5.642857,17,31.720047
-22.5,19,31.800047
-64.5,101,31.809055
-19.0,12,31.818064
-19.0,12,31.910048
11.285714,20,31.952936
-24.5,23,31.965053
-22.0,18,32.020048
-19.5,13,32.045053
2.5714283,26,32.120086
9.071428,13,32.135051
-22.5,19,32.151047
-64.5,101,32.257052
6.142857,16,32.257052
-23.0,20,32.293058
7.642857,13,32.373058
-35.0,44,32.561507
-1.3571429,31,32.603546
9.857142,20,32.735667
12.5,9,32.79572
-64.5,101,32.825748
-64.5,101,32.978887
-20.0,14,33.07197
-19.0,12,33.147039
-64.5,101,33.273154
3.5,27,33.472335
-64.5,101,37.792939
-64.5,101,37.818963
-21.0,16,37.850992
5.642857,17,37.938071
-23.5,21,37.996123
15.285714,12,38.084203
-64.5,101,38.136251
-21.5,17,38.207315
-64.5,101,38.512043
-20.5,15,38.611041
-64.5,101,38.648047
11.071428,9,38.708049
-64.5,101,38.821043
-64.5,101,38.893489
-19.5,13,38.990576
2.642857,23,39.155727
9.0,16,39.278839
-64.5,101,39.326882
-64.5,101,39.419967
-27.0,28,39.516054
-64.5,101,39.557091
-26.5,27,39.617145
8.0,18,39.682205
0.6428571,27,39.715235
8.071428,15,39.730248
11.928572,13,39.781295
8.5,17,39.834343
-21.0,16,39.842351
-64.5,101,40.003497
-28.0,30,40.059548
-4.9285717,41,40.072559
-32.0,38,40.110595
-21.5,17,40.125608
-18.5,11,40.142623
-18.5,11,40.158638
7.214286,11,40.237709
-23.5,21,40.270739
10.071428,11,40.333797
-20.5,15,40.394852
11.428572,14,40.500948
8.142857,12,40.598036
4.642857,19,40.72315
-64.5,101,40.873287
-64.5,101,40.8883
-19.5,13,40.980384
-22.0,18,41.000402
-64.5,101,41.049447
-25.5,25,41.173559
-27.0,28,41.244624
2.642857,23,41.31769
-22.0,18,41.36173
-64.5,101,41.408773
-20.0,14,41.451812
-0.78571415,27,41.500856
3.2142859,19,41.539891
-64.5,101,41.663004
4.5714283,22,41.798126
-64.5,101,42.14344
-64.5,101,42.191483
-64.5,101,42.223513
8.214286,9,42.248535
6.5714283,18,42.334614
-22.0,18,42.359637
6.214286,13,42.424695
-64.5,101,42.481747
4.0,26,42.606861
-23.5,21,42.632885
-18.5,11,42.675924
10.857142,18,42.801037
-64.5,101,42.824058
-32.0,38,42.889117
-20.0,14,42.896124
8.5,17,42.934158
11.071428,9,42.99121
-23.0,20,43.018235
-24.5,23,43.044259
-64.5,101,43.044259
6.214286,13,43.07929
-21.0,16,43.127333
-20.0,14,43.182384
-3.857143,36,43.429608
13.857142,12,43.509681
-64.5,101,43.749899
-64.5,101,43.749899
-64.5,101,43.825968
-22.5,19,43.875013
4.9285717,27,43.928061
-64.5,101,44.186976
-28.0,30,44.394057
-64.5,101,44.495002
-64.5,101,44.545056
-64.5,101,44.598751
-24.5,23,44.660808
-24.0,22,44.707874
-23.0,20,48.800031
-24.0,22,48.869037
4.4285717,28,49.044034
-64.5,101,49.119038
-33.0,40,49.298038
0.0714283,31,49.317037
-64.5,101,49.417036
-64.5,101,49.455034
-27.0,28,49.486035
-21.0,16,49.517046
12.0,10,49.547037
9.5,15,49.614033
-19.5,13,49.633033
-21.0,16,49.735032
-64.5,101,49.995045
-21.5,17,50.104032
-64.5,101,50.128036
5.714286,14,50.228036
7.0,20,50.252513
-64.5,101,50.301558
-21.5,17,50.407654
-64.5,101,50.420665
10.571428,10,50.483723
-64.5,101,50.918118
-64.5,101,50.937135
6.0714283,19,51.035223
-22.0,18,51.048235
-64.5,101,51.092276
-64.5,101,51.166343
8.428572,20,51.17435
-24.0,22,51.17435
-19.5,13,51.253422
-20.0,14,51.253422
9.571428,12,51.346507
-29.5,33,51.492639
-64.5,101,51.754877
-64.5,101,51.83495
-21.0,16,51.853968
11.5,11,51.92303
-64.5,101,52.006106
-23.5,21,52.069164
-64.5,101,52.137224
-21.0,16,52.168253
11.071428,9,52.193276
-20.0,14,52.256333
7.642857,13,52.338408
-20.0,14,52.425487
-64.5,101,52.48454
8.0,18,52.555605
-64.5,101,52.661701
1.9285717,33,52.712747
-18.5,11,52.799826
6.8571424,26,52.855877
-64.5,101,52.882902
-19.5,13,52.899917
10.5,13,52.976987
12.357142,15,53.00201
3.142857,22,53.009017
-24.5,23,53.137133
3.642857,21,53.154148
12.0,10,53.230217
10.857142,18,53.271255
-64.5,101,53.281264
-17.0,8,53.335313
11.928572,13,53.382356
-25.5,25,53.412383
-19.0,12,53.418388
13.5,7,53.456423
-19.0,12,53.456423
7.0714283,17,53.581537
-64.5,101,53.729671
-18.5,11,53.815749
-64.5,101,54.099007
-64.5,101,54.13604
-64.5,101,54.244138
8.928572,19,54.257151
-19.5,13,54.342227
-19.0,12,54.349233
10.0,14,54.452328
-64.5,101,54.489362
4.0714283,23,54.514384
-20.0,14,54.575439
-21.5,17,54.617478
13.928572,9,54.674529
-64.5,101,54.786631
-24.0,22,54.837677
11.0,12,54.868706
-64.5,101,55.128473
4.142857,20,55.256613
-64.5,101,55.256613
-20.0,14,55.346712
-25.5,25,55.422796
