#{"t_start": 1654771345.7706256, "env_id": null}
r,l,t
33.357143,13,0.16515
20.428572,16,0.190173
28.857143,22,0.235215
-18.5,11,0.251229
-21.0,16,0.359327
-24.0,22,0.359327
22.428572,32,0.48546
17.214285,11,0.550395
-17.5,9,0.620475
-64.5,101,0.795615
17.071428,17,0.927127
-64.5,101,1.079583
-64.5,101,1.079583
-17.0,8,1.14064
11.357143,37,1.205698
-22.0,18,1.222713
23.785715,15,1.336817
-64.5,101,1.376853
-24.5,23,1.385862
30.071428,11,1.457927
-21.0,16,1.457927
-22.0,18,1.587579
-43.5,61,1.812025
-64.5,101,1.870079
16.928572,23,1.976173
-20.5,15,1.984181
-64.5,101,2.173353
4.9285717,27,2.182362
35.357143,9,2.249422
-64.5,101,2.310478
21.928572,13,2.342507
22.357143,15,2.402561
-23.0,20,2.469622
30.857143,18,2.529678
30.357143,19,2.662798
-64.5,101,2.690824
31.857143,16,2.781906
-26.5,27,2.826947
-64.5,101,2.853971
-31.0,36,3.101195
-64.5,101,3.149239
30.285713,22,3.237319
-64.5,101,3.422488
-64.5,101,3.465527
19.428572,18,3.627674
-25.5,25,3.628675
-64.5,101,3.916937
12.928572,31,3.935954
30.0,14,4.021031
-64.5,101,4.03004
-23.0,20,4.081086
-25.5,25,4.209202
-22.0,18,4.209202
17.714285,10,4.282269
-64.5,101,4.428401
29.642857,9,4.487455
26.857143,26,4.642596
-64.5,101,4.694643
-19.0,12,4.722669
-64.5,101,4.8668
-26.5,27,4.899829
-64.5,101,4.934861
32.857143,14,4.964889
-22.0,18,5.051967
-22.5,19,5.083997
-18.0,10,5.113023
-35.5,45,5.18609
15.0,24,5.255153
-64.5,101,5.336226
-64.5,101,5.716572
-64.5,101,5.818664
-64.5,101,5.895734
-19.5,13,5.974807
-64.5,101,5.974807
32.357143,15,6.078901
17.428572,22,6.125944
24.642857,19,6.247054
-64.5,101,6.352149
-64.5,101,6.460248
15.214285,15,6.560339
-64.5,101,6.726043
-64.5,101,6.88395
-19.0,12,10.809446
-64.5,101,10.860492
-64.5,101,11.139746
-30.5,35,11.172776
24.785715,13,11.242839
25.285715,12,11.311903
-64.5,101,11.311903
34.357143,11,11.378963
24.714285,16,11.40899
-20.5,15,11.466044
-64.5,101,11.535105
-24.5,23,11.597161
-64.5,101,11.791337
-30.5,35,11.819874
-22.0,18,11.919985
17.857143,24,11.926992
-64.5,101,12.014087
23.714285,18,12.033202
-18.0,10,12.073246
32.357143,15,12.126544
-18.5,11,12.145565
-64.5,101,12.152573
-20.0,14,12.235638
30.857143,18,12.263669
-26.5,27,12.2917
-19.0,12,12.359779
-28.5,31,12.418839
-27.5,29,12.556964
-64.5,101,12.565972
11.357143,37,12.657056
-64.5,101,12.887264
-64.5,101,13.183772
-64.5,101,13.190788
-19.5,13,13.259879
-64.5,101,13.282904
24.642857,19,13.302917
30.357143,19,13.372995
22.285715,18,13.394017
25.285715,12,13.450569
-64.5,101,13.528654
-22.0,18,13.651798
-64.5,101,13.957081
-64.5,101,14.057173
-64.5,101,14.108219
-22.5,19,14.213314
-64.5,101,14.276371
30.285713,22,14.360448
-17.0,8,14.411494
-17.0,8,14.457536
-32.0,38,14.521594
-64.5,101,14.589656
31.428572,14,14.619683
23.857143,12,14.679738
-64.5,101,14.696753
23.357143,13,14.708764
-64.5,101,15.105536
12.642857,23,15.242534
-64.5,101,15.300539
-64.5,101,15.319537
-64.5,101,15.330537
-21.0,16,15.391533
29.5,15,15.403533
30.142857,28,15.410543
-29.0,32,15.578538
25.571428,20,15.708535
23.142857,22,15.832534
-64.5,101,15.938539
-64.5,101,16.020534
-64.5,101,16.026536
17.642857,13,16.093534
4.9285717,47,16.122533
-25.0,24,16.162533
16.714285,12,16.190542
27.285713,28,16.253534
-21.5,17,16.260531
18.428572,20,16.315537
22.5,9,16.322543
-20.0,14,16.401542
14.214285,17,16.415537
28.5,17,16.512531
-64.5,101,16.535533
-30.5,35,16.615535
22.857143,14,16.630534
-18.0,10,16.69153
-20.5,15,16.733534
-26.5,27,16.854536
-64.5,101,16.889547
30.357143,19,16.998546
-64.5,101,20.754531
-23.5,21,20.877532
-64.5,101,20.952528
16.571428,18,20.986531
-64.5,101,21.06653
15.0,24,21.123528
-64.5,101,21.203528
-33.5,41,21.305532
15.928572,25,21.462525
-64.5,101,21.563528
27.571428,16,21.675528
21.428572,34,21.694529
-17.5,9,21.729533
-64.5,101,21.758534
-19.5,13,21.774402
-64.5,101,21.843529
-20.5,15,21.862528
9.785714,23,21.872527
-17.5,9,21.911524
-18.5,11,21.987529
16.571428,18,21.996531
-26.5,27,22.065527
29.785713,23,22.19453
-64.5,101,22.393528
33.785713,15,22.491526
19.5,15,22.588532
-64.5,101,22.616529
-64.5,101,22.624525
-22.0,18,22.716528
-22.0,18,22.82653
-64.5,101,22.838533
-27.5,29,23.000535
-19.5,13,23.073527
-18.0,10,23.131526
-64.5,101,23.231526
-21.5,17,23.231526
-64.5,101,23.237532
-20.0,14,23.324528
32.214287,21,23.366527
-29.0,32,23.43753
-64.5,101,23.449531
-26.0,26,23.492526
4.9285717,27,23.606539
-29.0,32,23.690535
-20.5,15,23.713533
-19.5,13,23.786526
-21.0,16,23.830525
33.428574,10,23.895546
14.428572,28,23.968531
-64.5,101,24.014525
-64.5,101,24.07753
-19.5,13,24.090523
27.0,20,24.209532
15.785715,31,24.295525
25.571428,20,24.344523
-24.0,22,24.443526
20.428572,16,24.452521
-64.5,101,24.554527
12.357142,15,24.554527
-21.5,17,24.577526
-64.5,101,24.643526
-21.5,17,24.674526
-64.5,101,25.227266
-64.5,101,25.248285
26.785715,9,25.292325
-64.5,101,25.314345
-64.5,101,25.353381
16.714285,12,25.379404
-22.0,18,25.379404
-19.5,13,25.406429
-18.0,10,25.420442
12.428572,12,25.455473
35.642857,17,25.509523
19.714285,26,25.569577
25.142857,18,25.67167
0.1428566,48,25.72672
-25.5,25,25.821806
-25.5,25,25.895874
18.428572,20,25.96894
-64.5,101,26.010978
18.928572,19,26.032998
-19.5,13,26.126083
16.928572,23,26.135091
-64.5,101,26.166119
-20.0,14,26.235183
24.857143,10,26.312251
-23.0,20,26.312251
-64.5,101,26.68459
-19.0,12,26.756655
-64.5,101,26.782679
-64.5,101,26.952834
-64.5,101,26.952834
-29.5,33,27.012888
-32.5,39,30.673898
23.428572,10,30.732951
20.428572,16,30.845054
-64.5,101,30.890095
21.428572,14,30.94014
31.0,12,30.977174
-64.5,101,31.088274
11.214285,23,31.096281
-64.5,101,31.137319
-28.5,31,31.174366
33.285713,16,31.188379
34.857143,10,31.237423
-18.0,10,31.30644
32.928574,11,31.376523
-64.5,101,31.758873
-64.5,101,31.807998
-64.5,101,31.862047
27.0,20,31.899081
17.642857,13,31.900082
25.214285,15,31.96514
-64.5,101,32.072238
-21.0,16,32.180336
21.928572,33,32.198353
-64.5,101,32.581701
-64.5,101,32.581701
18.071428,15,32.676787
-64.5,101,32.850945
-64.5,101,32.874303
-29.5,33,32.906308
30.714287,24,33.036537
-23.5,21,33.171632
-64.5,101,33.249703
36.642857,15,33.265717
-64.5,101,33.52195
-64.5,101,33.573997
16.071428,19,33.645063
-64.5,101,33.921312
-64.5,101,33.937327
-64.5,101,34.221585
-64.5,101,34.29265
19.357143,21,34.429775
-64.5,101,34.570903
-64.5,101,34.586917
-19.5,13,34.654978
-22.5,19,34.701021
19.857143,20,34.775088
-20.0,14,34.792103
-64.5,101,34.93223
-22.0,18,34.962258
14.857143,30,35.03132
-21.5,17,35.049337
-24.0,22,35.118399
-21.0,16,35.143423
-64.5,101,35.15143
-19.5,13,35.2285
20.857143,18,35.235506
10.714285,24,35.398654
-26.5,27,35.413668
36.642857,15,35.524769
-23.0,20,35.651884
-64.5,101,35.725952
