#{"t_start": 1654726525.7029595, "env_id": null}
r,l,t
6.142857,16,0.192627
-26.0,26,0.265662
-19.5,13,0.359748
-23.5,21,0.487589
-18.5,11,0.579669
-22.5,19,0.705255
-64.5,101,0.801244
-64.5,101,0.801244
-64.5,101,0.912995
-29.0,32,0.95103
1.6428571,25,0.982058
8.571428,14,1.021481
-21.0,16,1.074008
-22.0,18,1.120883
-20.5,15,1.138654
-21.0,16,1.211734
-18.5,11,1.211734
7.642857,13,1.319619
13.5,7,1.390684
-20.0,14,1.524805
-64.5,101,1.638909
11.071428,9,1.713977
-64.5,101,2.021573
-64.5,101,2.094639
-19.0,12,2.189552
-64.5,101,2.336418
8.857142,22,2.352043
-22.0,18,2.490923
-23.0,20,2.515945
-64.5,101,2.522663
-18.5,11,2.572664
8.0,18,2.612342
14.285714,14,2.62135
-23.5,21,2.743429
-64.5,101,2.759041
1.5714283,28,2.809494
-19.5,13,2.859562
-33.5,41,2.861835
6.0,22,2.893074
-22.0,18,2.924323
-22.0,18,2.976817
4.642857,19,3.110649
6.9285717,23,3.272339
2.5714283,26,3.468119
-64.5,101,3.555978
-64.5,101,3.590468
-64.5,101,3.621718
-25.5,25,3.729348
-24.0,22,3.773692
6.9285717,23,3.85728
-22.5,19,3.895675
-24.0,22,4.014199
12.5,9,4.07226
-64.5,101,4.122305
-19.5,13,4.14068
-18.0,10,4.218793
-64.5,101,4.255419
2.9285717,31,4.456719
-20.0,14,4.540249
-64.5,101,4.540249
-20.0,14,4.623744
6.642857,15,4.623744
6.142857,16,4.726048
-64.5,101,4.757288
-25.5,25,4.788537
7.5714283,16,4.825816
-64.5,101,4.841429
-21.0,16,4.888304
-19.5,13,4.9393
6.9285717,23,5.071076
-26.0,26,5.248306
-21.0,16,5.347448
-64.5,101,5.382452
-64.5,101,5.466029
-64.5,101,5.518904
-21.0,16,5.612642
-32.0,38,5.632397
8.0,18,5.730535
-25.0,24,5.882003
-64.5,101,5.960127
1.5,31,6.062212
-64.5,101,6.077836
-19.0,12,6.161385
-64.5,101,6.245473
-24.0,22,6.378942
-64.5,101,6.600019
-64.5,101,6.699481
-64.5,101,6.798673
-31.0,36,6.829923
-22.0,18,6.914029
-18.5,11,11.256918
-64.5,101,11.30923
-20.0,14,11.387354
-25.0,24,11.544202
-64.5,101,11.622326
-19.0,12,11.622326
-64.5,101,11.737077
-64.5,101,11.904814
7.9285717,21,12.035386
-64.5,101,12.280517
-64.5,101,12.280517
-64.5,101,12.408485
5.714286,14,12.486463
-64.5,101,12.684734
2.7857141,37,12.715952
-22.0,18,12.798203
-21.5,17,12.830741
-64.5,101,12.945513
-64.5,101,12.945513
-23.5,21,12.961139
-21.0,16,13.060245
-64.5,101,13.551455
-64.5,101,13.635026
-64.5,101,13.65065
-17.5,9,13.697525
-19.5,13,13.734408
-64.5,101,13.750033
7.142857,14,13.834255
-24.0,22,13.834255
9.0,16,13.834255
-21.0,16,13.927993
-22.5,19,13.949001
5.8571424,28,14.011488
7.642857,13,14.110655
-64.5,101,14.194127
-21.0,16,14.308994
-64.5,101,14.586695
-64.5,101,14.60232
-17.5,9,14.654567
-64.5,101,14.753809
10.857142,18,14.785028
-3.0714283,43,14.899806
-21.0,16,14.915518
-64.5,101,14.998003
-20.5,15,15.013633
0.0,34,15.029258
-23.5,21,15.076128
6.5714283,18,15.143091
9.5,15,15.206287
-22.5,19,15.273083
10.5,13,15.288708
11.0,12,15.356613
-22.5,19,15.403488
14.857142,10,15.419112
-0.28571415,26,15.586176
6.5714283,18,15.739025
-64.5,101,15.739025
-64.5,101,15.739025
4.142857,20,15.871633
-26.5,27,15.913671
7.4285717,22,16.016933
6.4285717,24,16.063809
-64.5,101,16.095057
-18.5,11,16.162976
7.0,20,16.299641
-64.5,101,16.394633
-23.5,21,16.432667
-18.5,11,16.487075
-19.0,12,16.571113
-64.5,101,16.660381
-34.5,43,16.660381
-64.5,101,16.711478
-22.0,18,16.776537
-4.785714,35,16.795554
12.785714,17,16.883589
-20.5,15,16.977674
14.428572,8,17.018364
-64.5,101,17.285277
-64.5,101,17.347764
-18.0,10,17.41572
-64.5,101,17.431345
-18.5,11,17.513405
-22.0,18,17.534385
-64.5,101,17.7188
9.142857,10,17.81242
7.5714283,16,22.051882
-19.5,13,22.137638
-64.5,101,22.168877
10.428572,16,22.252404
-64.5,101,22.399983
-64.5,101,22.425005
-27.0,28,22.455032
-17.5,9,22.49607
-19.5,13,22.553121
0.14285707,28,22.671806
3.642857,21,22.687432
9.5,15,22.788907
-26.5,27,22.867665
-64.5,101,22.875673
8.428572,20,22.925718
-22.5,19,23.001788
-20.5,15,23.028812
-64.5,101,23.098602
12.357142,15,23.113616
6.5714283,18,23.158657
9.071428,13,23.237728
2.5714283,26,23.280378
-20.0,14,23.33743
6.5,21,23.426511
11.0,12,23.512589
-64.5,101,23.556628
10.071428,11,23.582652
11.0,12,23.636702
-64.5,101,23.778831
8.0,18,23.892934
11.928572,13,23.973353
-64.5,101,24.0054
-4.9285717,41,24.251626
-64.5,101,24.251626
-64.5,101,24.322018
-20.5,15,24.38691
-20.5,15,24.38691
12.785714,17,24.524519
2.2142859,21,24.553545
10.571428,10,24.623608
-23.0,20,24.665648
-64.5,101,24.757731
-20.5,15,24.858436
-64.5,101,25.085012
-1.7857141,29,25.085012
-19.0,12,25.173091
-26.0,26,25.281189
7.142857,14,25.281189
-64.5,101,25.359261
-20.5,15,25.378278
-64.5,101,25.398296
-24.0,22,25.424319
2.642857,23,25.554549
-27.0,28,25.743271
-21.0,16,25.842472
-18.5,11,25.920597
-64.5,101,26.042869
-64.5,101,26.067891
-64.5,101,26.123941
-25.0,24,26.235565
2.642857,23,26.275257
-20.0,14,26.33271
