#{"t_start": 1654726123.2774274, "env_id": null}
r,l,t
6.142857,16,0.194176
-26.0,26,0.261237
-19.5,13,0.348316
-23.5,21,0.501455
-18.5,11,0.591537
-22.5,19,0.748679
-64.5,101,0.83676
-64.5,101,0.83676
-64.5,101,0.951905
-29.0,32,1.002415
1.6428571,25,1.03509
8.571428,14,1.082673
-21.0,16,1.116638
-22.0,18,1.16683
-20.5,15,1.183275
-21.0,16,1.235533
-18.5,11,1.242889
7.642857,13,1.327913
13.5,7,1.378959
-20.0,14,1.49316
-64.5,101,1.613268
11.071428,9,1.684333
-64.5,101,2.002463
-64.5,101,2.074528
-19.0,12,2.165611
-64.5,101,2.334764
8.857142,22,2.344773
-22.0,18,2.469109
-23.0,20,2.489536
-64.5,101,2.501591
-18.5,11,2.553079
8.0,18,2.568704
14.285714,14,2.584328
-23.5,21,2.699164
-64.5,101,2.714789
1.5714283,28,2.769946
-19.5,13,2.819199
-33.5,41,2.827206
6.0,22,2.86424
-22.0,18,2.889263
-22.0,18,2.934768
4.642857,19,3.084363
6.9285717,23,3.339906
2.5714283,26,3.52674
-64.5,101,3.621819
-64.5,101,3.670213
-64.5,101,3.69558
-25.5,25,3.784947
-24.0,22,3.841003
6.9285717,23,3.945097
-22.5,19,3.976443
-24.0,22,4.096552
12.5,9,4.154605
-64.5,101,4.208039
-19.5,13,4.239276
-18.0,10,4.303745
-64.5,101,4.341048
2.9285717,31,4.564927
-20.0,14,4.662015
-64.5,101,4.662015
-20.0,14,4.751096
6.642857,15,4.758103
6.142857,16,4.874499
-64.5,101,4.916537
-25.5,25,4.950568
7.5714283,16,4.992606
-64.5,101,5.018629
-21.0,16,5.056464
-19.5,13,5.089733
6.9285717,23,5.241922
-26.0,26,5.414634
-21.0,16,5.522732
-64.5,101,5.572507
-64.5,101,5.634984
-64.5,101,5.702937
-21.0,16,5.820657
-32.0,38,5.829665
8.0,18,5.945771
-25.0,24,6.098383
-64.5,101,6.186462
1.5,31,6.291559
-64.5,101,6.30457
-19.0,12,6.378637
-64.5,101,6.473317
-24.0,22,6.604558
-64.5,101,6.842909
-64.5,101,6.95401
-64.5,101,7.055103
-31.0,36,7.093136
-22.0,18,7.172782
-18.5,11,11.498138
-64.5,101,11.550426
-20.0,14,11.64734
-25.0,24,11.780018
-64.5,101,11.858142
-19.0,12,11.858142
-64.5,101,11.987956
-64.5,101,12.157109
7.9285717,21,12.319572
-64.5,101,12.564731
-64.5,101,12.564731
-64.5,101,12.699222
5.714286,14,12.777347
-64.5,101,12.975543
2.7857141,37,13.006792
-22.0,18,13.090274
-21.5,17,13.121525
-64.5,101,13.204974
-64.5,101,13.204974
-23.5,21,13.220599
-21.0,16,13.304046
-64.5,101,13.769186
-64.5,101,13.864272
-64.5,101,13.878285
-17.5,9,13.912955
-19.5,13,13.963153
-64.5,101,13.970159
7.142857,14,14.054546
-24.0,22,14.062554
9.0,16,14.062554
-21.0,16,14.141978
-22.5,19,14.1744
5.8571424,28,14.225577
7.642857,13,14.309073
-64.5,101,14.408206
-21.0,16,14.501943
-64.5,101,14.855097
-64.5,101,14.873114
-17.5,9,14.939589
-64.5,101,15.02855
10.857142,18,15.066874
-3.0714283,43,15.158073
-21.0,16,15.174088
-64.5,101,15.248155
-20.5,15,15.261167
0.0,34,15.268174
-23.5,21,15.311212
6.5714283,18,15.360257
9.5,15,15.404298
-22.5,19,15.478365
10.5,13,15.485371
11.0,12,15.546623
-22.5,19,15.597811
14.857142,10,15.613424
-0.28571415,26,15.782296
6.5714283,18,15.896401
-64.5,101,15.896401
-64.5,101,15.902405
4.142857,20,16.025415
-26.5,27,16.071474
7.4285717,22,16.181893
6.4285717,24,16.231928
-64.5,101,16.24828
-18.5,11,16.328575
7.0,20,16.455793
-64.5,101,16.548307
-23.5,21,16.579557
-18.5,11,16.647593
-19.0,12,16.725687
-64.5,101,16.810306
-34.5,43,16.810306
-64.5,101,16.85718
-22.0,18,16.925095
-4.785714,35,16.94072
12.785714,17,17.024302
-20.5,15,17.123483
14.428572,8,17.170358
-64.5,101,17.447762
-64.5,101,17.499369
-18.0,10,17.567361
-64.5,101,17.59861
-18.5,11,17.682184
-22.0,18,17.713434
-64.5,101,17.875063
9.142857,10,17.92733
7.5714283,16,21.817227
-19.5,13,21.895352
-64.5,101,21.932014
10.428572,16,21.994513
-64.5,101,22.124972
-64.5,101,22.161556
-27.0,28,22.177181
-17.5,9,22.208431
-19.5,13,22.261297
0.14285707,28,22.391686
3.642857,21,22.391686
9.5,15,22.494206
-26.5,27,22.556693
-64.5,101,22.556693
8.428572,20,22.60902
-22.5,19,22.671509
-20.5,15,22.702759
-64.5,101,22.770633
12.357142,15,22.770633
6.5714283,18,22.817507
9.071428,13,22.900983
2.5714283,26,22.932233
-20.0,14,22.984206
6.5,21,23.08226
11.0,12,23.160384
-64.5,101,23.197024
10.071428,11,23.228274
11.0,12,23.296194
-64.5,101,23.426495
8.0,18,23.541358
11.928572,13,23.635108
-64.5,101,23.672437
-4.9285717,41,23.918237
-64.5,101,23.918237
-64.5,101,23.982847
-20.5,15,24.017378
-20.5,15,24.017378
12.785714,17,24.116552
2.2142859,21,24.147803
10.571428,10,24.215973
-23.0,20,24.247212
-64.5,101,24.331325
-20.5,15,24.446354
-64.5,101,24.639307
-1.7857141,29,24.639307
-19.0,12,24.726218
-26.0,26,24.809694
7.142857,14,24.809694
-64.5,101,24.887819
-20.5,15,24.908853
-64.5,101,24.924466
-24.0,22,24.955716
2.642857,23,25.086662
-27.0,28,25.262748
-21.0,16,25.372206
-18.5,11,25.439429
-64.5,101,25.564601
-64.5,101,25.588622
-64.5,101,25.643673
-25.0,24,25.75928
2.642857,23,25.790529
-20.0,14,25.842918
-25.0,24,25.959705
7.214286,11,26.028768
-64.5,101,26.128648
-24.5,23,26.172609
-64.5,101,26.224747
7.0714283,17,26.224747
4.5714283,22,26.308293
-22.0,18,26.339544
9.857142,20,26.355168
-23.5,21,26.423726
-64.5,101,26.486225
11.0,12,26.50185
-0.35714293,29,26.52284
7.5,19,26.616578
5.5,23,26.616578
-22.0,18,26.731302
-64.5,101,26.981788
-64.5,101,27.159925
-64.5,101,27.2903
-37.0,48,27.326924
-64.5,101,27.441691
-20.5,15,27.441691
-18.0,10,27.507517
-33.5,41,27.606622
5.8571424,28,27.637871
-18.5,11,27.674465
-27.0,28,27.821044
-37.5,49,27.836669
-64.5,101,27.867919
-20.5,15,27.904624
-21.0,16,27.967111
3.5,27,28.081813
-22.0,18,28.081813
-20.5,15,28.180923
-64.5,101,28.311246
-64.5,101,32.697843
-29.5,33,32.750045
-19.5,13,32.781295
-64.5,101,32.942886
-64.5,101,33.042049
-21.0,16,33.141269
-2.857143,34,33.156894
2.5,29,33.324721
-30.0,34,33.355972
-64.5,101,33.375883
-64.5,101,33.407681
8.0,18,33.483749
-21.5,17,33.519782
8.357142,23,33.52879
-27.0,28,33.730515
-64.5,101,34.029998
-20.0,14,34.135094
-64.5,101,34.20816
-64.5,101,34.247196
