#{"t_start": 1654772385.6349294, "env_id": null}
r,l,t
-64.5,101,11.103579
-30.5,35,11.134813
-64.5,101,11.218967
-22.0,18,11.23458
7.969388,25,11.250205
11.010204,23,11.353995
-29.5,33,11.416477
-64.5,101,11.432176
7.744898,23,11.483507
8.612245,18,11.530351
-26.5,27,11.567013
8.336735,21,11.620419
-19.0,12,11.653071
-26.5,27,11.789096
-28.5,31,11.871204
-64.5,101,11.871204
3.6122446,28,11.956816
-23.0,20,11.972442
-18.0,10,12.024765
-27.5,29,12.024765
13.877551,14,12.056005
-19.5,13,12.102879
13.877551,14,12.102879
-21.0,16,12.157251
-64.5,101,12.171291
14.693877,14,12.186904
-64.5,101,12.725012
-64.5,101,12.771873
-64.5,101,12.787498
15.285714,12,12.787498
-64.5,101,12.82303
-18.5,11,12.888079
-23.0,20,12.903704
13.520409,9,12.971614
-31.5,37,13.215353
10.285714,22,13.340612
-64.5,101,13.388277
-64.5,101,13.403902
-22.5,19,13.440643
18.234694,11,13.456269
10.704082,13,13.487519
-64.5,101,13.503143
-19.0,12,13.518768
-32.0,38,13.733474
9.785714,23,13.861744
-20.0,14,13.925088
-64.5,101,14.024903
-22.0,18,14.040528
-64.5,101,14.056153
-64.5,101,14.071777
-21.0,16,14.139684
-21.5,17,14.170934
-20.5,15,14.170934
-21.5,17,14.278936
-64.5,101,14.621058
-64.5,101,14.705096
-64.5,101,14.751996
-28.0,30,14.83253
-64.5,101,14.873591
10.653061,18,14.873591
13.561225,13,14.910429
12.520409,11,14.972889
10.877551,20,15.071238
-64.5,101,15.325183
16.602041,11,15.39457
-64.5,101,15.478336
-64.5,101,15.489346
13.061225,14,15.500355
-17.5,9,15.57142
11.612245,12,15.617462
-20.0,14,15.69153
-64.5,101,15.802631
10.112245,15,15.81264
13.969388,13,15.911729
-22.5,19,15.969783
9.612245,16,16.037844
10.204082,14,16.148945
-64.5,101,16.355479
-19.5,13,16.461125
-64.5,101,16.461125
7.244898,24,19.961539
15.785714,11,20.040301
-64.5,101,20.093349
7.4285717,22,20.22808
-64.5,101,20.22808
-20.0,14,20.317141
7.0204086,22,20.344856
7.6122446,20,20.428406
-19.5,13,20.428406
-64.5,101,20.428406
-18.0,10,20.497012
8.112245,19,20.548424
11.377551,19,20.557433
-18.0,10,20.614042
-24.0,22,20.629667
10.020409,16,20.645293
-64.5,101,20.645293
-20.5,15,20.743918
-21.5,17,20.750924
14.877551,12,20.818866
9.244898,20,20.856143
6.877551,28,20.975249
5.7959185,22,20.982255
-20.0,14,21.059325
-23.5,21,21.110134
-21.0,16,21.215798
-64.5,101,21.215798
-64.5,101,21.234459
-22.0,18,21.328399
-21.5,17,21.344413
-22.5,19,21.344413
-18.5,11,21.416478
-21.0,16,21.435102
-17.5,9,21.47046
-22.5,19,21.54827
-26.5,27,21.631763
-64.5,101,21.68915
16.510204,12,21.70404
-26.5,27,21.712047
9.387755,14,21.799127
2.2448978,34,21.910738
-64.5,101,21.957612
-64.5,101,22.286897
-64.5,101,22.376754
-64.5,101,22.491616
-26.0,26,22.522866
-64.5,101,22.522866
-24.5,23,22.622178
10.234694,27,22.690039
-20.5,15,22.705664
-20.5,15,22.773543
13.561225,13,22.773543
15.561225,9,22.836028
-64.5,101,22.851653
-21.0,16,22.867278
13.020409,10,22.920169
7.377551,27,22.982668
8.102041,28,23.019312
-64.5,101,23.097436
-22.0,18,23.180974
-18.5,11,23.248857
-3.5714283,44,23.264483
14.561225,11,23.326982
-64.5,101,23.486788
-29.0,32,23.502413
-64.5,101,23.57055
10.244898,18,23.608005
9.928572,17,23.676066
-22.0,18,23.716102
16.285713,10,23.774156
-23.0,20,23.792172
13.244898,12,23.84522
-64.5,101,23.861234
5.877551,30,24.034724
-19.0,12,24.112849
-64.5,101,24.112849
-21.5,17,24.196339
-22.5,19,24.224163
17.734694,12,24.293225
-64.5,101,24.392963
-64.5,101,24.448361
-24.0,22,24.563205
-1.8979588,48,24.563205
9.112245,17,24.662525
-25.5,25,24.723267
-64.5,101,24.805994
11.377551,19,24.837021
-19.5,13,24.914092
8.877551,24,24.95613
15.877551,10,24.985156
-64.5,101,25.00017
-20.0,14,25.07824
-22.5,19,25.086248
10.244898,18,25.179105
-64.5,101,25.282518
-64.5,101,25.564887
-64.5,101,25.646824
13.377551,15,25.649413
-64.5,101,25.740911
-23.0,20,25.743273
-25.5,25,29.934175
-18.0,10,29.934175
12.428572,12,29.965203
-64.5,101,29.98322
-19.5,13,30.015249
9.520409,17,30.069298
17.193878,9,30.069298
-20.5,15,30.076304
12.602041,19,30.19241
0.37755108,41,30.19241
-17.5,9,30.248461
10.387755,12,30.320065
-23.5,21,30.320065
9.877551,22,30.45119
-29.0,32,30.686041
-64.5,101,30.754327
-64.5,101,30.754327
13.153061,13,30.848029
-25.0,24,30.891399
7.2040815,20,30.924634
15.061225,10,30.968675
-64.5,101,31.059757
12.193877,19,31.093787
10.969388,19,31.170801
-20.5,15,31.170801
15.877551,10,31.238157
-23.0,20,31.354359
6.0204086,24,31.512428
-64.5,101,31.520435
-64.5,101,31.577487
-19.0,12,31.594503
12.193877,19,31.640948
13.010204,19,31.688123
12.020409,12,31.703748
-25.0,24,31.719372
-64.5,101,31.803627
-22.5,19,31.819252
12.428572,12,31.871482
-17.5,9,31.918345
7.5204086,21,31.933971
17.693878,8,31.97983
-21.5,17,32.071584
7.153061,25,32.098159
7.9285717,21,32.232281
-64.5,101,32.319402
-64.5,101,32.324752
-19.5,13,32.402865
-1.3877554,38,32.657818
-64.5,101,32.742315
10.428572,16,32.764452
-64.5,101,32.895375
5.969388,29,32.926601
-17.5,9,32.989101
-64.5,101,33.006957
11.602041,21,33.025957
7.7040815,19,33.104712
-22.5,19,33.219469
-64.5,101,33.378072
13.061225,14,33.455016
-19.0,12,33.546618
-64.5,101,33.597479
-19.0,12,33.617497
-64.5,101,33.638516
-22.0,18,33.739663
-64.5,101,33.823803
-25.5,25,33.962213
-22.0,18,34.070589
-64.5,101,34.15906
-24.0,22,34.193071
-64.5,101,34.193071
13.693877,16,34.274868
11.469388,18,34.290478
-64.5,101,34.321729
-28.0,30,34.352979
-19.5,13,34.352979
-22.5,19,34.420875
10.510204,24,34.436499
10.969388,19,34.467749
7.9285717,21,34.483374
5.3877554,22,34.567043
6.244898,26,34.612419
-28.0,30,34.6684
14.010204,17,34.705666
2.9285717,31,34.742426
13.928572,9,34.773676
-29.5,33,34.872818
2.2040815,30,34.935317
-19.0,12,34.935317
-64.5,101,35.057423
-26.0,26,35.094115
6.6122446,22,35.196166
11.469388,18,35.211779
12.112245,11,35.274278
13.877551,14,35.289904
-22.0,18,35.37342
-64.5,101,35.389044
5.877551,30,35.456925
-19.0,12,35.542497
-64.5,101,35.5741
4.244898,30,35.5741
13.969388,13,35.620737
-64.5,101,36.066293
11.428572,14,36.154001
-64.5,101,39.935044
-64.5,101,39.935044
9.244898,20,39.989093
-64.5,101,39.995977
-22.0,18,40.045054
8.244898,22,40.112982
-20.0,14,40.128607
-20.0,14,40.191108
-21.5,17,40.290376
-64.5,101,40.541558
-64.5,101,40.606542
-19.0,12,40.700787
-18.5,11,40.787124
-64.5,101,40.796937
-19.0,12,40.889175
-22.5,19,40.939177
-64.5,101,41.009919
10.785714,21,41.046966
-19.0,12,41.09998
-23.0,20,41.290544
-64.5,101,41.360207
-19.5,13,41.387231
-19.0,12,41.469986
9.020409,18,41.487707
8.602041,27,41.65046
7.877551,26,41.658467
-64.5,101,41.69848
13.112245,9,41.761542
-21.0,16,41.768192
-64.5,101,41.80357
16.510204,12,41.851604
-21.5,17,41.874299
-22.5,19,41.924368
-21.0,16,41.970811
-23.5,21,41.977818
10.153061,19,42.035242
12.244898,14,42.053258
10.744898,17,42.07728
-18.5,11,42.130196
-24.5,23,42.192267
-22.5,19,42.265333
-64.5,101,42.295361
-20.5,15,42.391448
9.377551,23,42.422476
-17.0,8,42.454505
12.377551,17,42.546267
-64.5,101,42.67671
5.6122446,24,42.813281
-64.5,101,42.82889
-19.5,13,42.891389
14.785714,13,42.891389
-64.5,101,43.021806
-64.5,101,43.157515
-64.5,101,43.481384
-64.5,101,43.481384
-64.5,101,43.633795
-27.0,28,43.669828
13.693877,16,43.78193
-64.5,101,43.78193
12.469388,16,43.893031
12.561225,15,43.99112
-19.5,13,44.074195
-64.5,101,44.147892
-24.5,23,44.200245
12.112245,11,44.262743
-64.5,101,44.283754
10.928572,15,44.361857
-64.5,101,44.414245
-33.0,40,44.529097
-25.0,24,44.560263
2.2857141,38,44.597295
-19.5,13,44.650344
-24.0,22,44.751435
-64.5,101,44.79806
-33.0,40,44.79806
-25.0,24,44.79806
12.836735,12,44.865939
16.377552,9,44.912814
-24.0,22,45.04324
-20.5,15,45.126801
6.0204086,24,45.257328
-19.0,12,45.325267
-64.5,101,45.325267
-64.5,101,45.372141
-64.5,101,45.387766
-19.5,13,45.403391
13.244898,12,45.440841
4.244898,30,45.57121
-19.5,13,45.63371
-21.0,16,45.732784
-18.5,11,45.7911
-21.0,16,45.889949
-64.5,101,45.921703
-20.0,14,45.968578
-64.5,101,45.984202
12.785714,17,46.020897
-64.5,101,46.036522
12.836735,12,46.052147
-20.0,14,46.122226
-21.0,16,46.147249
-26.5,27,46.180278
-23.0,20,50.141153
-25.5,25,50.331887
-64.5,101,50.608138
-64.5,101,50.686209
-64.5,101,50.746264
-18.0,10,50.754271
8.428572,20,50.878384
-64.5,101,50.99549
-18.0,10,51.067556
-64.5,101,51.251723
4.877551,32,51.258033
-21.0,16,51.346141
13.510204,18,51.353147
-64.5,101,51.365158
-23.0,20,51.46525
-64.5,101,51.471529
4.3877554,24,51.49338
9.928572,17,51.566238
14.193877,15,51.581863
-35.0,44,51.599598
-19.0,12,51.649742
-18.5,11,51.665367
-25.5,25,51.733225
4.1122446,27,51.795725
14.918367,16,51.829072
13.061225,14,51.891774
12.244898,14,51.909791
-64.5,101,52.064995
-64.5,101,52.278188
13.336735,11,52.34625
-22.5,19,52.488379
-64.5,101,52.548434
-64.5,101,52.56645
14.602041,15,52.638515
-64.5,101,52.721591
-25.5,25,52.86372
-64.5,101,53.100935
-64.5,101,53.184011
-21.0,16,53.213037
-64.5,101,53.258079
-20.5,15,53.277096
-24.0,22,53.339152
-21.0,16,53.37018
-23.5,21,53.383192
-20.0,14,53.463264
6.6122446,22,53.486286
-64.5,101,53.498297
15.877551,10,53.545339
-21.5,17,53.573159
8.112245,19,53.68626
1.6530609,36,53.720292
10.969388,19,53.822464
1.6122446,32,53.859193
11.744898,15,53.906068
-64.5,101,53.988193
8.193877,27,54.023363
-25.5,25,54.060395
-22.0,18,54.111442
-64.5,101,54.158607
-21.5,17,54.177624
-18.0,10,54.177624
16.193878,11,54.253693
13.061225,14,54.253693
-20.5,15,54.277903
-18.5,11,54.31894
12.285714,18,54.381997
-24.5,23,54.389004
11.061225,18,54.412815
-20.0,14,54.459653
12.469388,16,54.506527
-64.5,101,54.641046
-64.5,101,54.952208
-64.5,101,55.027276
-64.5,101,55.084976
13.969388,13,55.112
-20.5,15,55.186067
-64.5,101,55.241118
5.3877554,22,55.26514
15.969388,9,55.310181
7.6122446,20,55.328197
12.744898,13,55.390253
7.5204086,21,55.454311
11.428572,14,55.47533
-64.5,101,55.591436
6.2040815,22,55.603446
-18.5,11,55.674511
14.602041,15,55.687523
10.244898,18,55.797622
-64.5,101,55.907609
-64.5,101,56.128511
-64.5,101,59.678251
-64.5,101,59.773337
-64.5,101,59.87543
-24.0,22,59.996767
-64.5,101,60.043066
9.836735,18,60.101119
9.204082,16,60.143157
-22.0,18,60.249253
-64.5,101,60.275276
-29.5,33,60.313387
-64.5,101,60.384452
12.020409,12,60.391458
-25.0,24,60.409474
7.9285717,21,60.545597
-19.5,13,60.62467
-64.5,101,60.937954
-64.5,101,61.037044
-64.5,101,61.04405
-20.0,14,61.138136
-28.0,30,61.216719
-64.5,101,61.279219
-20.0,14,61.362813
-24.5,23,61.514616
-64.5,101,61.578728
-22.5,19,61.643787
-21.0,16,61.682902
-64.5,101,61.773985
4.8877554,23,61.821028
-64.5,101,61.860063
7.336735,23,61.957151
-21.5,17,61.965159
17.193878,9,62.012805
-20.0,14,62.02843
-29.0,32,62.206135
-64.5,101,62.248173
13.428572,10,62.277199
-21.5,17,62.3883
-23.5,21,62.3883
-64.5,101,62.395306
-20.5,15,62.481385
11.244898,16,62.491394
15.418367,15,62.491394
12.020409,12,62.558454
-19.0,12,62.565461
14.744898,9,62.613504
-17.0,8,62.613504
-64.5,101,62.670025
5.377551,31,62.677031
-19.5,13,62.690043
15.785714,11,62.757864
-25.5,25,62.764871
12.244898,14,62.858956
-17.5,9,62.920011
5.6122446,24,62.932021
7.1122446,21,63.05213
-64.5,101,63.301358
-64.5,101,63.307363
-20.5,15,63.398446
4.061225,32,63.494532
12.785714,17,63.501539
-64.5,101,63.527562
9.969388,21,63.629655
-21.5,17,63.629655
5.6122446,24,63.64667
-64.5,101,63.671694
-20.5,15,63.724741
-21.5,17,63.749765
7.785714,27,63.803813
-19.5,13,63.81082
13.377551,15,63.850856
-19.0,12,63.882886
14.744898,9,63.94194
7.061225,26,63.979975
-21.0,16,64.03119
4.744898,29,64.231161
-64.5,101,64.317239
9.653061,20,64.352271
12.377551,17,64.424981
12.928572,11,64.424981
-64.5,101,64.499317
-22.5,19,64.550318
7.561225,25,64.582808
-64.5,101,64.614058
-23.5,21,64.614058
-19.5,13,64.690547
5.1122446,25,64.690547
8.469388,24,64.721797
-18.5,11,64.78991
10.653061,18,64.78991
-22.0,18,64.78991
-20.0,14,64.868001
8.112245,19,64.90465
7.4285717,22,64.920249
10.612245,14,64.951499
-20.0,14,65.015964
-23.0,20,65.140871
-64.5,101,65.224947
9.928572,17,65.321073
-64.5,101,65.514536
-64.5,101,65.565583
8.204082,18,65.63965
-18.5,11,65.63965
-64.5,101,65.764764
-24.0,22,65.782781
8.153061,23,65.790787
-21.5,17,69.126108
-64.5,101,69.179072
-24.5,23,69.241571
-25.5,25,69.325099
-64.5,101,69.554635
-64.5,101,69.585885
-64.5,101,69.815422
-64.5,101,69.883891
12.377551,17,69.915141
-23.0,20,70.014312
-64.5,101,70.144688
6.7040815,21,70.144688
-64.5,101,70.160313
17.010204,11,70.212502
-27.0,28,70.295959
-64.5,101,70.457637
-18.5,11,70.526485
12.020409,12,70.604598
-21.0,16,70.726715
-64.5,101,70.781765
12.561225,15,70.828808
-64.5,101,70.84182
13.877551,14,70.933904
7.8877554,17,70.94091
-64.5,101,70.947916
-28.0,30,70.983881
-20.5,15,71.038932
13.877551,14,71.04794
-23.5,21,71.093982
-17.0,8,71.104992
-22.5,19,71.128012
-21.0,16,71.211088
-23.0,20,71.269141
-19.5,13,71.326878
-20.5,15,71.437873
-23.0,20,71.552668
-64.5,101,71.729996
-64.5,101,71.766695
10.428572,16,71.813528
-64.5,101,71.897678
-64.5,101,72.14304
13.877551,14,72.258023
-23.0,20,72.388535
-64.5,101,72.419782
14.469388,12,72.472096
-64.5,101,72.472096
-24.0,22,72.55022
-64.5,101,72.55022
-20.0,14,72.55022
5.836735,26,72.618651
4.744898,29,72.717793
-21.5,17,72.717793
-19.0,12,72.780292
-6.663265,51,72.832658
5.0204086,26,72.9163
9.704082,15,73.010037
-64.5,101,73.124868
-18.5,11,73.192758
-64.5,101,73.276899
10.969388,19,73.292524
-19.5,13,73.355023
14.785714,13,73.376052
-64.5,101,73.422915
-22.5,19,73.48552
-19.5,13,73.553302
-64.5,101,73.584551
14.377551,13,73.668077
-19.0,12,73.735931
-64.5,101,73.933026
-64.5,101,73.985963
5.7040815,23,74.067379
-64.5,101,74.116515
-19.0,12,74.13214
12.785714,17,74.215567
10.785714,21,74.246817
-64.5,101,74.299045
11.020409,14,74.299045
-22.0,18,74.392784
-25.5,25,74.445156
3.7857141,35,74.445156
14.285714,14,74.476405
-19.5,13,74.528759
-20.5,15,74.528759
15.877551,10,74.544367
-64.5,101,74.559992
11.836735,14,74.606866
11.653061,16,74.622491
-20.5,15,74.659801
-21.5,17,74.706676
13.061225,14,74.737926
15.285714,12,74.805822
-26.5,27,74.951875
14.561225,11,75.019773
-20.0,14,78.364104
-64.5,101,78.379729
-64.5,101,78.463266
10.244898,18,78.463266
12.561225,15,78.463266
-64.5,101,78.559183
-20.0,14,78.559183
12.877551,16,78.559183
11.928572,13,78.625147
14.693877,14,78.625147
6.193877,31,78.640772
13.602041,17,78.739904
6.1122446,23,78.755529
-22.5,19,78.855262
-22.5,19,78.970021
-64.5,101,79.131794
-64.5,101,79.199681
-21.5,17,79.215306
11.612245,12,79.267606
-20.5,15,79.314481
-64.5,101,79.314481
13.285714,16,79.39803
-28.5,31,79.460529
11.061225,18,79.513389
-64.5,101,79.544638
-64.5,101,79.889008
-19.0,12,79.956894
-64.5,101,80.019394
-64.5,101,80.071614
-64.5,101,80.118487
5.9285717,25,80.171218
12.153061,15,80.202457
-25.0,24,80.218082
9.020409,18,80.264956
-25.0,24,80.34853
-25.0,24,80.400851
-25.5,25,80.494588
-64.5,101,80.531231
-20.5,15,80.578105
3.9285717,29,80.578105
-18.0,10,80.59373
-19.5,13,80.646039
9.653061,20,80.692913
-17.5,9,80.745216
-27.0,28,80.760828
-64.5,101,80.792078
15.061225,10,80.807703
-29.5,33,80.975353
-64.5,101,81.220598
-64.5,101,81.319711
7.4285717,22,81.335314
-64.5,101,81.366564
15.193877,13,81.397814
14.244898,10,81.397814
11.428572,14,81.45009
13.877551,14,81.528214
4.8877554,23,81.528214
-64.5,101,81.54999
-20.5,15,81.612466
-21.5,17,81.628091
-23.5,21,81.727243
-24.5,23,81.758492
10.520409,15,81.810723
16.010204,13,81.826347
10.969388,19,81.925406
-64.5,101,81.972281
14.561225,11,81.987906
14.877551,12,82.040172
-64.5,101,82.123713
-21.0,16,82.139314
3.061225,34,82.317039
-64.5,101,82.400568
6.6122446,22,82.447442
11.112245,13,82.484055
-64.5,101,82.581918
-27.5,29,82.614485
-64.5,101,82.713613
-19.5,13,82.791737
-22.5,19,82.906628
-23.5,21,83.022291
-64.5,101,83.074753
-18.5,11,83.106002
16.377552,9,83.174018
-64.5,101,83.189642
11.602041,21,83.236516
-64.5,101,83.252142
-20.5,15,83.288801
-21.0,16,83.304426
-20.0,14,83.366925
6.877551,28,83.403705
-64.5,101,83.826755
-64.5,101,83.878977
-64.5,101,83.941478
-24.0,22,83.961227
-64.5,101,83.978165
-19.5,13,84.05629
8.969388,23,84.092921
-17.5,9,87.249097
3.377551,35,87.297112
-20.0,14,87.317009
14.510204,16,87.395133
-64.5,101,87.609334
-23.5,21,87.724045
13.836735,10,87.776742
-64.5,101,87.839241
-64.5,101,87.907134
-27.0,28,87.954009
-64.5,101,87.969634
-25.0,24,87.98642
9.877551,22,88.037667
13.010204,19,88.068917
10.010204,25,88.101283
-34.0,42,88.219049
-28.0,30,88.251577
-18.0,10,88.314076
-24.0,22,88.448794
-64.5,101,88.612869
3.2857141,36,88.659743
-64.5,101,88.659743
-19.5,13,88.69649
-16.5,7,88.72774
-20.0,14,88.743365
-23.5,21,88.795621
-64.5,101,88.811234
11.744898,15,88.82686
-17.5,9,88.842484
10.795918,12,88.893672
-19.0,12,88.91954
5.244898,28,88.91954
-27.0,28,88.99764
-23.0,20,88.99764
11.744898,15,88.99764
8.020409,20,89.034266
-18.5,11,89.065504
-19.5,13,89.081128
10.969388,19,89.149638
-20.5,15,89.165245
-19.5,13,89.227744
3.061225,34,89.280069
-22.0,18,89.326944
-64.5,101,89.572052
-64.5,101,89.723428
16.877552,8,89.770292
-64.5,101,89.838837
-23.0,20,89.885681
-64.5,101,89.885681
-20.5,15,89.932556
11.204082,12,89.953569
12.693877,18,89.984797
17.82653,11,90.016047
13.744898,11,90.047297
-64.5,101,90.130773
7.377551,27,90.162023
-30.5,35,90.329211
-64.5,101,90.490905
-20.5,15,90.574996
-64.5,101,90.606245
-19.0,12,90.674062
-64.5,101,90.720937
-28.0,30,90.736562
-23.0,20,90.851387
-64.5,101,90.888071
-23.0,20,90.966196
-20.0,14,90.966196
-20.0,14,91.034007
-21.0,16,91.049632
14.82653,17,91.134415
-64.5,101,91.249776
-64.5,101,91.29665
9.469388,22,91.364558
-64.5,101,91.625283
-64.5,101,91.693169
11.561225,17,91.724419
10.112245,15,91.807934
-64.5,101,91.870434
-20.0,14,91.907711
-64.5,101,91.970189
-24.0,22,92.017184
-29.5,33,92.10059
8.612245,18,92.116215
8.653061,22,92.231034
-28.0,30,92.283311
-64.5,101,92.298935
11.795918,10,92.34581
-23.5,21,92.34581
-64.5,101,92.536837
-30.5,35,92.552462
-21.5,17,92.636717
9.887755,13,92.721029
12.428572,12,92.788089
14.469388,12,92.842473
-64.5,101,92.873723
-64.5,101,92.904973
-20.0,14,92.957406
13.744898,11,96.226498
-64.5,101,96.362243
-64.5,101,96.669844
12.653061,14,96.738333
-64.5,101,96.769583
-64.5,101,96.785207
-17.0,8,96.837492
-64.5,101,96.952215
-21.5,17,96.952215
3.0204086,30,96.96784
12.785714,17,97.067016
-24.5,23,97.098266
-23.0,20,97.181762
-25.5,25,97.228636
-17.5,9,97.228636
-17.0,8,97.280943
11.377551,19,97.343405
-64.5,101,97.35903
-64.5,101,97.526856
1.3367348,35,97.542481
12.877551,16,97.624696
14.602041,15,97.626022
13.653061,12,97.68849
8.428572,20,97.736471
-64.5,101,97.853692
7.1122446,21,97.853692
11.704082,11,97.921473
-64.5,101,97.921473
15.010204,15,97.937097
14.969388,11,98.004992
-25.5,25,98.067492
-19.5,13,98.088964
-20.5,15,98.15143
-64.5,101,98.281871
-64.5,101,98.495691
-20.0,14,98.584586
-64.5,101,98.66812
5.5204086,25,98.714967
-64.5,101,98.730592
-18.5,11,98.783646
-64.5,101,98.861745
7.469388,26,98.87737
6.561225,27,98.945308
10.744898,17,99.044507
3.7448978,31,99.060131
-21.5,17,99.143716
1.8877554,29,99.241584
9.520409,17,99.242955
-64.5,101,99.258541
15.877551,10,99.32104
-24.0,22,99.373329
-64.5,101,99.473228
-27.5,29,99.504453
-19.0,12,99.566951
8.285714,26,99.566951
-18.5,11,99.588014
12.877551,16,99.666128
-64.5,101,99.864336
-28.5,31,100.047096
13.153061,13,100.125211
-64.5,101,100.160086
-64.5,101,100.177983
-18.5,11,100.224857
-64.5,101,100.256106
11.928572,13,100.308428
12.561225,15,100.339677
12.295918,9,100.355302
-31.0,36,100.391997
-21.0,16,100.438838
9.387755,14,100.522324
-64.5,101,100.768784
-21.5,17,100.884222
7.7040815,19,101.004309
-64.5,101,101.026536
-64.5,101,101.070061
-20.5,15,101.116143
-20.0,14,101.205501
-64.5,101,101.219668
-23.5,21,101.415088
-22.5,19,101.415088
10.020409,16,101.499453
6.4285717,24,101.546316
15.377551,11,101.614371
-24.0,22,101.645608
15.877551,10,101.676857
-64.5,101,101.729077
-64.5,101,101.760311
-21.5,17,101.775935
8.520409,19,101.875051
-64.5,101,102.204352
-19.0,12,105.544208
-64.5,101,105.56823
-64.5,101,105.617274
-19.5,13,105.62428
-64.5,101,105.713373
-22.0,18,105.718004
9.112245,17,105.815129
-29.0,32,105.897076
-22.5,19,105.929105
-64.5,101,106.152948
-64.5,101,106.199792
-64.5,101,106.474564
-64.5,101,106.501589
-33.5,41,106.695947
-64.5,101,106.716926
-64.5,101,106.76716
5.1122446,25,106.835067
3.469388,34,106.897528
-19.5,13,106.913153
13.469388,14,106.981491
8.112245,19,107.02584
14.969388,11,107.056988
-64.5,101,107.075005
-20.5,15,107.135863
7.9285717,21,107.135863
11.836735,14,107.219347
3.6122446,28,107.234972
-23.0,20,107.250596
-64.5,101,107.334055
9.877551,22,107.34968
13.061225,14,107.44117
-25.0,24,107.514236
-25.0,24,107.589904
9.612245,16,107.608921
-20.0,14,107.669636
-23.0,20,107.783442
-64.5,101,107.833487
-64.5,101,107.853123
12.377551,17,107.868732
12.112245,11,107.884357
-20.5,15,107.972858
-22.5,19,108.012894
14.510204,16,108.063941
9.193877,25,108.186105
-64.5,101,108.229104
13.469388,14,108.278148
-19.5,13,108.350214
9.020409,18,108.449781
-64.5,101,108.477806
-22.0,18,108.551874
-21.5,17,108.573894
-19.5,13,108.625941
-64.5,101,108.669218
12.193877,19,108.669218
-23.0,20,108.746243
-21.0,16,108.784277
-64.5,101,108.82031
-25.0,24,108.835324
-21.0,16,108.854341
8.795918,16,108.935415
11.377551,19,108.976452
13.877551,14,109.031502
-24.0,22,109.123586
7.3877554,18,109.236688
-64.5,101,109.424469
-64.5,101,109.456061
12.877551,16,109.527126
-20.5,15,109.555151
14.653061,10,109.599191
-64.5,101,109.677485
-22.5,19,109.690496
-18.5,11,109.753553
-26.0,26,109.754762
7.2959185,19,109.794394
-18.0,10,109.82342
16.010204,13,109.859832
-64.5,101,109.887857
-19.0,12,109.911879
8.204082,18,109.986947
-21.5,17,110.005964
12.785714,17,110.138085
13.877551,14,110.245182
9.704082,15,110.357934
-23.5,21,110.495057
-64.5,101,110.524299
-18.0,10,110.567232
-64.5,101,110.63029
-21.5,17,110.638297
-20.0,14,110.658315
-64.5,101,110.710362
11.020409,14,110.732383
12.877551,16,110.809452
10.061225,20,110.939571
-0.43877506,41,111.155975
-64.5,101,111.239465
-64.5,101,111.255091
-64.5,101,111.319181
11.836735,14,111.343202
7.1122446,21,111.46231
12.204082,10,111.519362
14.693877,14,111.602968
-64.5,101,115.104332
-19.0,12,115.172702
-64.5,101,115.185714
-20.0,14,115.256778
-64.5,101,115.262784
