#{"t_start": 1655453885.9302928, "env_id": null}
r,l,t
-31.5,79,7.564939
-38.0,38,7.695057
-44.5,101,7.788142
-43.5,101,7.807159
-45.5,101,7.915257
-44.5,101,8.052851
-53.5,101,8.140479
-44.5,101,8.156104
-50.5,101,8.254463
-57.5,101,8.404919
-55.5,101,8.505866
-45.5,101,8.526007
-51.5,101,8.631103
-45.5,101,8.785243
-57.5,101,8.86932
-45.5,101,8.887336
-57.5,101,8.992431
-48.0,66,9.108537
-43.5,101,9.141567
-51.5,101,9.251634
-65.5,101,9.360733
-45.5,101,9.472189
-45.5,101,9.511854
-33.5,33,9.599935
-47.5,101,9.626959
-48.5,101,9.72805
-54.5,101,9.866177
-55.5,87,9.902209
-43.5,101,9.979279
-62.5,101,10.09038
-54.5,101,10.265639
-56.5,101,10.296667
-48.5,101,10.366731
-50.5,101,10.470826
-44.5,101,10.60795
-46.0,72,10.612954
-44.5,101,10.639979
-44.5,101,10.815138
-50.0,92,10.924237
-44.5,101,10.942775
-52.5,101,10.979241
-46.5,101,11.187429
-51.0,74,11.216455
-57.0,90,11.332561
-46.5,101,11.339567
-43.5,101,11.534745
-45.5,101,11.558766
-48.5,101,11.675698
-44.5,101,11.675698
-62.5,101,11.874812
-45.5,101,11.890438
-44.5,101,11.988615
-44.5,101,12.004241
-43.5,101,12.185861
-43.5,101,12.217114
-61.5,101,12.32505
-43.5,101,12.32505
-38.0,44,12.468832
-46.5,101,12.541224
-44.5,101,12.572475
-43.5,101,12.693918
-46.5,101,12.841265
-45.5,101,12.892605
-60.5,101,12.908232
-46.5,101,13.022142
51.333332,30,13.135913
-46.5,101,13.167165
-43.5,101,13.234031
-43.5,101,13.265294
-41.0,60,13.442565
-48.5,101,13.489445
-52.5,77,13.540673
-46.5,101,13.540673
-50.5,101,13.79948
-60.0,88,13.843943
-44.5,101,13.849275
-44.5,101,13.881978
-44.5,101,14.149839
-58.5,97,14.175863
-65.5,101,14.19388
-44.5,101,14.236919
-43.0,48,14.309177
-47.5,101,27.723817
-57.5,101,27.752463
-48.5,101,27.794062
-44.5,101,27.872191
-53.5,101,28.057484
-46.5,101,28.073118
-65.5,101,28.104371
-43.5,101,28.194591
-44.5,101,28.37484
-46.5,101,28.406092
-47.5,101,28.437344
-51.5,101,28.519855
-49.0,84,28.694301
-56.5,101,28.756594
-61.5,93,28.77222
-43.5,77,28.803473
-45.5,101,29.039046
-43.5,81,29.039046
-57.0,82,29.091099
-44.5,101,29.129445
-36.5,43,29.19617
-48.5,101,29.370316
-68.5,101,29.405996
-44.5,101,29.45307
-46.5,101,29.50104
-36.5,51,29.617757
-52.5,101,29.689675
-45.5,101,29.741043
-44.5,101,29.8578
-24.5,65,29.925974
-54.5,101,29.978367
-65.5,101,30.093835
-51.0,78,30.19051
-54.5,101,30.19051
-69.5,101,30.304431
-51.5,73,30.340035
-36.5,89,30.470114
-44.5,101,30.516992
-50.5,101,30.641673
-53.5,101,30.676509
-37.0,84,30.755607
-44.5,101,30.856146
-46.5,101,30.971349
-63.5,101,31.022739
-36.5,77,31.022739
-42.5,101,31.24581
-51.5,101,31.343915
-50.5,101,31.375166
-53.5,101,31.390792
-46.0,56,31.520194
-44.5,101,31.569175
-53.5,101,31.711026
-46.5,101,31.711026
-47.5,101,31.859673
-40.0,96,31.905332
-65.5,101,32.080417
-46.5,101,32.088424
-46.5,101,32.2434
-43.5,101,32.26348
-49.5,101,32.417089
-44.5,101,32.417089
-43.5,101,32.586312
-46.5,101,32.613625
-42.0,100,32.774189
-44.5,101,32.789815
-27.5,17,32.841007
-43.5,101,32.936742
-53.5,101,32.956811
-38.0,44,33.128545
-61.5,101,33.152906
-44.5,101,33.195963
-66.5,101,33.300091
-47.5,61,33.345313
-58.5,101,33.477715
-45.5,101,33.529095
-64.5,101,33.627839
-53.5,101,33.694817
-68.5,101,33.792977
-43.5,101,33.855492
-46.5,101,33.954374
-46.5,101,34.005633
-50.5,71,34.095862
-46.5,101,34.12789
-52.5,101,34.274417
-54.5,101,34.329497
-47.5,101,34.407626
-65.5,101,34.443316
-29.0,72,34.505823
-39.0,94,34.652146
-60.5,87,34.725956
-45.5,101,34.741582
-65.5,101,34.83969
-47.0,66,34.855315
-44.5,101,35.054195
-44.5,101,35.067207
-59.5,101,35.164593
-60.5,97,35.164593
-46.5,101,35.394883
-50.5,101,35.410511
-56.5,81,35.441762
-44.5,101,35.508614
-65.5,101,35.760951
-53.5,101,35.760951
-61.5,101,35.809004
-45.5,101,35.874807
-60.5,101,36.113068
-45.5,101,36.128694
-46.5,101,36.164317
-44.5,101,36.247809
-41.0,58,36.334481
-45.5,101,36.467239
-55.5,101,36.502887
-45.0,62,36.531236
-58.5,101,36.57871
-56.5,101,36.781605
-43.5,101,36.836659
-47.5,101,36.852916
-44.5,101,36.884167
-35.0,82,37.098514
-43.5,101,37.126207
-45.5,101,37.204962
-45.5,101,37.245521
-31.0,30,37.311201
-44.5,101,37.449282
-44.5,101,37.464907
-49.5,67,37.464907
-44.5,101,37.662062
-38.5,55,37.672071
-43.5,101,37.830885
-65.5,101,37.832905
-36.5,39,37.969931
-37.0,90,37.985315
-43.5,101,38.016566
-45.5,101,38.198154
-46.5,101,38.315727
-37.0,40,38.335802
-43.5,101,38.365538
-43.5,101,38.399658
-46.0,92,38.659281
-63.5,101,38.659281
-43.5,101,38.695746
-46.5,101,38.742625
-44.5,101,39.024871
-43.5,101,39.038883
-59.5,101,39.065848
-44.5,101,39.097446
-58.5,101,39.332754
-56.5,101,39.348379
-43.5,101,39.385728
-45.5,101,39.422564
-64.5,101,39.678201
-59.5,83,39.678201
-66.5,101,39.678201
-60.5,101,39.713797
-45.5,101,40.016661
-43.5,101,40.043423
-43.5,101,40.043423
-44.5,101,40.07345
-61.5,101,40.377372
-54.5,101,40.388668
-44.5,101,40.388668
-44.5,101,40.429403
-45.5,101,40.73622
-47.5,101,40.753919
-64.5,101,40.756919
-44.5,101,40.784978
-44.5,101,41.07232
-57.5,89,41.087945
-45.5,101,41.103572
-52.5,101,41.103572
-66.5,101,54.357493
-46.5,101,54.357493
-65.5,101,54.384541
-43.5,101,54.384541
-46.5,101,54.697171
-43.5,101,54.697171
-56.5,101,54.712796
-50.5,101,54.712796
-42.5,47,54.857834
-44.5,101,55.037266
-45.5,101,55.042271
-56.5,101,55.054282
-43.5,101,55.223435
-69.5,101,55.382581
-49.5,101,55.385583
-44.5,101,55.395592
-43.5,101,55.553735
-47.0,64,55.602781
-44.5,101,55.738904
-48.5,101,55.751915
-55.5,101,55.923071
-61.5,101,55.973117
-43.5,101,56.110242
-50.5,101,56.124255
-55.5,101,56.288404
-46.5,101,56.338449
-43.5,79,56.400506
-44.5,101,56.492589
-43.5,101,56.664365
-55.5,101,56.709406
-53.5,75,56.747678
-61.5,101,56.763304
-32.0,70,56.945488
-45.5,101,57.007613
-40.0,46,57.108705
-44.5,101,57.108705
-43.5,101,57.112709
-44.5,101,57.358272
-45.5,101,57.448354
-68.5,101,57.448354
-55.5,101,57.451357
-24.5,13,57.486143
-43.5,101,57.682438
-46.5,101,57.764815
-45.5,101,57.776358
-46.5,101,57.816392
-52.5,101,58.035592
-63.0,90,58.094645
-59.5,101,58.132679
-45.5,101,58.171715
-51.5,101,58.360285
-45.5,101,58.414485
-48.5,95,58.433521
-44.5,101,58.480398
-55.5,101,58.687591
-48.0,74,58.735635
-43.5,101,58.747646
-28.0,18,58.75265
-45.5,101,58.77467
-43.5,101,59.108974
-63.0,100,59.116982
-43.5,101,59.124989
-59.5,101,59.143005
-35.5,37,59.246099
-49.5,101,59.461294
-62.5,101,59.468302
-58.5,101,59.485316
-45.5,101,59.580469
-51.5,101,59.783636
-47.5,101,59.783636
-62.5,101,59.814888
-44.5,101,59.898087
-52.0,70,60.011873
-49.5,101,60.11002
-45.5,101,60.125646
-45.5,101,60.227411
-56.5,101,60.349755
-45.5,101,60.449848
-45.5,101,60.465474
-54.5,101,60.575706
-27.0,30,60.584714
-51.5,101,60.716833
-50.5,101,60.847674
-47.5,73,60.869247
-58.5,101,60.966408
-52.5,101,61.098135
-55.5,101,61.216288
-43.5,101,61.231914
-43.5,101,61.352807
-45.5,101,61.466701
-44.5,101,61.594084
-48.5,101,61.614102
-44.5,101,61.735897
-62.5,97,61.834319
-45.5,101,61.948954
-45.5,101,61.96458
-43.5,101,62.062806
-45.5,101,62.173021
-46.5,101,62.31515
-46.5,101,62.335168
-44.5,101,62.461283
-44.5,101,62.565377
-46.5,101,62.7005
-43.5,97,62.705505
-52.5,101,62.824613
-45.5,101,62.919699
-32.5,69,62.940718
-46.5,101,63.062144
-57.5,101,63.190909
-51.0,82,63.230945
-52.5,79,63.240956
-34.5,35,63.372074
-46.5,101,63.450145
-46.5,101,63.571255
-58.5,101,63.608289
-43.5,101,63.754082
-60.5,101,63.890525
-44.5,101,64.027659
-33.5,39,64.049679
-44.5,101,64.069696
-53.5,101,64.198528
-54.5,101,64.388696
-60.5,101,64.408757
-44.5,101,64.440008
-26.5,17,64.502512
-44.5,101,64.585808
-50.5,101,64.784663
-56.5,101,64.80268
-58.5,101,64.872706
-58.0,92,64.917252
-44.5,101,65.139313
-62.5,101,65.173559
-64.5,101,65.249707
-45.5,101,65.271711
-46.5,101,65.487467
-45.5,101,65.503093
-45.5,101,65.58587
-43.5,101,65.632748
-28.5,73,65.849401
-49.5,101,65.849401
-43.5,101,65.865028
-52.5,101,65.990088
-44.5,101,66.202399
-51.5,101,66.202399
-46.5,101,66.218024
-44.5,101,66.3164
-43.5,101,66.540462
-43.5,101,66.556086
-45.5,101,66.571711
-44.5,101,66.686151
-51.5,101,66.88286
-64.5,101,66.88286
-41.5,99,66.898487
-61.0,92,66.981271
-44.5,101,67.237443
-45.5,101,67.237443
-44.5,101,67.253069
-29.0,22,67.336505
-43.5,101,67.352131
-46.5,65,67.574733
-55.5,101,67.608183
-51.5,101,67.610554
-45.5,101,67.688682
-52.5,101,67.93213
-44.5,101,67.95295
-43.5,101,67.95295
-52.5,101,68.046705
-44.5,101,83.696168
-43.5,101,83.72119
-46.5,101,83.726195
-56.5,101,83.813677
-44.5,101,84.085863
-47.5,101,84.109885
-43.5,101,84.113888
-45.5,101,84.216982
-35.5,33,84.223988
-45.0,62,84.353986
-56.5,101,84.494839
-50.5,101,84.575059
-43.5,101,84.585079
-48.5,101,84.719564
-46.5,101,84.876603
-47.5,101,84.995404
-61.5,101,84.997411
-44.5,101,85.128113
-45.5,101,85.269211
-43.5,101,85.359563
-46.5,101,85.367578
-46.5,101,85.500245
-43.5,101,85.630203
-55.5,101,85.738581
-58.5,101,85.740591
-43.5,101,85.871308
-44.5,101,86.012069
-53.5,101,86.092286
-44.5,101,86.10031
-50.5,101,86.246045
-56.5,101,86.404637
-44.5,101,86.525341
-43.5,101,86.53536
65.666664,4,86.563421
-46.0,56,86.675955
-48.5,101,86.695992
-66.5,101,86.976184
-44.5,101,86.988213
-44.5,101,87.100365
-45.5,101,87.120383
-21.5,59,87.208663
-43.5,101,87.407436
-44.5,101,87.490895
-49.5,101,87.500786
-45.5,101,87.591706
-46.5,101,87.745284
-40.5,49,87.753308
-45.5,101,87.843792
-45.5,101,87.865995
-44.5,101,88.095709
-43.5,101,88.105736
77.5,7,88.12579
-43.5,101,88.204498
-52.5,101,88.216587
-44.0,70,88.492085
-44.5,101,88.499197
-48.5,101,88.52233
-20.5,3,88.536341
-58.5,101,88.599453
-52.0,78,88.790421
-47.5,101,88.920856
-51.5,101,88.960992
-55.5,101,89.012077
-41.0,44,89.120345
-39.0,94,89.172621
-24.0,12,89.212726
-43.5,101,89.293534
-58.5,101,89.383602
-46.5,101,89.504382
-45.5,101,89.607026
-63.5,101,89.669529
-32.5,33,89.721774
-49.5,101,89.768651
-40.0,50,89.913854
-44.5,101,89.918121
-36.5,89,90.109987
-46.5,101,90.192595
-44.5,101,90.290697
-44.5,101,90.290697
-45.5,101,90.45195
-44.5,101,90.51882
-66.5,101,90.679441
-47.5,101,90.695069
-61.5,101,90.894695
-52.5,71,90.980546
-44.5,101,90.992557
-45.5,101,91.087494
-44.5,101,91.269332
-59.5,95,91.316375
-49.5,101,91.354409
-31.0,26,91.447494
-44.5,101,91.455501
-59.5,101,91.660814
-53.5,101,91.715864
-45.5,101,91.844981
-50.5,101,91.85399
-44.5,101,92.040033
-44.5,101,92.085117
-58.5,101,92.214804
-47.5,101,92.223812
-43.5,101,92.447443
-46.5,101,92.509436
-48.5,101,92.665251
-66.5,101,92.677262
-43.5,101,92.848417
-61.5,101,92.892457
-39.0,94,92.988545
-46.5,101,93.023576
-43.5,101,93.199019
-39.0,94,93.214645
-32.0,72,93.251949
-45.5,101,93.384861
-33.0,68,93.477049
-39.0,94,93.527237
-44.5,101,93.578187
-44.5,101,93.754152
-65.5,97,93.8451
-51.0,76,93.865227
-58.5,101,93.896478
-60.5,101,94.090185
-46.5,101,94.183939
-54.5,101,94.203765
-45.5,101,94.247707
-45.5,101,94.464001
-43.5,101,94.549403
-43.5,101,94.56503
-48.5,101,94.611909
-46.5,101,94.839394
-54.5,101,94.937506
-46.5,101,94.958345
-43.5,101,95.007827
-54.0,74,95.129654
-36.0,50,95.165002
-57.5,101,95.361325
-41.0,48,95.376952
-57.5,101,95.457564
-49.5,101,95.567618
-37.0,88,95.700456
-52.5,101,95.747334
-59.5,101,95.799384
-38.0,44,95.846263
-46.5,101,95.897496
-54.5,101,96.082451
-60.5,101,96.148115
-52.5,101,96.230699
-44.5,101,96.317547
-33.5,79,96.430825
-45.5,101,96.56252
-66.5,101,96.621219
-62.5,101,96.664178
-69.5,101,96.778051
-38.5,53,96.793678
-47.5,71,96.813797
-60.5,101,97.057374
-45.5,101,97.184488
-51.5,101,97.1965
-69.5,101,97.213515
-42.5,59,97.289585
-42.5,49,97.400686
-44.5,101,97.564835
-43.5,101,97.576846
-45.5,101,97.661923
-43.5,101,97.777027
-61.5,101,97.942178
-43.5,101,97.950798
-51.5,101,98.047562
-43.5,101,98.133231
-45.5,101,98.308739
-47.5,101,98.322752
-44.5,101,98.404826
-51.5,101,98.514927
-37.5,43,98.566974
81.333336,6,98.601004
-44.5,101,98.706101
-62.5,101,98.718112
-44.5,101,98.905281
-44.5,101,113.911723
-54.5,83,113.946754
-58.5,101,114.026827
-60.5,101,114.214663
-51.0,84,114.264696
-53.5,101,114.296285
-44.5,101,114.395457
-33.0,82,114.511563
-43.5,101,114.617659
-45.5,101,114.649688
-59.0,84,114.689724
-36.0,40,114.755785
-51.5,101,114.869888
-45.5,101,115.010016
-43.5,101,115.051053
-45.5,101,115.116112
-45.5,101,115.23422
-39.5,95,115.350321
-65.5,95,115.394361
-24.5,15,115.407372
-46.5,101,115.487445
-60.5,101,115.595543
-47.5,101,115.740676
-43.5,101,115.751686
-43.5,101,115.822724
-50.5,101,115.916121
-44.5,101,116.06825
-46.5,101,116.078259
-45.5,101,116.158332
-55.5,101,116.276439
-44.5,101,116.423573
-43.5,101,116.433582
-45.5,101,116.506649
-45.5,101,116.622754
-44.5,101,116.753164
-43.5,101,116.772825
-53.5,101,116.844543
-43.5,101,116.956645
-59.5,101,117.113108
-64.5,101,117.117353
-44.5,101,117.179856
-46.5,101,117.297628
-36.0,52,117.350702
-43.5,101,117.452455
-54.5,101,117.465467
-52.5,101,117.648036
-45.5,101,117.699443
-46.5,101,117.777572
-45.5,101,117.793198
-45.0,66,117.860228
-46.5,101,118.041116
-53.5,101,118.103618
-55.5,101,118.119244
-59.0,82,118.119244
-38.0,92,118.332146
-45.5,101,118.430266
-55.5,101,118.445892
-44.5,101,118.445892
-44.5,101,118.673547
-63.5,101,118.771872
-44.5,101,118.787498
-63.5,101,118.787498
-52.5,101,118.984324
-47.5,101,119.082656
-46.5,101,119.098282
-58.5,101,119.098282
-31.0,30,119.196537
-43.5,101,119.310555
-34.5,31,119.408706
-67.5,101,119.408706
-44.5,101,119.42433
-42.0,100,119.523371
-36.5,45,119.570248
-58.5,101,119.730943
-44.5,101,119.730943
-44.5,101,119.844808
-47.5,101,119.896104
-50.5,73,119.976355
-44.5,83,120.009897
-42.5,63,120.056776
-52.0,80,120.170588
-45.5,101,120.36782
-47.5,101,120.399072
-43.5,101,120.450383
-43.5,101,120.548659
-50.5,101,120.693716
-64.5,101,120.724968
-46.5,67,120.75622
-50.5,101,120.77495
62.333336,44,120.937501
-66.5,101,121.051376
-48.5,101,121.098254
-55.5,101,121.13409
-44.5,101,121.2792
-38.0,92,121.361735
-60.5,101,121.42424
-48.5,101,121.459992
-45.5,101,121.652771
-43.5,101,121.736398
-44.5,101,121.803412
-69.5,101,121.850288
-44.5,101,122.0369
-59.5,101,122.10077
-40.0,92,122.167731
-49.5,93,122.214609
-45.5,101,122.380383
-65.5,101,122.458512
-44.5,101,122.499565
-48.5,101,122.545608
-30.5,77,122.655708
-35.5,49,122.683733
-46.5,101,122.804299
-64.5,101,122.88701
-48.5,87,122.938821
-37.5,91,122.980482
-43.5,101,123.15201
-59.5,101,123.233083
-53.0,78,123.247096
-44.5,101,123.283129
-44.5,101,123.499855
-65.5,101,123.578696
-43.5,101,123.591708
-44.5,101,123.627741
-45.5,101,123.82185
-43.5,101,123.888798
-45.5,101,123.904423
-44.5,101,123.935675
-43.5,101,124.137729
-44.5,101,124.204834
-46.5,101,124.220458
-44.5,101,124.267336
-43.5,101,124.479971
-43.5,101,124.56252
-44.5,101,124.578145
-45.5,101,124.609399
-56.5,87,124.774482
-62.0,90,124.85261
-67.5,101,124.903962
-63.0,90,124.903962
-62.5,101,125.096601
-43.5,101,125.194833
-45.5,101,125.246181
-52.5,101,125.246181
-37.5,69,125.4226
-43.5,101,125.438226
-46.5,101,125.572207
-62.5,101,125.572207
-44.5,101,125.752246
-45.5,101,125.757889
-55.5,101,125.923696
-58.5,101,125.923696
-42.0,58,125.986201
-45.5,101,126.102967
-43.5,101,126.252561
-43.5,101,126.252561
-47.5,101,126.299441
-35.5,37,126.367005
-44.5,101,126.429508
-63.5,101,126.610611
-49.5,101,126.65749
-43.5,101,126.724413
-28.0,22,126.724413
-48.5,101,126.786917
-44.5,101,126.936417
-46.5,101,127.050882
-44.5,101,127.050882
-60.5,101,127.113384
-36.5,51,127.258415
-45.5,101,127.294482
-45.5,101,127.424085
-56.5,101,139.296762
-53.5,101,139.411345
-44.5,101,139.442597
-44.5,101,139.556325
-45.5,101,139.607572
-34.5,85,139.670074
-54.5,101,139.75258
-32.0,26,139.83517
-44.5,101,139.866421
-58.5,101,139.928926
-45.5,101,139.995811
-46.5,101,140.157043
-44.5,101,140.192673
-44.5,101,140.255178
-46.5,101,140.306445
-32.0,38,140.32207
-67.5,101,140.482823
-70.5,101,140.565331
-45.5,101,140.63331
-43.5,101,140.635602
-44.5,101,140.796918
-44.5,101,140.879375
-46.5,101,140.94188
-44.5,101,140.957506
-47.5,81,141.071229
-31.0,62,141.153854
-57.5,101,141.220798
-59.5,101,141.283303
-46.5,101,141.387265
-50.5,101,141.486249
-52.5,101,141.533127
-55.0,88,141.553119
-44.5,101,141.698187
-46.5,101,141.8283
-44.5,101,141.900366
-47.5,101,141.92639
-43.5,101,142.108555
-40.0,74,142.120566
-54.5,101,142.284716
-58.5,101,142.308738
-43.5,101,142.478892
-61.5,101,142.489902
-32.5,67,142.548956
-43.5,101,142.690056
-39.0,54,142.72809
-31.0,78,142.805807
-45.5,101,142.95092
-49.5,101,143.049061
-55.5,101,143.064687
-36.0,44,143.095939
-45.5,101,143.147301
-47.5,101,143.359198
-44.5,101,143.390448
-46.5,101,143.406075
-45.5,101,143.452953
-58.0,90,143.634323
-45.5,101,143.701205
-45.5,101,143.732455
-58.5,101,143.763708
-47.5,101,143.960105
-45.5,101,144.022608
-55.5,101,144.042642
-41.0,98,144.08952
-56.5,101,144.302015
-62.5,101,144.36452
-52.5,101,144.384524
-43.5,101,144.431401
-46.5,101,144.627658
-36.0,88,144.65891
-54.5,101,144.724556
-57.5,101,144.757085
-59.5,89,144.933941
-69.5,101,144.95389
-59.5,101,145.047646
-43.5,101,145.083237
-45.5,101,145.262851
-44.5,101,145.278477
-43.5,101,145.361188
-48.5,101,145.39244
-32.0,32,145.490551
-36.5,89,145.558048
-50.5,101,145.573673
-40.0,96,145.671834
-41.0,54,145.68746
-45.5,57,145.785607
-59.5,101,145.899367
-43.5,101,146.013151
-57.5,101,146.013151
-32.5,47,146.06003
-39.0,94,146.093425
-43.0,84,146.29278
-47.5,101,146.344122
-53.0,86,146.359749
-43.5,101,146.375375
-27.0,16,146.422253
-44.5,101,146.618552
-61.0,88,146.669849
-63.5,101,146.669849
-44.5,101,146.747977
-47.5,101,146.939516
-46.5,101,146.986394
-42.5,101,146.986394
-56.5,85,147.006434
-44.5,101,147.265194
-43.5,101,147.312073
-65.5,101,147.312073
-58.5,101,147.347453
-49.0,64,147.540638
-45.5,101,147.576921
-49.0,88,147.592546
-44.5,101,147.639424
-40.0,82,147.835669
-45.5,101,147.851295
-45.5,101,147.916905
-46.5,101,147.949432
-47.5,101,148.161279
-61.5,101,148.176906
-44.5,101,148.223784
-56.5,101,148.275939
-46.5,101,148.46783
-44.5,101,148.487887
-45.5,101,148.534764
-44.5,101,148.581642
-26.0,38,148.664197
-37.0,90,148.746739
-46.5,101,148.809244
-46.5,101,148.891758
-45.5,101,148.974931
-57.5,85,149.02181
-43.5,101,149.119978
-63.5,101,149.218221
-35.0,86,149.249473
-43.5,101,149.332066
-46.5,101,149.430214
-43.5,101,149.528452
-45.5,101,149.559704
-44.5,101,149.658525
-44.5,101,149.760616
-36.0,34,149.766622
-47.5,101,149.856395
-45.5,101,149.896431
66.388885,7,149.926458
-37.0,70,150.011336
-45.5,101,150.108425
-43.5,101,150.211158
-45.5,101,150.276217
-46.5,101,150.367299
-45.5,101,150.476398
-43.5,101,150.612921
-44.5,101,150.66149
-47.5,101,150.744102
-52.5,101,150.839962
-44.5,101,150.920349
-47.5,101,150.972366
-43.5,101,151.050497
-43.5,101,151.14874
-56.5,81,151.184418
-63.5,101,151.298172
-44.0,70,151.376301
-47.5,101,151.376301
-43.5,101,151.505851
-63.5,101,151.619677
-43.5,97,151.687514
-63.5,101,151.70314
-48.5,101,151.832536
-56.5,101,151.946316
-54.5,101,152.01319
-51.5,101,152.028816
-56.5,101,152.158297
-46.5,59,152.225282
-43.5,101,152.287787
-48.5,101,152.339699
-61.5,101,164.123416
-46.5,101,164.18702
-43.5,101,164.237165
-43.5,101,164.304063
-63.5,101,164.43343
-46.5,101,164.495936
-45.5,101,164.562752
-51.0,80,164.562752
-67.5,101,164.759622
-60.5,101,164.822125
-45.5,101,164.873392
-64.5,101,164.873392
-47.5,101,165.080927
-62.5,101,165.147819
-46.5,101,165.211421
-51.5,101,165.212421
-43.5,101,165.426341
-40.0,96,165.477622
-44.5,101,165.560243
-45.5,101,165.560243
-48.5,101,165.767806
-58.5,101,165.819097
-45.5,101,165.881601
-46.5,101,165.881601
-35.5,83,166.031964
-44.5,101,166.130138
-59.0,94,166.193836
-50.5,101,166.212481
-44.5,101,166.35961
-45.5,101,166.455639
-44.5,101,166.506894
-67.5,101,166.522521
-46.5,101,166.683167
-56.5,101,166.782149
-43.5,101,166.833336
-43.5,101,166.848963
-48.5,101,166.993936
-27.0,70,166.993936
-44.5,101,167.138933
-50.5,101,167.158924
-44.0,90,167.272649
-46.5,101,167.303899
-48.5,101,167.449578
-44.5,101,167.480829
-30.5,77,167.516423
-55.5,101,167.630217
-25.0,12,167.661469
-39.5,49,167.677095
-44.5,101,167.775262
-66.5,101,167.806514
-51.5,101,167.987278
-58.5,101,167.987278
-37.0,90,168.086152
-43.5,101,168.101778
-50.5,65,168.184303
-46.5,101,168.313691
-44.5,101,168.408545
-43.5,101,168.411819
-35.0,86,168.458696
-55.5,101,168.636101
-43.5,101,168.717554
-54.5,101,168.733181
-36.5,39,168.753973
-44.5,101,168.785223
-32.0,68,168.997057
-43.5,101,169.043936
-44.5,101,169.043936
-43.5,101,169.075188
-33.5,33,169.157656
-46.5,101,169.318439
-36.5,89,169.354052
-43.5,101,169.354052
-43.5,101,169.468393
-43.5,101,169.629044
-45.5,101,169.664706
-45.5,101,169.664706
-46.5,101,169.778442
-60.0,88,169.892186
-46.5,101,169.985942
-43.5,101,169.985942
-43.0,70,170.005992
-43.5,101,170.21415
-47.5,101,170.296691
-56.5,101,170.312317
-45.5,101,170.327944
-27.5,17,170.363596
-48.5,101,170.555763
-54.5,101,170.638427
-46.5,101,170.669679
-45.5,101,170.705495
-52.5,93,170.851181
-46.5,101,170.980637
-44.5,101,171.011889
-55.5,101,171.047582
-58.5,101,171.208512
-43.5,101,171.322369
-46.5,101,171.353621
-44.5,101,171.38929
-51.5,101,171.534946
-45.5,101,171.633115
-47.5,101,171.664367
-61.5,101,171.695619
-43.5,101,171.887383
-58.5,101,172.020271
-44.5,101,172.054139
-46.5,101,172.097646
-53.5,101,172.275475
-55.5,101,172.403922
-55.5,101,172.435653
-67.5,101,172.476697
-54.5,101,172.655125
-44.5,101,172.777896
-46.5,101,172.805273
-37.5,43,172.810277
-45.5,101,172.848701
-46.5,101,173.169283
-42.5,97,173.184907
-43.5,101,173.184907
-63.5,101,173.231786
-48.0,62,173.427989
-52.0,76,173.427989
-44.5,101,173.490494
-47.5,101,173.511143
-44.5,101,173.738585
-44.5,101,173.738585
-21.5,7,173.769835
-38.0,84,173.785462
-45.5,101,173.801088
-44.5,101,174.059948
-46.5,101,174.080083
-45.5,101,174.095708
-46.5,101,174.12696
-52.0,76,174.339608
-51.5,101,174.402113
-47.0,86,174.422243
-44.5,101,174.437869
