#{"t_start": 1654725703.9084306, "env_id": null}
r,l,t
6.142857,16,0.177536
-26.0,26,0.25607
-19.5,13,0.33752
-23.5,21,0.45939
-18.5,11,0.54019
-22.5,19,0.662962
-64.5,101,0.729703
-64.5,101,0.729703
-64.5,101,0.829234
-29.0,32,0.863635
1.6428571,25,0.900473
8.571428,14,0.931673
-21.0,16,0.994173
-22.0,18,1.05048
-20.5,15,1.066493
-21.0,16,1.129653
-18.5,11,1.131117
7.642857,13,1.226312
13.5,7,1.278791
-20.0,14,1.378786
-64.5,101,1.496937
11.071428,9,1.562888
-64.5,101,1.848327
-64.5,101,1.917404
-19.0,12,1.997132
-64.5,101,2.144619
8.857142,22,2.165759
-22.0,18,2.282996
-23.0,20,2.298606
-64.5,101,2.314232
-18.5,11,2.361106
8.0,18,2.376731
14.285714,14,2.397801
-23.5,21,2.521022
-64.5,101,2.537037
1.5714283,28,2.563085
-19.5,13,2.609947
-33.5,41,2.626732
6.0,22,2.662253
-22.0,18,2.677877
-22.0,18,2.737902
4.642857,19,2.850678
6.9285717,23,2.981116
2.5714283,26,3.148688
-64.5,101,3.232231
-64.5,101,3.287713
-64.5,101,3.311736
-25.5,25,3.399198
-24.0,22,3.447267
6.9285717,23,3.573197
-22.5,19,3.605226
-24.0,22,3.734315
12.5,9,3.798373
-64.5,101,3.85042
-19.5,13,3.886452
-18.0,10,3.955359
-64.5,101,4.00764
2.9285717,31,4.233044
-20.0,14,4.325127
-64.5,101,4.325127
-20.0,14,4.419212
6.642857,15,4.426219
6.142857,16,4.54833
-64.5,101,4.59337
-25.5,25,4.634408
7.5714283,16,4.680449
-64.5,101,4.716799
-21.0,16,4.757836
-19.5,13,4.802423
6.9285717,23,4.9566
-26.0,26,5.162543
-21.0,16,5.288661
-64.5,101,5.338707
-64.5,101,5.420204
-64.5,101,5.486264
-21.0,16,5.590878
-32.0,38,5.597883
8.0,18,5.711943
-25.0,24,5.881695
-64.5,101,5.992208
1.5,31,6.090227
-64.5,101,6.108621
-19.0,12,6.174398
-64.5,101,6.2735
-24.0,22,6.444263
-64.5,101,6.674124
-64.5,101,6.782876
-64.5,101,6.882967
-31.0,36,6.913995
-22.0,18,7.001074
-18.5,11,11.456409
-64.5,101,11.515462
-20.0,14,11.622561
-25.0,24,11.767622
-64.5,101,11.874943
-19.0,12,11.874943
-64.5,101,12.000057
-64.5,101,12.182223
7.9285717,21,12.308309
-64.5,101,12.561866
-64.5,101,12.561866
-64.5,101,12.684976
5.714286,14,12.772956
-64.5,101,12.990373
2.7857141,37,13.037248
-22.0,18,13.113577
-21.5,17,13.145607
-64.5,101,13.247769
-64.5,101,13.247769
-23.5,21,13.260781
-21.0,16,13.342345
-64.5,101,13.843596
-64.5,101,13.985955
-64.5,101,14.00158
-17.5,9,14.070151
-19.5,13,14.124258
-64.5,101,14.132265
7.142857,14,14.232357
-24.0,22,14.240364
9.0,16,14.240364
-21.0,16,14.343801
-22.5,19,14.359815
5.8571424,28,14.406442
7.642857,13,14.505594
-64.5,101,14.631956
-21.0,16,14.724871
-64.5,101,15.060717
-64.5,101,15.076329
-17.5,9,15.153427
-64.5,101,15.285547
10.857142,18,15.318578
-3.0714283,43,15.437499
-21.0,16,15.455111
-64.5,101,15.539491
-20.5,15,15.556166
0.0,34,15.565614
-23.5,21,15.613425
6.5714283,18,15.672749
9.5,15,15.722785
-22.5,19,15.804984
10.5,13,15.811921
11.0,12,15.882621
-22.5,19,15.938655
14.857142,10,15.95567
-0.28571415,26,16.140008
6.5714283,18,16.261266
-64.5,101,16.261266
-64.5,101,16.268271
4.142857,20,16.415196
-26.5,27,16.462395
7.4285717,22,16.567518
6.4285717,24,16.620573
-64.5,101,16.646947
-18.5,11,16.722433
7.0,20,16.874587
-64.5,101,16.978652
-23.5,21,17.023725
-18.5,11,17.103106
-19.0,12,17.194168
-64.5,101,17.290594
-34.5,43,17.290594
-64.5,101,17.34757
-22.0,18,17.425906
-4.785714,35,17.448637
12.785714,17,17.549728
-20.5,15,17.66431
14.428572,8,17.726662
-64.5,101,18.03623
-64.5,101,18.086376
-18.0,10,18.160625
-64.5,101,18.181474
-18.5,11,18.262079
-22.0,18,18.291739
-64.5,101,18.451936
9.142857,10,18.514308
7.5714283,16,22.708982
-19.5,13,22.803067
-64.5,101,22.834095
10.428572,16,22.924177
-64.5,101,23.058298
-64.5,101,23.083853
-27.0,28,23.109877
-17.5,9,23.143907
-19.5,13,23.193953
0.14285707,28,23.325072
3.642857,21,23.333079
9.5,15,23.44318
-26.5,27,23.518248
-64.5,101,23.525253
8.428572,20,23.575299
-22.5,19,23.661378
-20.5,15,23.6864
-64.5,101,23.740536
12.357142,15,23.754549
6.5714283,18,23.803593
9.071428,13,23.893933
2.5714283,26,23.943978
-20.0,14,24.00103
6.5,21,24.095115
11.0,12,24.1882
-64.5,101,24.237244
10.071428,11,24.263268
11.0,12,24.319319
-64.5,101,24.478463
8.0,18,24.608581
11.928572,13,24.70567
-64.5,101,24.746707
-4.9285717,41,24.996934
-64.5,101,24.996934
-64.5,101,25.049983
-20.5,15,25.097025
-20.5,15,25.097025
12.785714,17,25.229145
2.2142859,21,25.262175
10.571428,10,25.337243
-23.0,20,25.375278
-64.5,101,25.465359
-20.5,15,25.547202
-64.5,101,25.786168
-1.7857141,29,25.786168
-19.0,12,25.878252
-26.0,26,25.988466
7.142857,14,25.988466
-64.5,101,26.062068
-20.5,15,26.080084
-64.5,101,26.0981
-24.0,22,26.116458
2.642857,23,26.24851
-27.0,28,26.4638
-21.0,16,26.588105
-18.5,11,26.680101
-64.5,101,26.785069
-64.5,101,26.816309
-64.5,101,26.863184
-25.0,24,26.993521
2.642857,23,27.030123
-20.0,14,27.076997
-25.0,24,27.183056
7.214286,11,27.256122
-64.5,101,27.360862
-24.5,23,27.408905
-64.5,101,27.474965
7.0714283,17,27.474965
4.5714283,22,27.551034
-22.0,18,27.588068
9.857142,20,27.603081
-23.5,21,27.687589
-64.5,101,27.734962
11.0,12,27.766171
-0.35714293,29,27.766171
7.5,19,27.881015
5.5,23,27.881015
-22.0,18,28.012122
-64.5,101,28.292343
-64.5,101,28.493526
-64.5,101,28.604034
-37.0,48,28.633061
-64.5,101,28.742161
-20.5,15,28.751168
-18.0,10,28.810222
-33.5,41,28.897354
5.8571424,28,28.933419
-18.5,11,28.968904
-27.0,28,29.114941
-37.5,49,29.130567
-64.5,101,29.182975
-20.5,15,29.229806
-21.0,16,29.298362
3.5,27,29.428803
-22.0,18,29.444428
-20.5,15,29.559163
-64.5,101,29.690603
-64.5,101,33.903441
-29.5,33,33.952486
-19.5,13,33.993523
-64.5,101,34.194706
-64.5,101,34.304806
-21.0,16,34.424916
-2.857143,34,34.439928
2.5,29,34.636762
-30.0,34,34.686793
-64.5,101,34.694485
-64.5,101,34.727821
8.0,18,34.808236
-21.5,17,34.843614
8.357142,23,34.85062
-27.0,28,35.071476
-64.5,101,35.362739
-20.0,14,35.454823
-64.5,101,35.527836
-64.5,101,35.573154
-22.5,19,35.573154
10.571428,10,35.625659
-18.5,11,35.641271
2.2142859,21,35.656896
-17.0,8,35.73161
-64.5,101,35.76564
6.0,22,35.81969
12.357142,15,35.864731
9.5,15,35.920865
-33.0,40,36.012949
-21.5,17,36.111528
-22.5,19,36.226403
-64.5,101,36.325635
11.928572,13,36.34126
-19.5,13,36.429865
-20.0,14,36.429865
-17.5,9,36.508885
-64.5,101,36.575989
-64.5,101,36.625602
8.928572,19,36.641214
-21.0,16,36.725738
-26.0,26,36.741363
-23.0,20,36.756988
-37.5,49,36.77808
6.142857,16,36.840568
3.2142859,19,36.856193
7.5714283,16,36.871817
3.642857,21,36.924071
12.428572,12,36.955321
-23.5,21,36.986571
6.4285717,24,37.007694
4.214286,17,37.023305
4.0714283,23,37.113296
-26.0,26,37.175784
-25.5,25,37.19141
-28.0,30,37.369014
-22.5,19,37.494171
9.571428,12,37.574579
12.0,10,37.624858
-64.5,101,37.671732
10.5,13,37.708391
-64.5,101,37.774647
-17.5,9,37.844635
-64.5,101,37.872828
-29.0,32,37.946207
-19.5,13,38.024332
-19.5,13,38.108415
2.642857,23,38.254603
-64.5,101,38.340896
10.928572,15,38.353907
13.428572,10,38.397656
8.142857,12,38.475781
-64.5,101,38.496827
-64.5,101,38.512425
10.0,14,38.574924
-19.0,12,38.590548
-27.5,29,38.789392
7.3571424,25,38.963766
-64.5,101,39.04189
-22.0,18,39.094235
-20.5,15,39.141109
-64.5,101,39.178066
9.5,15,39.193647
10.428572,16,39.240523
-18.5,11,39.240523
-64.5,101,39.291542
-26.0,26,39.415681
-24.0,22,39.431306
-22.0,18,39.552752
12.071428,7,39.597317
10.571428,10,39.659607
7.214286,11,39.727514
-19.5,13,39.83336
-64.5,101,39.890412
-64.5,101,39.961477
-20.0,14,40.003515
11.0,12,40.092597
8.0,18,40.099602
11.071428,9,40.164661
-64.5,101,40.179675
-21.0,16,40.204698
-20.5,15,40.274761
-22.0,18,40.397873
-64.5,101,40.577036
7.5,19,40.739183
-64.5,101,45.169483
-64.5,101,45.217087
-29.0,32,45.363397
-64.5,101,45.384454
5.5714283,20,45.49951
8.642857,11,45.562459
-64.5,101,45.645961
7.0714283,17,45.661585
-64.5,101,45.823216
9.071428,13,45.906717
-20.0,14,46.00491
-64.5,101,46.020535
-20.0,14,46.088413
-64.5,101,46.281832
-64.5,101,46.300565
-20.0,14,46.384521
1.4285717,34,46.598592
-64.5,101,46.65085
-64.5,101,46.728963
-22.0,18,46.781196
9.5,15,46.880904
-34.5,43,46.912123
-64.5,101,46.943373
5.0714283,21,47.110518
-22.0,18,47.227477
-64.5,101,47.436028
-21.0,16,47.551134
-64.5,101,47.573035
-64.5,101,47.599925
-20.0,14,47.642932
-18.0,10,47.648937
-21.0,16,47.702677
-21.5,17,47.749552
9.0,16,47.801856
7.9285717,21,47.879958
-64.5,101,47.879958
-23.5,21,47.932254
-23.0,20,48.010378
-19.5,13,48.010378
-24.5,23,48.026161
13.928572,9,48.062672
9.5,15,48.109545
-17.0,8,48.109545
8.5,17,48.12517
7.0714283,17,48.224509
-64.5,101,48.27761
1.6428571,25,48.27761
9.571428,12,48.340172
-3.857143,36,48.438437
8.0,18,48.584529
0.21428585,25,48.783026
-64.5,101,48.79865
-19.0,12,48.882206
6.142857,16,48.882206
-19.5,13,48.966301
-64.5,101,48.981927
8.142857,12,49.044426
-64.5,101,49.065466
2.5,29,49.081065
5.3571424,29,49.180226
9.928572,17,49.195839
5.0,24,49.227088
-17.5,9,49.242713
2.0,30,49.242713
5.142857,18,49.313885
-19.0,12,49.32951
-19.0,12,49.376385
-64.5,101,49.987665
-64.5,101,50.003266
-64.5,101,50.081391
