#{"t_start": 1654727569.3731034, "env_id": null}
r,l,t
-20.5,15,29.313475
-21.0,16,29.365736
3.5,27,29.481235
-22.0,18,29.481235
-20.5,15,29.580458
-64.5,101,29.710906
-64.5,101,34.018334
-29.5,33,34.070544
-19.5,13,34.101794
-64.5,101,34.26373
-64.5,101,34.363294
-21.0,16,34.462501
-2.857143,34,34.486323
2.5,29,34.672567
-30.0,34,34.717608
-64.5,101,34.724614
-64.5,101,34.755642
8.0,18,34.835641
-21.5,17,34.867669
8.357142,23,34.874676
-27.0,28,35.051836
-64.5,101,35.465549
-20.0,14,35.595672
-64.5,101,35.689752
-64.5,101,35.7418
-22.5,19,35.756814
10.571428,10,35.812865
-18.5,11,35.832883
2.2142859,21,35.846896
-17.0,8,35.899943
-64.5,101,35.926968
6.0,22,35.979016
12.357142,15,36.032064
9.5,15,36.085111
-33.0,40,36.178196
