#{"t_start": 1654718838.2925432, "env_id": null}
r,l,t
-64.5,101,30.841892
-20.0,14,30.874921
13.285714,16,30.988024
2.2142859,21,31.04908
3.642857,21,31.090117
-18.0,10,31.130154
-23.0,20,31.178197
-20.5,15,31.210226
3.642857,21,31.299307
7.642857,13,31.408406
-20.5,15,31.529516
-64.5,101,31.57756
-64.5,101,32.003947
-64.5,101,32.035976
-20.0,14,32.125057
-64.5,101,32.389298
-27.5,29,32.389298
-64.5,101,32.444347
0.71428585,24,32.593482
-26.5,27,32.618505
-18.5,11,32.681562
3.5,27,32.937796
-64.5,101,32.937796
-4.857143,38,32.96482
8.642857,11,33.064911
6.5714283,18,33.102945
-20.0,14,33.188023
10.928572,15,33.233063
-64.5,101,33.341162
-22.5,19,33.36118
8.214286,9,33.420233
-64.5,101,33.853627
6.8571424,26,34.103855
-64.5,101,34.171916
9.857142,20,34.27501
-64.5,101,34.286019
10.0,14,34.286019
-64.5,101,34.340069
7.5714283,16,34.413135
-21.5,17,34.422143
-25.5,25,34.477193
-22.0,18,34.486201
6.214286,13,34.519232
10.0,14,34.598304
6.0,22,34.609314
-20.0,14,34.647348
-3.857143,36,34.989659
13.857142,12,35.147802
-64.5,101,35.518138
-64.5,101,35.634244
-64.5,101,35.645254
-22.0,18,35.68529
8.428572,20,35.841433
-28.0,30,35.928512
6.0714283,19,36.026601
-64.5,101,36.156719
8.928572,19,36.215773
13.928572,9,36.391933
-28.0,30,36.525053
-64.5,101,36.710221
-24.0,22,36.898393
-64.5,101,42.233489
5.642857,17,42.369613
9.0,16,42.499731
-64.5,101,42.541769
8.642857,11,42.589813
-64.5,101,42.662879
-20.5,15,42.662879
-27.0,28,42.824025
0.0714283,31,42.92812
-64.5,101,43.053233
5.5,23,43.141314
-21.0,16,43.206394
-22.0,18,43.303461
7.5714283,16,43.349503
10.857142,18,43.463606
-21.5,17,43.496636
-64.5,101,43.552687
7.714286,10,43.641768
-64.5,101,43.722842
-27.0,28,43.740858
-4.857143,38,43.790929
-22.5,19,43.810921
8.571428,14,43.843952
-23.5,21,43.980075
7.0,20,43.992087
-27.0,28,44.105189
-22.0,18,44.163242
7.0,20,44.17225
5.9285717,25,44.347409
7.8571424,24,44.394452
-22.0,18,44.591631
-24.5,23,44.685716
-64.5,101,44.758783
-18.5,11,44.784807
12.357142,15,44.892904
-64.5,101,45.226207
-22.0,18,45.373844
-20.0,14,45.487948
-64.5,101,45.526983
10.0,14,45.642088
-64.5,101,45.704144
-27.0,28,45.734171
9.142857,10,45.734171
-64.5,101,45.808239
8.928572,19,45.896721
-26.0,26,46.036848
-23.0,20,46.07188
6.142857,16,46.167968
7.5714283,16,46.200997
12.428572,12,46.305091
12.928572,11,46.415192
-64.5,101,46.594538
-64.5,101,46.619605
-27.0,28,46.854888
-64.5,101,47.051066
-17.5,9,47.130138
-64.5,101,47.288759
8.071428,15,47.421896
-64.5,101,47.470924
3.7142859,18,47.645082
-64.5,101,47.759186
-22.5,19,47.928339
-64.5,101,48.03944
-64.5,101,48.404773
-64.5,101,48.639986
3.0714283,25,48.658002
-64.5,101,48.904226
-64.5,101,49.020331
-64.5,101,49.48372
-64.5,101,49.500735
-19.0,12,49.579807
-64.5,101,49.742955
5.5714283,20,49.742955
-64.5,101,49.851053
9.0,16,49.88008
-17.0,8,49.948142
1.2142859,23,50.059242
8.071428,15,50.087268
-23.0,20,50.230398
5.5,23,50.280444
-64.5,101,50.361517
11.0,12,50.389542
-19.5,13,50.50765
10.428572,16,50.50765
8.642857,11,50.598732
-64.5,101,50.623755
-25.5,25,50.723846
-64.5,101,51.108195
-64.5,101,56.837086
-64.5,101,56.861108
5.714286,14,56.95119
-64.5,101,56.95119
-21.0,16,56.990225
-18.0,10,57.030261
-24.0,22,57.170389
2.9285717,31,57.20442
-26.0,26,57.243455
-64.5,101,57.31552
-23.0,20,57.332536
-22.5,19,57.35856
-20.0,14,57.35856
-18.0,10,57.438632
7.5,19,57.489679
-24.0,22,57.499688
-23.5,21,57.532718
11.5,11,57.532718
4.0714283,23,57.718887
-1.4285717,34,57.766931
-19.5,13,57.823982
-34.0,42,57.840998
9.857142,20,57.929078
-22.0,18,57.985128
6.0,22,58.105238
10.428572,16,58.115247
11.5,11,58.202326
-26.5,27,58.324436
9.0,16,58.333445
-64.5,101,58.350461
-23.0,20,58.493591
2.7142859,20,58.512608
4.0714283,23,58.512608
-19.0,12,58.606694
-64.5,101,58.640724
8.0,18,58.640724
4.214286,17,58.649732
9.071428,13,58.71379
7.5,19,58.804873
-25.0,24,58.861925
9.571428,12,58.920979
-33.0,40,59.001051
4.5,25,59.084127
5.0,24,59.123162
4.0,26,59.300323
5.0714283,21,59.478485
-19.5,13,59.59359
-64.5,101,59.59359
-19.5,13,59.708694
8.071428,15,59.727711
-19.0,12,59.823798
-64.5,101,59.877848
-22.0,18,59.898866
-20.5,15,59.957921
7.142857,14,59.998958
-64.5,101,60.007966
-18.5,11,60.050004
-20.5,15,60.121068
-25.5,25,60.251187
-25.0,24,60.315245
-19.5,13,60.422342
3.0,28,60.481396
9.0,16,60.554462
-64.5,101,60.718611
-64.5,101,60.824707
4.214286,17,60.857738
8.571428,14,60.969839
1.2142859,23,61.008875
-64.5,101,61.299139
-33.5,41,61.308147
-64.5,101,61.375208
-18.5,11,61.401231
14.357142,11,61.494316
7.142857,14,61.615426
5.5714283,20,61.786581
-64.5,101,61.864652
-17.5,9,61.940721
7.0,20,61.960739
-20.5,15,62.090858
-64.5,101,62.163924
-64.5,101,62.234989
8.928572,19,62.243997
2.0714283,27,62.382122
10.5,13,62.485216
6.0714283,19,62.637354
-64.5,101,62.897591
-26.0,26,63.002686
-25.5,25,63.149819
-64.5,101,63.233895
-64.5,101,63.242904
10.0,14,63.266925
-20.0,14,63.350002
-19.0,12,63.37002
-23.0,20,63.417062
12.357142,15,63.496134
8.571428,14,63.506143
-25.5,25,63.738869
-64.5,101,63.952063
7.285714,28,64.009129
9.0,16,64.155247
-24.5,23,64.164256
-23.5,21,64.358432
-64.5,101,64.376448
-64.5,101,64.45552
-22.5,19,64.529587
-25.0,24,64.601653
-21.0,16,64.612663
-64.5,101,65.052062
-24.5,23,70.53997
-64.5,101,70.717131
-64.5,101,70.784191
-64.5,101,70.795201
-17.5,9,70.875274
-25.5,25,70.995389
3.0714283,25,71.075456
3.142857,22,71.172544
-19.5,13,71.181552
7.214286,11,71.272635
-24.5,23,71.362716
-64.5,101,71.411761
13.5,7,71.42077
-21.0,16,71.546884
-64.5,101,71.557894
-22.0,18,71.557894
-20.0,14,71.676001
-18.5,11,71.765082
1.0714283,29,72.001415
10.142857,8,72.070549
-64.5,101,72.11365
-18.5,11,72.162728
7.714286,10,72.251809
-23.0,20,72.291846
-64.5,101,72.418961
-64.5,101,72.418961
-24.0,22,72.443983
-26.5,27,72.514048
-26.5,27,72.668187
7.0,20,72.685203
14.857142,10,72.750262
13.928572,9,72.75927
8.5,17,72.937432
-22.5,19,72.960453
-19.0,12,73.074556
-20.5,15,73.113592
9.857142,20,73.325785
-64.5,101,73.402854
-64.5,101,73.403855
-16.5,7,73.470916
-23.5,21,73.679105
-21.0,16,73.842254
-18.5,11,73.951353
-64.5,101,74.095483
6.5,21,74.155538
-64.5,101,74.337704
5.5714283,20,74.357722
-64.5,101,74.48784
-21.5,17,74.657879
-26.5,27,74.705922
-23.0,20,74.983174
6.285714,30,75.026213
7.0714283,17,75.136734
-64.5,101,75.235824
8.5,17,75.380955
-64.5,101,75.445014
-18.5,11,75.481046
10.0,14,75.574131
-64.5,101,75.933457
-64.5,101,76.033548
2.7142859,20,76.099608
-20.5,15,76.15666
8.642857,11,76.190691
-18.5,11,76.262763
-20.5,15,76.341828
-64.5,101,76.392875
-19.5,13,76.470945
-64.5,101,76.491965
-20.0,14,76.527997
-21.5,17,76.651109
3.142857,22,76.679134
5.714286,14,76.779225
-25.0,24,76.896332
10.071428,11,77.002428
-64.5,101,77.219625
-29.5,33,77.314711
8.428572,20,77.409798
-64.5,101,77.474857
10.0,14,77.541918
-22.5,19,77.674038
9.5,15,77.704065
-64.5,101,77.75312
-21.0,16,77.833183
8.071428,15,77.8532
-18.0,10,77.926267
-25.5,25,78.078405
2.3571424,35,78.240552
-64.5,101,78.275584
-22.0,18,78.406703
6.142857,16,78.422718
10.5,13,78.521808
10.0,14,78.553837
12.428572,12,78.642917
-64.5,101,78.689961
-21.5,17,78.802063
-21.0,16,78.838095
-23.0,20,78.981225
-64.5,101,79.012253
3.142857,22,79.04128
-20.0,14,79.164392
-24.5,23,79.213436
4.0,26,79.213436
8.142857,12,79.259478
8.428572,20,79.369578
0.14285707,28,79.438641
-64.5,101,79.44865
-19.0,12,79.548741
6.0,22,79.560752
4.214286,17,79.699878
-22.5,19,79.726902
-23.5,21,84.951754
-64.5,101,85.175827
-23.0,20,85.349986
-64.5,101,85.369003
10.571428,10,85.453079
10.071428,11,85.546164
5.4285717,26,85.572187
-64.5,101,85.622233
-19.0,12,85.650258
8.5,17,85.71932
-22.0,18,85.777374
-21.5,17,85.794389
-64.5,101,85.827418
-17.5,9,85.899882
-20.0,14,86.022993
-32.0,38,86.119081
-25.0,24,86.231182
-22.0,18,86.274221
-21.0,16,86.367306
10.428572,16,86.516442
-64.5,101,86.597515
-64.5,101,86.660573
-23.0,20,86.692602
1.7142859,22,86.785686
-24.0,22,86.886778
12.357142,15,86.919808
-2.7857141,31,86.928816
-22.5,19,87.05493
-21.5,17,87.071946
-64.5,101,87.163029
-28.5,31,87.195058
-22.0,18,87.204066
-24.0,22,87.354202
3.142857,22,87.387232
-27.5,29,87.45029
-19.0,12,87.48432
11.357142,17,87.493328
-19.5,13,87.557387
-17.0,8,87.557387
-18.0,10,87.637459
-26.5,27,87.701518
6.0,22,87.734548
-19.5,13,87.805612
11.0,12,87.830635
-26.0,26,87.846649
-64.5,101,87.902701
-19.5,13,87.911709
-24.0,22,88.02281
-21.5,17,88.058846
5.642857,17,88.068851
-21.5,17,88.168943
6.5,21,88.24401
0.71428585,24,88.261026
9.571428,12,88.270034
9.5,15,88.395148
5.0,24,88.448203
-25.5,25,88.473227
-20.0,14,88.597339
-64.5,101,88.724455
-22.5,19,88.765492
-21.5,17,88.869587
-21.0,16,88.902617
-24.5,23,89.090291
8.928572,19,89.244431
-64.5,101,89.253439
-64.5,101,89.301483
-64.5,101,89.731874
-21.0,16,89.868998
-2.2857141,30,90.120731
-64.5,101,90.121731
-64.5,101,90.129739
-64.5,101,90.176781
8.928572,19,90.271868
-24.0,22,90.304897
3.5,27,90.392978
2.5714283,26,90.517091
8.428572,20,90.56013
6.142857,16,90.655216
-20.5,15,90.690248
6.642857,15,90.785334
-19.0,12,90.883424
-64.5,101,90.959671
10.928572,15,91.010711
-64.5,101,91.191875
0.71428585,24,91.233913
7.9285717,21,91.366034
-64.5,101,91.618864
12.5,9,91.700938
-64.5,101,92.026309
-64.5,101,92.18078
1.1428571,26,92.24684
-64.5,101,92.322909
-22.5,19,92.353937
8.071428,15,92.54511
6.5714283,18,92.598159
-29.0,32,92.625183
-64.5,101,92.74329
7.5,19,92.760306
-1.0714283,39,92.882417
-23.0,20,92.939469
3.8571424,32,93.022544
-20.5,15,93.158668
1.8571424,36,93.199705
-19.0,12,93.307803
7.142857,14,93.444927
-64.5,101,93.522999
1.5,31,99.048017
-64.5,101,99.092057
-64.5,101,99.302752
-24.5,23,99.517948
-64.5,101,99.592783
8.642857,11,99.684867
2.642857,23,99.719899
13.857142,12,99.826996
-64.5,101,99.9421
-64.5,101,99.982137
-22.0,18,100.091326
-22.0,18,100.134456
14.785714,13,100.209674
-22.5,19,100.363819
-64.5,101,100.561999
-64.5,101,100.694119
-64.5,101,101.022308
-20.5,15,101.147422
-64.5,101,101.242508
-21.5,17,101.283545
8.071428,15,101.409647
-64.5,101,101.430666
2.642857,23,101.441676
-19.5,13,101.542768
-64.5,101,101.592813
-21.0,16,101.604824
2.5714283,26,101.675888
9.071428,13,101.702913
5.5714283,20,101.720929
-21.5,17,101.746953
-19.5,13,101.827025
-21.5,17,101.884077
1.6428571,25,102.091266
-19.0,12,102.207371
8.928572,19,102.457599
-19.5,13,102.598727
-64.5,101,102.659782
-64.5,101,102.686806
8.5,17,102.743858
9.071428,13,102.770883
-64.5,101,102.819927
-24.5,23,102.893994
-25.0,24,102.959054
2.642857,23,103.082166
-21.0,16,103.092175
10.5,13,103.189263
8.0,18,103.238307
11.285714,20,103.354413
7.0714283,17,103.383439
-17.0,8,103.457507
-23.5,21,103.554801
-64.5,101,103.654892
-64.5,101,103.701935
-21.0,16,103.701935
-23.5,21,103.894109
-26.0,26,103.941152
-18.5,11,104.03824
-18.5,11,104.144336
6.5,21,104.320497
-64.5,101,104.371543
0.6428571,27,104.548704
-64.5,101,104.548704
-26.0,26,104.592743
6.214286,13,104.667811
-20.0,14,104.715855
2.142857,24,104.756892
-19.0,12,104.765901
-64.5,101,104.773907
-22.5,19,104.868995
-24.5,23,104.943062
-25.5,25,104.979095
7.5,19,105.104208
-21.0,16,105.251342
-2.5,39,105.317402
1.0714283,29,105.561624
-64.5,101,105.629685
-64.5,101,105.749795
8.0,18,105.798839
-17.5,9,105.833871
-64.5,101,106.146158
-64.5,101,106.487464
-20.5,15,106.632596
-64.5,101,106.731686
-64.5,101,106.770721
8.714286,8,106.849794
-25.5,25,106.964898
9.857142,20,107.025953
-17.0,8,107.035963
-64.5,101,107.096017
16.357143,7,107.107027
-20.0,14,107.163078
11.071428,9,107.245152
8.5,17,107.254161
-25.0,24,107.324225
-19.0,12,107.364261
-20.0,14,107.375271
13.857142,12,107.437327
-20.5,15,107.505389
-23.0,20,107.541421
9.5,15,107.568447
-64.5,101,107.568447
10.571428,10,107.634506
15.285714,12,107.681549
13.285714,16,107.717582
-19.5,13,107.798655
0.21428585,25,107.85971
8.5,17,107.871721
