#{"t_start": 1655371615.9818764, "env_id": null}
r,l,t
16.214285,13,0.163113
3.2857141,16,0.186184
11.714285,22,0.232344
-18.5,11,0.246357
-21.0,16,0.3367
-24.0,22,0.3367
5.285714,32,0.45289
0.0714286,11,0.515359
-17.5,9,0.568414
-64.5,101,0.735309
-0.07142854,17,0.865987
-64.5,101,1.018274
-64.5,101,1.019274
-17.0,8,1.051857
-5.785714,37,1.098732
-22.0,18,1.126604
6.642857,15,1.234395
-64.5,101,1.272137
-24.5,23,1.272137
12.928572,11,1.350263
-21.0,16,1.350263
-22.0,18,1.485001
-43.5,61,1.737048
-64.5,101,1.799547
-0.21428585,23,1.887023
-20.5,15,1.887023
-64.5,101,2.089126
-12.214286,27,2.095198
18.214285,9,2.16059
-64.5,101,2.216641
4.785714,13,2.251959
5.214286,15,2.304102
-23.0,20,2.392739
13.714285,18,2.447258
13.214285,19,2.539853
-64.5,101,2.573915
14.714285,16,2.667606
-26.5,27,2.715308
-64.5,101,2.73833
-31.0,36,2.934644
-64.5,101,2.971282
13.142857,22,3.049395
-64.5,101,3.246729
-64.5,101,3.287395
2.2857141,18,3.40289
-25.5,25,3.40289
-64.5,101,3.60419
-4.214286,31,3.619815
12.857142,14,3.688475
-64.5,101,3.704088
-23.0,20,3.750963
-25.5,25,3.867929
-22.0,18,3.867929
0.5714286,10,3.920274
-64.5,101,4.051294
12.5,9,4.098168
9.714285,26,4.253008
-64.5,101,4.301814
-19.0,12,4.326837
-64.5,101,4.457657
-26.5,27,4.489032
-64.5,101,4.509941
15.714285,14,4.54119
-22.0,18,4.609107
-22.5,19,4.640346
-18.0,10,4.686228
-35.5,45,4.762333
-2.142857,24,4.83702
-64.5,101,4.90432
-64.5,101,5.252327
-64.5,101,5.351738
-64.5,101,5.428629
-19.5,13,5.506754
-64.5,101,5.506754
15.214285,15,5.590303
0.28571415,22,5.642604
7.5,19,5.759883
-64.5,101,5.874706
-64.5,101,5.971848
-1.9285715,15,6.058296
-64.5,101,6.207515
-64.5,101,6.359078
-19.0,12,10.168739
-64.5,101,10.207774
1.7142859,22,10.341861
-64.5,101,10.40978
7.642857,13,10.477626
8.142857,12,10.571361
-64.5,101,10.571361
-30.5,35,10.571361
17.214285,11,10.654115
7.5714283,16,10.690147
-20.5,15,10.788236
-28.5,31,10.823268
-64.5,101,10.865306
-24.5,23,10.941375
-30.5,35,11.14456
-22.0,18,11.254659
-64.5,101,11.345743
3.2857141,16,11.352749
-18.0,10,11.409801
-19.0,12,11.42982
-64.5,101,11.44283
-18.5,11,11.477862
-64.5,101,11.484869
-18.0,10,11.493877
-21.5,17,11.553932
-20.0,14,11.57495
13.714285,18,11.604978
-30.0,34,11.699761
-28.5,31,11.745838
-27.5,29,11.862188
-5.785714,37,11.964514
-64.5,101,12.14532
-64.5,101,12.197623
-22.5,19,12.26669
-24.0,22,12.406303
-64.5,101,12.507955
3.642857,21,12.56502
-19.5,13,12.603055
-64.5,101,12.63399
13.214285,19,12.725065
5.142857,18,12.746086
8.142857,12,12.813068
-64.5,101,12.893786
-23.0,20,13.010893
16.785713,9,13.062528
-64.5,101,13.230042
-28.5,31,13.279085
6.214286,13,13.336168
5.357143,9,13.394679
-64.5,101,13.430129
-64.5,101,13.480744
-22.5,19,13.595114
13.142857,22,13.740023
-17.0,8,13.797158
-17.0,8,13.844202
-18.5,11,13.915266
-64.5,101,13.932281
1.5,11,13.984328
-18.0,10,14.001343
-64.5,101,14.045659
-18.5,11,14.070681
-64.5,101,14.084694
-1.9285715,15,14.113721
-0.6428571,21,14.202801
-21.0,16,14.29989
-20.5,15,14.39998
-64.5,101,14.669075
-64.5,101,14.71595
-64.5,101,14.731574
-22.0,18,14.799505
11.857142,16,14.81513
-21.0,16,14.846379
-21.0,16,14.948197
-25.5,25,14.979447
-64.5,101,15.049104
4.9285717,27,15.134288
6.5714283,18,15.166342
12.357142,15,15.215414
5.785714,11,15.232254
-64.5,101,15.458224
-33.0,40,15.490252
-23.5,21,15.565354
-64.5,101,15.617706
0.0714286,11,15.633331
-20.5,15,15.701861
1.2857141,20,15.74872
-64.5,101,15.832196
-2.9285715,17,15.847821
-30.5,35,16.065057
-64.5,101,16.098714
-22.5,19,16.166623
16.071428,19,16.197874
-64.5,101,16.312597
-26.5,27,16.359471
13.214285,19,16.412354
10.5,13,16.427979
-64.5,101,16.459229
21.0,12,19.949576
-24.5,23,20.058311
-23.0,20,20.085336
-18.5,11,20.139385
-64.5,101,20.261496
-2.5714285,22,20.297529
-21.5,17,20.414635
-17.0,8,20.462678
-64.5,101,20.538747
1.7857141,19,20.574962
1.7857141,19,20.697118
-64.5,101,20.760175
-18.0,10,20.769183
-64.5,101,20.912195
10.428572,16,21.020294
-25.0,24,21.198455
-64.5,101,21.228484
-17.5,9,21.290539
-18.5,11,21.366608
-64.5,101,21.479711
-64.5,101,21.48972
-22.5,19,21.636854
0.21428585,25,21.681969
16.285713,10,21.704039
-20.5,15,21.766508
6.285714,10,21.821346
-4.428571,20,21.821346
-64.5,101,21.915294
15.142857,18,21.951824
2.357143,15,22.059028
-64.5,101,22.088054
-22.0,18,22.170128
19.5,15,22.178136
11.0,12,22.26121
-18.5,11,22.330274
11.071428,29,22.360301
-22.5,19,22.459391
12.285714,18,22.488417
-64.5,101,22.512439
-19.5,13,22.576497
-22.0,18,22.585505
-64.5,101,22.60152
-22.0,18,22.636551
-21.0,16,22.690601
-23.0,20,22.758663
9.214285,27,22.772676
-20.0,14,22.848745
2.9285717,31,22.878772
-19.5,13,22.940669
-26.0,26,22.987544
1.6428571,25,23.08744
-29.0,32,23.171602
-64.5,101,23.187227
-19.5,13,23.249727
19.5,15,23.286331
-64.5,101,23.388077
-23.0,20,23.433118
-64.5,101,23.769004
-22.0,18,23.884533
-64.5,101,23.939446
-21.0,16,23.986611
6.642857,15,24.038309
-64.5,101,24.056325
0.92857146,15,24.074342
-64.5,101,24.0894
3.0,28,24.188584
-25.0,24,24.20419
16.214285,13,24.266689
-64.5,101,24.621056
-64.5,101,24.657799
-18.5,11,24.689049
-0.9285714,13,24.753652
-64.5,101,24.803803
-64.5,101,24.887305
-22.5,19,24.950951
-22.0,18,25.010004
-29.5,33,25.148255
-3.857143,36,25.23133
-25.5,25,25.312404
-64.5,101,25.359447
-64.5,101,25.410493
0.5714283,30,25.422504
1.7857141,19,25.42951
8.0,18,25.470548
4.142857,20,25.551621
6.642857,15,25.566634
-19.5,13,25.640702
9.0,16,25.677736
8.357142,23,25.783831
-64.5,101,26.025051
-64.5,101,26.037062
-19.0,12,26.096956
-26.5,27,26.194074
-64.5,101,26.264138
-64.5,101,26.372467
-8.571428,34,30.22896
12.0,10,30.277472
-23.5,21,30.380622
-64.5,101,30.557888
-28.5,31,30.557888
13.857142,12,30.625806
-2.4285715,16,30.672681
-64.5,101,30.756752
0.78571415,21,30.829269
-28.5,31,30.860508
16.142857,16,30.860508
17.714285,10,30.928412
-64.5,101,30.946292
-6.0714283,29,31.028907
-22.0,18,31.065542
-24.5,23,31.164663
-3.9285715,19,31.180276
3.7142859,18,31.258401
-23.5,21,31.295071
-1.9285715,15,31.35783
-23.0,20,31.470674
-64.5,101,31.479716
-64.5,101,31.516398
14.714285,16,31.563262
6.642857,15,31.563262
18.142857,12,31.631216
-3.642857,27,31.67808
16.285713,10,31.746035
5.714285,34,31.761649
-24.5,23,31.761649
-19.0,12,31.839774
-20.5,15,31.863218
-64.5,101,31.89626
-19.0,12,31.927499
-0.9285717,33,32.043226
-27.0,28,32.074476
-64.5,101,32.341251
-64.5,101,32.529452
-64.5,101,32.628669
-64.5,101,32.659918
-28.5,31,32.712321
-21.0,16,32.727946
-3.4285715,18,32.77482
-19.0,12,32.812112
-7.785714,21,32.858987
16.071428,19,32.910983
-64.5,101,32.979045
4.785714,13,32.98109
1.5,31,33.049059
-16.785715,39,33.064684
-3.5714285,24,33.111559
-18.5,11,33.111559
0.6428571,27,33.148213
-17.0,8,33.163839
-23.0,20,33.179464
-22.5,19,33.226338
2.7857141,17,33.24735
-22.0,18,33.278584
-20.5,15,33.341083
-64.5,101,33.826674
-64.5,101,33.873549
-17.5,9,33.889174
-64.5,101,33.924514
-21.0,16,33.983729
8.5,17,33.983729
20.071428,11,33.990736
-64.5,101,33.990736
-19.5,13,34.067132
9.928572,17,34.082757
0.78571415,21,34.098382
-2.5714285,22,34.114007
2.7142859,20,34.182476
-21.0,16,34.198101
14.642857,19,34.213726
20.142857,8,34.265981
-27.0,28,34.265981
-19.0,12,34.297219
-2.2857141,30,34.359718
-20.0,14,34.380754
5.285714,12,34.451465
4.0714283,23,34.502593
-22.5,19,34.562176
-20.5,15,34.59649
-25.5,25,34.72914
-26.5,27,34.763721
-22.0,18,34.82622
-64.5,101,34.863465
-64.5,101,34.863465
-20.5,15,34.910338
-26.0,26,34.910338
-21.0,16,34.975868
-23.0,20,35.042974
1.1428571,26,35.11838
-19.0,12,35.180879
-64.5,101,35.431425
-64.5,101,35.490348
-64.5,101,35.609462
-22.0,18,35.70007
-64.5,101,35.746945
16.0,22,35.830482
8.785714,25,35.976434
-64.5,101,36.020183
-64.5,101,36.067059
5.3571424,29,36.138505
-24.0,22,36.144511
-17.5,9,36.181781
15.714285,14,36.265918
