#{"t_start": 1655461057.8067894, "env_id": null}
r,l,t
-23.499998,91,0.367027
-24.199997,98,0.395052
-26.699995,103,0.416071
-31.300007,155,0.635271
-28.399996,100,0.81022
-24.799997,72,1.063281
-39.70004,251,1.388317
-40.30004,251,1.410204
-23.499998,45,1.590581
-39.70004,251,1.617448
-22.199999,78,1.688739
-24.999996,62,1.840437
-39.70004,251,2.043642
-39.70004,251,2.549706
-40.10004,251,2.648105
-39.70004,251,2.762635
-21.7,73,2.825137
-41.100044,251,2.952939
-27.899994,87,3.256225
-29.199999,146,3.282248
-38.100033,207,3.400998
-42.90005,251,3.7323
-34.70002,203,3.998541
-39.70004,251,4.16852
-40.500042,251,4.251106
-21.2,20,4.313611
-30.600004,162,4.494323
-41.700047,251,4.537644
-40.30004,251,4.930939
-39.70004,251,5.071418
-40.30004,251,5.26768
-22.0,76,5.31456
-43.700054,251,5.31456
-23.099998,75,5.542862
-40.500042,251,5.703344
-28.699997,143,5.75022
-36.400024,196,5.883887
-40.700043,251,6.39212
-39.70004,251,6.593039
-40.900043,251,6.65009
-39.70004,251,6.772876
-29.4,150,6.927029
-23.699999,93,6.968066
-43.700054,251,7.462515
-40.600044,210,7.508557
-39.70004,251,7.788573
-42.70005,251,7.839922
-28.699997,143,8.024403
-26.499996,85,8.288473
-42.30005,251,8.33535
-38.200035,190,8.454328
-36.200027,188,8.489943
-25.899996,69,8.572478
-30.600004,118,8.883671
-39.70004,251,9.120853
-39.70004,251,9.265854
-39.70004,251,9.371559
-30.900005,165,9.624043
-41.700047,251,9.657427
-42.30005,251,10.059008
-34.70002,155,10.141508
-39.70004,251,10.172761
-38.100033,237,10.439703
-22.5,81,10.722126
-39.70004,251,10.914645
-36.90003,223,10.930268
-42.90005,251,10.977147
-22.599998,30,11.028426
-22.3,29,11.091101
-22.4,30,11.176816
-24.599998,48,11.192442
-34.70002,185,11.52383
-41.900047,251,11.555083
-23.399998,50,11.690585
-39.70004,251,11.975424
-39.70004,251,11.99105
-24.699997,103,12.006676
-43.300053,251,12.343251
-37.400032,196,12.6226
-43.900055,251,12.778165
-40.700043,251,12.778165
-39.70004,251,13.154997
-39.70004,251,13.479592
-39.90004,251,13.624674
-41.100044,251,13.6403
